agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,slider.response,slider.rt,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,check_correctness.started,check_correctness.stopped,failed_questions.started,failed_questions.stopped,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.21203703703703702],[-0.017592592592592594],[1],[0],[0],[6.390099999964235],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,1,1,177,1,82,80,-87,96,60,-78,25,26,-1,79.20016835,74.99333304,4.206835313,-87,-78,-9,-0.71,-0.59,-0.12,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.22407407407407406],[-0.003703703703703704],[1],[0],[0],[4.2101999999880775],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,2,2,111,1,32,12,-39,37,19,-24,1.666666667,10.66666667,-9,29.89239963,25.59079696,4.301602672,-39,-24,-15,-0.48,-0.45,-0.03,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.26296296296296295],[-0.020370370370370372],[1],[0],[0],[3.9274000000357603],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,3,3,100,1,63,60,-29,84,5,-22,31.33333333,22.33333333,9,42.67968551,44.97653709,-2.296851579,-29,-22,-7,-0.7,0.52,-1.22,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.2462962962962963],[-0.04351851851851852],[1],[0],[0],[4.426899999976172],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,4,4,55,1,60,51,-79,94,11,-73,10.66666667,10.66666667,0,63.51027913,68.17787194,-4.667592807,-79,-73,-6,-0.7,-0.01,-0.69,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.30648148148148147],[-0.032407407407407406],[1],[0],[0],[4.310800000011909],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,5,5,50,1,69,66,-55,96,34,-50,26.66666667,26.66666667,0,57.76004001,59.82938706,-2.069347044,-55,-50,-5,-0.71,-0.18,-0.53,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2],[-0.03148148148148148],[1],[0],[0],[3.0943000000119127],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,6,6,117,1,73,68,-84,83,63,-71,19,25,-6,72.86059749,68.37153404,4.489063453,-84,-71,-13,-0.7,-0.66,-0.04,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.19907407407407407],[-0.004629629629629629],[1],[0],[0],[4.710100000023857],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,7,7,215,1,80,43,-41,81,8,-34,27.33333333,18.33333333,9,50.62498285,47.5137407,3.111242151,-41,-34,-7,-0.43,0.32,-0.75,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.47685185185185186],[-0.030555555555555555],[1],[0],[0],[7.666199999988066],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,8,8,74,1,70,41,-47,93,2,-40,21.33333333,18.33333333,3,49.74825513,55.51176052,-5.763505382,-47,-40,-7,-0.53,0.42,-0.95,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2851851851851852],[-0.025],[1],[0],[0],[6.010699999988077],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,9,9,182,1,81,74,-67,96,32,-58,29.33333333,23.33333333,6,68.17787194,63.16820579,5.009666154,-67,-58,-9,-0.7,-0.2,-0.5,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2972222222222222],[-0.0787037037037037],[1],[0],[0],[3.627300000011928],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,10,10,106,1,74,46,-44,87,1,-39,25.33333333,16.33333333,9,50.34105901,52.56953068,-2.228471667,-44,-39,-5,-0.55,0.41,-0.96,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.33240740740740743],[-0.04351851851851852],[1],[0],[0],[4.64519999998808],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,11,11,47,1,58,28,-19,71,11,-12,22.33333333,23.33333333,-1,31.68946548,34.98888712,-3.299421648,-19,-12,-7,-0.26,0.48,-0.74,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.29074074074074074],[-0.006481481481481481],[1],[0],[0],[6.362500000000011],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,12,12,38,1,52,25,-28,65,9,-22,16.33333333,17.33333333,-1,33.22983933,36.00308629,-2.773246953,-28,-22,-6,-0.37,0.33,-0.7,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.19537037037037036],[0.007407407407407408],[1],[0],[0],[5.094100000023843],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,115,1,39,30,-45,49,34,-32,8,17,-9,37.65634077,35.18522417,2.471116596,-45,-32,-13,-0.68,-0.61,-0.07,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.29907407407407405],[0.08425925925925926],[1],[0],[0],[6.329899999976135],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,14,14,136,1,69,48,-67,68,45,-60,16.66666667,17.66666667,-1,59.77922344,55.7155474,4.063676043,-67,-60,-7,-0.64,-0.62,-0.02,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.3768518518518518],[-0.004629629629629629],[1],[0],[0],[7.177700000047679],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,15,15,37,1,62,50,-83,92,15,-75,9.666666667,10.66666667,-1,65.70810875,68.24628602,-2.53817727,-83,-75,-8,-0.69,-0.09,-0.6,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.31203703703703706],[-0.002777777777777778],[1],[0],[0],[7.209900000035759],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,16,16,212,1,83,50,-11,85,29,-1,40.66666667,37.66666667,3,38.93869826,35.64017708,3.298521182,-11,-1,-10,-0.35,0.35,-0.7,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.30833333333333335],[-0.024074074074074074],[1],[0],[0],[5.427999999999997],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,126,1,79,27,-34,70,26,-24,24,24,0,46.18080409,38.40138886,7.779415229,-34,-24,-10,-0.1,-0.08,-0.02,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.33611111111111114],[0.016666666666666666],[1],[0],[0],[3.8274999999999864],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,116,1,65,30,-84,74,33,-69,3.666666667,12.66666667,-9,63.61516241,60.12394605,3.491216361,-84,-69,-15,-0.55,-0.47,-0.08,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.36203703703703705],[0.05462962962962963],[1],[0],[0],[4.895699999988096],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,19,19,172,1,74,69,-25,82,49,-13,39.33333333,39.33333333,0,45.5363103,39.38132665,6.154983646,-25,-13,-12,-0.7,-0.35,-0.35,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.27685185185185185],[-0.012037037037037037],[1],[0],[0],[3.578000000000003],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,20,20,132,1,81,40,-65,84,42,-52,18.66666667,24.66666667,-6,61.48351179,56.85849883,4.625012964,-65,-52,-13,-0.48,-0.43,-0.05,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.23703703703703705],[-0.03611111111111111],[1],[0],[0],[3.078000000000003],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,21,21,147,1,88,81,-45,99,73,-30,41.33333333,47.33333333,-6,61.11373732,55.70358058,5.410156742,-45,-30,-15,-0.7,-0.59,-0.11,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2111111111111111],[0.027777777777777776],[1],[0],[0],[4.594100000023843],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,22,22,118,1,65,54,-20,73,59,-6,33,42,-9,37.74475681,34.41898701,3.325769802,-20,-6,-14,-0.66,-0.62,-0.04,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.26481481481481484],[-0.032407407407407406],[1],[0],[0],[4.4944999999999595],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,65,1,66,40,-29,84,13,-23,25.66666667,24.66666667,1,40.08601862,44.45472103,-4.368702413,-29,-23,-6,-0.49,0.38,-0.87,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.44907407407407407],[0.06666666666666667],[1],[0],[0],[4.560300000011921],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,24,24,105,1,56,53,-14,73,2,-7,31.66666667,22.66666667,9,32.31442746,35.78019316,-3.465765693,-14,-7,-7,-0.7,0.67,-1.37,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.26851851851851855],[-0.001851851851851852],[1],[0],[0],[5.00009999996422],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,25,25,56,1,80,31,-38,94,5,-26,24.33333333,24.33333333,0,48.40339749,50.86146762,-2.458070131,-38,-26,-12,-0.2,0.52,-0.72,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.15],[0.046296296296296294],[1],[0],[0],[4.961100000023805],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,184,1,82,63,-26,93,35,-12,39.66666667,38.66666667,1,47.07676945,42.94440851,4.132360945,-26,-12,-14,-0.62,0.13,-0.75,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.175],[-0.007407407407407408],[1],[0],[0],[4.900100000023883],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,27,27,2,1,72,35,-48,99,28,-41,19.66666667,28.66666667,-9,50.17524844,57.15670467,-6.981456236,-48,-41,-7,-0.43,0.02,-0.45,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.4601851851851852],[-0.011111111111111112],[1],[0],[0],[5.726900000035755],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,28,28,31,1,55,19,-13,73,1,-4,20.33333333,23.33333333,-3,27.77688887,35.17890782,-7.402018947,-13,-4,-9,0.07,0.7,-0.63,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.175],[0.007407407407407408],[1],[0],[0],[3.899600000023838],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,29,29,91,1,76,48,-37,99,1,-31,29,23,6,48.04858652,55.30521374,-7.256627218,-37,-31,-6,-0.53,0.53,-1.06,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.18981481481481483],[-0.012962962962962963],[1],[0],[0],[4.292800000011937],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,45,1,65,38,-26,81,20,-21,25.66666667,26.66666667,-1,38.16047985,41.90730512,-3.74682527,-26,-21,-5,-0.45,0.23,-0.68,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2111111111111111],[-0.053703703703703705],[1],[0],[0],[3.844299999952284],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,31,31,34,1,58,40,-41,89,8,-31,19,22,-3,43.05810028,49.979996,-6.921895715,-41,-31,-10,-0.62,0.4,-1.02,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2796296296296296],[-0.024074074074074074],[1],[0],[0],[3.7998999999761622],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,21,1,76,42,-93,97,33,-87,8.333333333,14.33333333,-6,72.9855389,76.26853145,-3.282992543,-93,-87,-6,-0.59,-0.35,-0.24,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[-0.2740740740740741],[-0.030555555555555555],[1],[0],[0],[5.076999999999998],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,180,1,89,74,-13,90,55,-4,50,47,3,44.96665431,38.79003308,6.176621228,-13,-4,-9,-0.65,-0.3,-0.35,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.2324074074074074],[-0.019444444444444445],[1],[0],[0],[5.260800000011898],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,34,34,216,1,45,12,-30,50,15,-25,9,13.33,4.33,916,902.22,-13.78,30,25,-5,0.2,0.3,0.1,unconfounded,TRUE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.20092592592592592],[0.008333333333333333],[1],[0],[0],[4.0106999999881054],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,110,1,84,73,-51,95,70,-41,35.33333333,41.33333333,-6,61.21183618,59.10630724,2.105528943,-51,-41,-10,-0.69,-0.61,-0.08,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.16666666666666666],[0.007407407407407408],[1],[0],[0],[3.6942999999523067],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,201,1,94,59,-24,99,39,-12,43,42,1,49.48400415,45.36518489,4.118819261,-24,-12,-12,-0.45,0.1,-0.55,confounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.3101851851851852],[0.021296296296296296],[1],[0],[0],[4.359299999952327],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,37,37,90,1,61,53,-28,85,3,-20,28.66666667,22.66666667,6,40.20226638,45.0653846,-4.863118215,-28,-20,-8,-0.69,0.57,-1.26,unconfounded,FALSE,,,,
,,,,,,52,female,medical transcriber,2025-08-18_14h22.12.285,lotterie_task,2024.2.4,Win32,59.88023952,63b1c44ee564eef7558a59b6,68947058ad5ea3fc73912f3f,68a328ea2d074a4b651d122a,,,,,,,,,,,,,,,,,,,,,[0.32592592592592595],[-0.021296296296296296],[1],[0],[0],[5.177999999999997],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,38,38,213,1,60,35,-17,52,7,-8,26,17,9,32.07283378,25.49509757,6.577736212,-17,-8,-9,-0.4,0.53,-0.93,confounded,FALSE,,,,
