agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.09074076899775753],[-0.050000014128508394],[1],[0],[0],[4.949299999713901],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,3,3,10,1,44,17,-42,71,6,-31,6.333333333,15.33333333,-9,35.91038228,42.16106682,-6.250684541,-42,-31,-11,-0.42,0.32,-0.74,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05185183772334346],[-0.10277776364926938],[1],[0],[0],[7.390099999904635],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,4,4,121,1,67,34,-59,77,37,-45,14,23,-9,53.34791467,50.78057371,2.56734096,-59,-45,-14,-0.51,-0.39,-0.12,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05185183772334346],[-0.10277776364926938],[1],[0],[0],[5.0655],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,5,5,181,1,84,74,-73,96,33,-62,28.33333333,22.33333333,6,71.76969339,64.9427098,6.826983592,-73,-62,-11,-0.7,-0.24,-0.46,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05185183772334346],[-0.10277776364926938],[1],[0],[0],[5.730099999904624],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,6,6,124,1,88,55,-57,98,39,-42,28.66666667,31.66666667,-3,62.05553069,57.38950736,4.666023323,-57,-42,-15,-0.56,-0.19,-0.37,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05185183772334346],[-0.10277776364926938],[1],[0],[0],[4.12610000038147],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,7,7,176,1,79,75,-24,86,58,-11,43.33333333,44.33333333,-1,47.6398526,40.76218291,6.877669688,-24,-11,-13,-0.7,-0.47,-0.23,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.11759256433557581],[-0.07500002119276258],[1],[0],[0],[4.211400000095367],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,8,8,156,1,82,57,-23,90,38,-9,38.66666667,39.66666667,-1,44.78342948,40.43375927,4.349670203,-23,-9,-14,-0.55,0.06,-0.61,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.09351850439001012],[-0.05555555555555555],[1],[0],[0],[9.653699999809263],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,9,9,2,1,72,35,-48,99,28,-41,19.66666667,28.66666667,-9,50.17524844,57.15670467,-6.981456236,-48,-41,-7,-0.43,0.02,-0.45,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.036111125239619506],[-0.03148149560998987],[1],[0],[0],[7.407199999809251],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,10,10,202,1,81,48,-42,79,15,-34,29,20,9,51.98076567,46.26733909,5.713426581,-42,-34,-8,-0.5,0.16,-0.66,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.125],[-0.0787037037037037],[1],[0],[0],[2.268400000095369],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,11,11,0,1,50,24,-56,83,8,-46,6,15,-9,45.10727953,52.89612462,-7.788845091,-56,-46,-10,-0.54,0.2,-0.74,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.11296293470594618],[-0.07037039156313296],[1],[0],[0],[3.1674000000953697],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,12,12,172,1,74,69,-25,82,49,-13,39.33333333,39.33333333,0,45.5363103,39.38132665,6.154983646,-25,-13,-12,-0.7,-0.35,-0.35,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.08425924513075086],[-0.048148155212402344],[1],[0],[0],[4.760599999904628],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,183,1,60,58,-24,72,31,-12,31.33333333,30.33333333,1,39.13509366,34.29609631,4.838997345,-24,-12,-12,-0.71,-0.03,-0.68,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.07685188010886863],[-0.06018518518518518],[1],[0],[0],[7.073199999809276],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,14,14,136,1,69,48,-67,68,45,-60,16.66666667,17.66666667,-1,59.77922344,55.7155474,4.063676043,-67,-60,-7,-0.64,-0.62,-0.02,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.04722220809371383],[-0.07962965082239222],[1],[0],[0],[4.004400000095359],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,15,15,169,1,84,54,-18,91,30,-4,40,39,1,42.80186912,39.3022476,3.499621515,-18,-4,-14,-0.46,0.33,-0.79,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.07962961550112124],[-0.06481481481481481],[1],[0],[0],[5.627900000095366],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,16,16,27,1,74,35,-30,97,8,-17,26.33333333,29.33333333,-3,42.89781139,48.92397731,-6.026165915,-30,-17,-13,-0.29,0.57,-0.86,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.06296292057743778],[-0.07500002119276258],[1],[0],[0],[6.790799999713897],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,17,17,215,1,80,43,-41,81,8,-34,27.33333333,18.33333333,9,50.62498285,47.5137407,3.111242151,-41,-34,-7,-0.43,0.32,-0.75,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.15555551317003039],[-0.07685184478759766],[1],[0],[0],[10.440599999904634],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,18,18,68,1,74,36,-41,90,6,-30,23,22,1,47.84001115,50.27922036,-2.439209212,-41,-30,-11,-0.39,0.45,-0.84,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.15555551317003039],[-0.07685184478759766],[1],[0],[0],[4.185100000381482],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,19,19,93,1,79,53,-16,96,9,-7,38.66666667,32.66666667,6,40.08601862,45.25728916,-5.17127054,-16,-7,-9,-0.49,0.64,-1.13,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05648146735297309],[-0.07222221515796802],[1],[0],[0],[8.215300000190723],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,20,20,30,1,70,16,-49,84,3,-41,12.33333333,15.33333333,-3,48.65068231,51.77086268,-3.12018037,-49,-41,-8,-0.11,0.34,-0.45,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05648146735297309],[-0.07222221515796802],[1],[0],[0],[6.9897000002861205],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,21,21,23,1,51,48,-71,84,26,-64,9.333333333,15.33333333,-6,56.81744646,60.88969991,-4.072253454,-71,-64,-7,-0.71,-0.26,-0.45,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.15925930164478444],[-0.0574074144716616],[1],[0],[0],[2.795500000000004],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,22,22,142,1,52,14,-16,53,17,-2,16.66666667,22.66666667,-6,27.82484901,22.80838053,5.01646848,-16,-2,-14,0.14,0.36,-0.22,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.11666665253815828],[-0.0787037037037037],[1],[0],[0],[1.7840000000000202],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,125,1,85,77,-20,97,78,-6,47.33333333,56.33333333,-9,47.72374205,44.75364665,2.970095399,-20,-6,-14,-0.69,-0.61,-0.08,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.07407407407407407],[-0.11666665253815828],[1],[0],[0],[2.8555999999046264],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,154,1,42,40,-31,59,28,-18,17,23,-6,33.950945,31.63331577,2.317629233,-31,-18,-13,-0.71,-0.23,-0.48,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[1.8944000000953736],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,25,25,78,1,84,46,-12,97,13,-1,39.33333333,36.33333333,3,39.47432358,43.27688631,-3.802562731,-12,-1,-11,-0.25,0.65,-0.9,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[3.501400000095373],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,105,1,56,53,-14,73,2,-7,31.66666667,22.66666667,9,32.31442746,35.78019316,-3.465765693,-14,-7,-7,-0.7,0.67,-1.37,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[4.403699999809277],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,27,27,110,1,84,73,-51,95,70,-41,35.33333333,41.33333333,-6,61.21183618,59.10630724,2.105528943,-51,-41,-10,-0.69,-0.61,-0.08,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[6.261699999809252],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,28,28,65,1,66,40,-29,84,13,-23,25.66666667,24.66666667,1,40.08601862,44.45472103,-4.368702413,-29,-23,-6,-0.49,0.38,-0.87,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[2.8925999999046326],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,29,29,128,1,89,67,-17,87,61,-12,46.33333333,45.33333333,1,45.67518169,41.90730512,3.76787657,-17,-12,-5,-0.59,-0.51,-0.08,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[7.117900000095432],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,114,1,51,45,-68,56,48,-58,9.333333333,15.33333333,-6,54.73775865,51.95724738,2.780511269,-68,-58,-10,-0.7,-0.69,-0.01,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10833330507631656],[-0.02407409526683666],[1],[0],[0],[4.268799999713906],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,31,31,131,1,95,41,-73,89,40,-63,21,22,-1,70.0285656,63.34561284,6.682952755,-73,-63,-10,-0.41,-0.4,-0.01,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.11388891714590567],[0.005555541427047165],[1],[0],[0],[4.349599999904626],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,7,1,68,22,-72,90,16,-61,6,15,-9,58.26376804,61.64954717,-3.385779129,-72,-61,-11,-0.39,-0.02,-0.37,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.03518521344220197],[-0.036111125239619506],[1],[0],[0],[4.292300000190778],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,12,1,65,27,-35,83,18,-26,19,25,-6,41.21488404,44.77350407,-3.558620027,-35,-26,-9,-0.28,0.23,-0.51,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.05925927338776765],[-0.08055556261980976],[1],[0],[0],[3.1510000000000105],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,34,34,119,1,80,73,-34,85,63,-29,39.66666667,39.66666667,0,52.16853032,49.37835783,2.790172486,-34,-29,-5,-0.7,-0.6,-0.1,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.07314816227665653],[-0.02870372489646629],[1],[0],[0],[2.2560999999046203],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,62,1,71,48,-19,96,7,-6,33.33333333,32.33333333,1,38.17794593,45.33088229,-7.152936355,-19,-6,-13,-0.52,0.66,-1.18,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.07314816227665653],[-0.02870372489646629],[1],[0],[0],[4.953800000190768],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,48,1,71,45,-35,95,9,-23,27,27,0,45.10727953,49.82636518,-4.719085645,-35,-23,-12,-0.54,0.49,-1.03,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.07314816227665653],[-0.02870372489646629],[1],[0],[0],[2.6014000000953956],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,37,37,5,1,45,38,-33,83,15,-21,16.66666667,25.66666667,-9,35.23571421,43.12256434,-7.886850138,-33,-21,-12,-0.69,0.36,-1.05,unconfounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.11574074074074074],[0.03518517812093099],[1],[0],[0],[3.8521999998092724],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,38,38,161,1,91,40,-37,81,27,-32,31.33333333,25.33333333,6,52.61389761,46.14710777,6.466789845,-37,-32,-5,-0.24,-0.05,-0.19,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.10370367544668692],[-0.07407407407407407],[1],[0],[0],[7.833300000190718],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,39,39,168,1,95,75,-28,96,64,-15,47.33333333,48.33333333,-1,53.89083616,46.64999702,7.240839139,-28,-15,-13,-0.63,-0.47,-0.16,confounded,FALSE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[0.058333361590350116],[-0.02592591886167173],[1],[0],[0],[4.63090000009538],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,40,40,218,1,39,22,-40,47,30,-33,7,14.67,7.67,1044.67,1036.22,-8.45,40,33,-7,0.05,0.1,0.05,confounded,TRUE,,,,
,,,,,,20,female,data analyst,2025-08-07_10h30.33.923,lotterie_task,2024.2.4,Win32,59.88023952,676056c4ad585b4aeebf6154,68947058ad5ea3fc73912f3f,68947217b3e99a3f7adf3940,,,,,,,,,,,,,,,,[-0.05092592592592592],[-0.08055556261980976],[1],[0],[0],[4.8852000002860905],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,41,41,120,1,67,51,-70,80,45,-59,16,22,-6,61.16098975,59.03106527,2.129924478,-70,-59,-11,-0.67,-0.53,-0.14,confounded,FALSE,,,,
