outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
81,51,-26,74,54,-10,35.333333333333336,39.333333333333336,-4.0,45.065384597148274,35.8267435801184,9.23864101702987,-26,-10,-16,-0.48,-0.55,0.07000000000000006
89,40,-31,73,57,-20,32.666666666666664,36.666666666666664,-4.0,49.2634640366356,40.59830319388019,8.665160842755405,-31,-20,-11,-0.22,-0.63,0.41000000000000003
91,36,-66,99,22,-48,20.333333333333332,24.333333333333332,-4.0,65.04528337157805,60.035174874586836,5.010108496991215,-66,-48,-18,-0.35,0.06,-0.41
68,15,-25,67,22,-19,19.333333333333332,23.333333333333332,-4.0,38.09053542402481,35.122009560324926,2.968525863699881,-25,-19,-6,0.17,0.06,0.11000000000000001
99,47,-74,97,45,-58,24.0,28.0,-4.0,72.47528314305966,64.41014412859722,8.065139014462432,-74,-58,-16,-0.44,-0.38,-0.06
87,72,-19,82,79,-9,46.666666666666664,50.666666666666664,-4.0,46.83540920666281,42.20847729491737,4.626931911745437,-19,-9,-10,-0.65,-0.7,0.04999999999999993
90,35,-76,92,25,-56,16.333333333333332,20.333333333333332,-4.0,69.04265992043534,60.51078875337485,8.531871167060494,-76,-56,-20,-0.39,-0.12,-0.27
88,47,-68,83,40,-50,22.333333333333332,24.333333333333332,-2.0,66.03197878469356,55.41560149352246,10.616377291171105,-68,-50,-18,-0.51,-0.4,-0.10999999999999999
94,6,-35,83,5,-17,21.666666666666668,23.666666666666668,-2.0,53.81656085464977,42.905581092544224,10.910979762105548,-35,-17,-18,0.41,0.57,-0.15999999999999998
89,30,-56,75,45,-51,21.0,23.0,-2.0,59.53710327742412,53.74011537017761,5.7969879072465105,-56,-51,-5,-0.22,-0.55,0.33000000000000007
88,47,-57,68,64,-48,26.0,28.0,-2.0,61.030047244506264,53.7649204097492,7.265126834757062,-57,-48,-9,-0.48,-0.7,0.21999999999999997
82,77,-66,88,59,-48,31.0,33.0,-2.0,68.61972505531239,58.48646567084274,10.133259384469646,-66,-48,-18,-0.7,-0.58,-0.12
94,84,-49,93,82,-40,43.0,45.0,-2.0,65.18179704999446,60.27160746708741,4.910189582907051,-49,-40,-9,-0.69,-0.69,0.0
90,23,-68,76,36,-61,15.0,17.0,-2.0,64.75080437080814,57.52101065407897,7.229793716729169,-68,-61,-7,-0.18,-0.46,0.28
61,36,-63,50,41,-51,11.333333333333334,13.333333333333334,-2.0,53.54333654983492,45.638677554119475,7.904658995715444,-63,-51,-12,-0.59,-0.69,0.09999999999999998
99,22,-95,93,21,-82,8.666666666666666,10.666666666666666,-2.0,79.75936030056633,71.8161232283918,7.943237072174526,-95,-82,-13,-0.25,-0.21,-0.04000000000000001
77,26,-76,59,39,-65,9.0,11.0,-2.0,63.608175575157006,54.35684562837202,9.251329946784985,-76,-65,-11,-0.38,-0.64,0.26
82,16,-62,68,19,-51,12.0,12.0,0.0,58.855755878248644,48.83304891839815,10.022706959850495,-62,-51,-11,-0.1,-0.21,0.10999999999999999
80,77,-51,79,72,-45,35.333333333333336,35.333333333333336,0.0,61.05916984550496,56.87608362826056,4.183086217244401,-51,-45,-6,-0.71,-0.7,-0.010000000000000009
79,74,-28,73,66,-14,41.666666666666664,41.666666666666664,0.0,49.30404536028346,39.46587837050577,9.83816698977769,-28,-14,-14,-0.7,-0.69,-0.010000000000000009
55,2,-48,40,6,-37,3.0,3.0,0.0,42.05551886098502,31.506613062445584,10.548905798539433,-48,-37,-11,0.04,-0.14,0.18000000000000002
99,63,-37,96,51,-22,41.666666666666664,41.666666666666664,0.0,57.5345306943771,48.62326832106437,8.91126237331273,-37,-22,-15,-0.51,-0.28,-0.22999999999999998
61,55,-42,68,31,-25,24.666666666666668,24.666666666666668,0.0,47.204048790566915,38.23029630483598,8.973752485730934,-42,-25,-17,-0.7,-0.24,-0.45999999999999996
94,77,-18,93,71,-11,51.0,51.0,0.0,49.28150430604434,44.75116385823576,4.530340447808577,-18,-11,-7,-0.64,-0.58,-0.06000000000000005
91,55,-75,76,61,-66,23.666666666666668,23.666666666666668,0.0,71.29905718560067,63.69894469734609,7.600112488254581,-75,-66,-9,-0.57,-0.68,0.1100000000000001
49,24,-14,50,13,-4,19.666666666666668,19.666666666666668,0.0,25.901522906749886,22.543784558547888,3.3577383482019982,-14,-4,-10,-0.25,0.42,-0.6699999999999999
95,32,-99,75,45,-92,9.333333333333334,9.333333333333334,0.0,80.80566536794035,72.69265590293301,8.113009465007337,-99,-92,-7,-0.4,-0.62,0.21999999999999997
92,23,-93,76,30,-84,7.333333333333333,7.333333333333333,0.0,76.33406113190159,67.25738290742181,9.076678224479778,-93,-84,-9,-0.3,-0.47,0.16999999999999998
84,76,-43,99,46,-28,39.0,39.0,0.0,58.07466458505522,52.083266666624,5.991397918431218,-43,-28,-15,-0.7,-0.2,-0.49999999999999994
62,40,-58,51,36,-43,14.666666666666666,14.666666666666666,0.0,52.162140378716146,41.23375100839387,10.928389370322279,-58,-43,-15,-0.61,-0.64,0.030000000000000027
86,57,-79,68,67,-71,21.333333333333332,21.333333333333332,0.0,71.92743256613262,65.29080248311311,6.6366300830195115,-79,-71,-8,-0.62,-0.71,0.08999999999999997
88,45,-50,84,30,-31,27.666666666666668,27.666666666666668,0.0,57.656068390258994,46.97753600274166,10.678532387517336,-50,-31,-19,-0.42,-0.07,-0.35
74,53,-32,68,50,-23,31.666666666666668,31.666666666666668,0.0,45.82818152864264,39.347455092066916,6.480726436575722,-32,-23,-9,-0.6,-0.6,0.0
98,50,-16,93,41,-2,44.0,44.0,0.0,46.73328578219169,38.841558499456056,7.891727282735637,-16,-2,-14,-0.19,0.12,-0.31
91,76,-57,90,63,-43,36.666666666666664,36.666666666666664,0.0,66.51482708556208,57.40112271453311,9.113704371028966,-57,-43,-14,-0.68,-0.59,-0.09000000000000008
89,38,-35,83,36,-27,30.666666666666668,30.666666666666668,0.0,50.88767587103537,45.065384597148274,5.822291273887096,-35,-27,-8,-0.21,-0.18,-0.03
66,48,-18,60,37,-1,32.0,32.0,0.0,36.11094017053558,25.152865973217974,10.958074197317604,-18,-1,-17,-0.58,-0.29,-0.29
96,29,-66,72,43,-56,19.666666666666668,19.666666666666668,0.0,66.46469405297489,54.798621231641306,11.666072821333586,-66,-56,-10,-0.21,-0.56,0.3500000000000001
81,48,-32,86,24,-13,32.333333333333336,32.333333333333336,0.0,47.44353368889051,40.843876189977635,6.599657498912876,-32,-13,-19,-0.46,0.3,-0.76
93,16,-23,82,15,-11,28.666666666666668,28.666666666666668,0.0,48.19635763093399,39.177658032211276,9.018699598722712,-23,-11,-12,0.38,0.48,-0.09999999999999998
56,30,-17,61,9,-1,23.0,23.0,0.0,30.21037349432586,27.17842281418601,3.0319506801398504,-17,-1,-16,-0.34,0.64,-0.98
95,13,-9,80,24,-5,33.0,33.0,0.0,44.75116385823576,35.27983371087039,9.471330147365371,-9,-5,-4,0.58,0.37,0.20999999999999996
97,26,-71,78,34,-60,17.333333333333332,17.333333333333332,0.0,68.85895406957295,57.55770051773167,11.301253551841278,-71,-60,-11,-0.19,-0.41,0.21999999999999997
87,1,-43,74,8,-37,15.0,15.0,0.0,53.98765290940759,45.58508528016593,8.402567629241666,-43,-37,-6,0.37,0.23,0.13999999999999999
82,25,-67,62,33,-55,13.333333333333334,13.333333333333334,0.0,61.38584708401621,49.74825513411389,11.637591949902323,-67,-55,-12,-0.28,-0.53,0.25
88,47,-10,65,64,-4,41.666666666666664,41.666666666666664,0.0,40.18568014714805,32.293790252754306,7.891889894393742,-10,-4,-6,-0.2,-0.71,0.51
72,16,-79,56,21,-68,3.0,3.0,0.0,62.327094161902544,52.19833969262496,10.128754469277581,-79,-68,-11,-0.3,-0.48,0.18
97,22,-74,77,35,-67,15.0,15.0,0.0,69.98571282769076,60.4648658313239,9.520846996366863,-74,-67,-7,-0.15,-0.46,0.31000000000000005
96,22,-99,74,38,-93,6.333333333333333,6.333333333333333,0.0,80.3755076016458,71.76040381405024,8.615103787595558,-99,-93,-6,-0.28,-0.58,0.29999999999999993
72,53,-68,60,58,-61,19.0,19.0,0.0,62.005376111000785,56.57443474456167,5.430941366439114,-68,-61,-7,-0.66,-0.71,0.04999999999999993
49,23,-18,45,13,-4,18.0,18.0,0.0,27.58018612458347,20.314198646923455,7.2659874776600155,-18,-4,-14,-0.27,0.35,-0.62
60,15,-13,55,11,-4,20.666666666666668,20.666666666666668,0.0,30.070288030250428,25.037749277618563,5.032538752631865,-13,-4,-9,0.28,0.52,-0.24
50,49,-31,52,37,-21,22.666666666666668,22.666666666666668,0.0,37.95025984393549,31.47838764754143,6.4718721963940595,-31,-21,-10,-0.71,-0.59,-0.12
86,53,-22,79,43,-5,39.0,39.0,0.0,45.18849411078001,34.40930106817051,10.779193042609506,-22,-5,-17,-0.43,-0.17,-0.26
82,47,-29,78,41,-19,33.333333333333336,33.333333333333336,0.0,46.33453235858639,39.96943276499625,6.365099593590138,-29,-19,-10,-0.42,-0.28,-0.13999999999999996
76,49,-56,71,42,-44,23.0,23.0,0.0,56.938563381947034,48.83304891839815,8.105514463548886,-56,-44,-12,-0.59,-0.52,-0.06999999999999995
85,60,-38,70,66,-29,35.666666666666664,35.666666666666664,0.0,53.080651423617205,45.75538826800135,7.325263155615858,-38,-29,-9,-0.59,-0.7,0.10999999999999999
88,32,-72,81,33,-66,16.0,16.0,0.0,66.29228210483228,61.204574992397426,5.087707112434856,-72,-66,-6,-0.35,-0.4,0.050000000000000044
97,17,-65,82,28,-61,16.333333333333332,16.333333333333332,0.0,66.13790306792484,58.95949645495815,7.17840661296669,-65,-61,-4,-0.02,-0.29,0.26999999999999996
84,16,-13,78,10,-1,29.0,29.0,0.0,40.65300316909769,34.93804039534368,5.71496277375401,-13,-1,-12,0.45,0.65,-0.2
60,30,-25,48,34,-17,21.666666666666668,21.666666666666668,0.0,35.19785346990479,27.932458220182166,7.265395249722626,-25,-17,-8,-0.34,-0.58,0.23999999999999994
66,17,-46,52,22,-37,12.333333333333334,12.333333333333334,0.0,45.84272631023983,36.971460464646086,8.871265845593747,-46,-37,-9,-0.15,-0.37,0.22
77,45,-66,73,44,-61,18.666666666666668,18.666666666666668,0.0,61.27714817849219,57.56349151637308,3.7136566621191136,-66,-61,-5,-0.57,-0.57,0.0
68,45,-29,69,27,-12,28.0,28.0,0.0,41.38437708443449,33.075670817082454,8.308706267352036,-29,-12,-17,-0.55,0.05,-0.6000000000000001
88,86,-10,99,68,-3,54.666666666666664,54.666666666666664,0.0,45.73352769637999,42.695302890234764,3.038224806145223,-10,-3,-7,-0.71,-0.44,-0.26999999999999996
78,72,-59,85,45,-39,30.333333333333332,30.333333333333332,0.0,63.215680192672316,51.67419300020293,11.541487192469383,-59,-39,-20,-0.7,-0.4,-0.29999999999999993
92,34,-45,62,59,-40,27.0,27.0,0.0,56.14861233073055,47.391982444291145,8.756629886439406,-45,-40,-5,-0.19,-0.7,0.51
52,48,-32,49,45,-26,22.666666666666668,22.666666666666668,0.0,38.689648342791756,34.451253807211266,4.23839453558049,-32,-26,-6,-0.7,-0.7,0.0
95,64,-10,83,72,-6,49.666666666666664,49.666666666666664,0.0,44.04795366668265,39.617616732402716,4.430336934279936,-10,-6,-4,-0.45,-0.67,0.22000000000000003
91,47,-19,69,57,-7,39.666666666666664,39.666666666666664,0.0,45.20570268843916,33.359989341858146,11.845713346581014,-19,-7,-12,-0.24,-0.64,0.4
52,10,-30,28,27,-23,10.666666666666666,10.666666666666666,0.0,33.47967874530592,23.809428571238094,9.670250174067824,-30,-23,-7,0.03,-0.71,0.74
93,17,-26,87,9,-12,28.0,28.0,0.0,49.200271001963664,42.59107887809371,6.609192123869953,-26,-12,-14,0.32,0.58,-0.25999999999999995
67,60,-31,66,55,-25,32.0,32.0,0.0,44.63929509598765,40.554490092549145,4.084805003438504,-31,-25,-6,-0.69,-0.67,-0.019999999999999907
52,7,-22,40,15,-18,12.333333333333334,12.333333333333334,0.0,30.444849956747838,23.753362335093154,6.691487621654684,-22,-18,-4,0.26,-0.17,0.43000000000000005
77,4,-75,58,12,-64,2.0,2.0,0.0,62.069853122644545,50.30573194643595,11.764121176208597,-75,-64,-11,-0.05,-0.29,0.24
61,39,-15,63,23,-1,28.333333333333332,28.333333333333332,0.0,31.930480039541457,26.398653164297777,5.531826875243681,-15,-1,-14,-0.46,0.29,-0.75
40,6,-20,35,4,-13,8.666666666666666,8.666666666666666,0.0,24.567367696917707,19.871811414385174,4.695556282532532,-20,-13,-7,0.16,0.34,-0.18000000000000002
65,4,-29,47,14,-21,13.333333333333334,13.333333333333334,0.0,38.93869826049944,27.764885897278397,11.173812363221046,-29,-21,-8,0.35,-0.04,0.38999999999999996
49,35,-37,48,31,-32,15.666666666666666,15.666666666666666,0.0,37.67698973585278,34.41253001774531,3.2644597181074673,-37,-32,-5,-0.63,-0.58,-0.050000000000000044
87,63,-25,86,46,-7,41.666666666666664,41.666666666666664,0.0,48.147920227380766,38.09053542402481,10.057384803355959,-25,-7,-18,-0.58,-0.17,-0.4099999999999999
85,46,-39,71,48,-27,30.666666666666668,30.666666666666668,0.0,51.77086267604802,41.84362423223983,9.927238443808186,-39,-27,-12,-0.42,-0.55,0.13000000000000006
72,42,-15,73,36,-10,33.0,33.0,0.0,36.08323710533743,33.95094500402996,2.1322921013074705,-15,-10,-5,-0.36,-0.13,-0.22999999999999998
90,65,-34,80,71,-30,40.333333333333336,40.333333333333336,0.0,53.54333654983493,49.86871653540814,3.674620014426793,-34,-30,-4,-0.59,-0.69,0.09999999999999998
51,13,-29,34,26,-25,11.666666666666666,11.666666666666666,0.0,32.67346867958093,26.132142830026186,6.541325849554742,-29,-25,-4,-0.06,-0.66,0.6000000000000001
81,67,-39,72,61,-24,36.333333333333336,36.333333333333336,0.0,53.57445494097185,42.89781139198388,10.676643548987968,-39,-24,-15,-0.67,-0.67,0.0
61,31,-27,60,12,-7,21.666666666666668,21.666666666666668,0.0,36.527006751473934,28.193773938387334,8.3332328130866,-27,-7,-20,-0.37,0.47,-0.84
77,17,-8,66,21,-1,28.666666666666668,28.666666666666668,0.0,35.6682242650545,27.884683171152503,7.783541093901995,-8,-1,-7,0.46,0.39,0.07
93,63,-8,85,65,-2,49.333333333333336,49.333333333333336,0.0,42.35039026450117,37.20513704076659,5.145253223734585,-8,-2,-6,-0.45,-0.56,0.11000000000000004
81,27,-23,80,21,-16,28.333333333333332,28.333333333333332,0.0,42.4682888230213,39.53338954464807,2.93489927837323,-23,-16,-7,0.05,0.27,-0.22000000000000003
67,18,-15,58,14,-2,23.333333333333332,23.333333333333332,0.0,33.68811198166037,25.368396787253932,8.319715194406438,-15,-2,-13,0.23,0.5,-0.27
97,73,-50,93,66,-39,40.0,40.0,0.0,64.389440128021,56.938563381947034,7.450876746073959,-50,-39,-11,-0.63,-0.59,-0.040000000000000036
40,18,-11,42,6,-1,15.666666666666666,15.666666666666666,0.0,20.885933597094056,18.83849486792639,2.0474387291676663,-11,-1,-10,-0.17,0.63,-0.8
84,64,-66,81,63,-62,27.333333333333332,27.333333333333332,0.0,66.4997911442,63.594199595735326,2.9055915484646775,-66,-62,-4,-0.66,-0.66,0.0
91,43,-47,89,26,-28,29.0,29.0,0.0,57.201398584300364,47.81213235152768,9.389266232772684,-47,-28,-19,-0.35,0.09,-0.43999999999999995
74,34,-30,63,31,-16,26.0,26.0,0.0,42.833009077890694,32.44482495971687,10.388184118173825,-30,-16,-14,-0.27,-0.23,-0.04000000000000001
88,82,-73,87,74,-64,32.333333333333336,32.333333333333336,0.0,74.52218163443389,68.32438965861475,6.197791975819143,-73,-64,-9,-0.7,-0.69,-0.010000000000000009
83,52,-28,91,31,-15,35.666666666666664,35.666666666666664,0.0,46.764183825753754,43.39994879669278,3.3642350290609713,-28,-15,-13,-0.48,0.16,-0.64
99,43,-12,85,45,-6,43.333333333333336,41.333333333333336,2.0,45.31617322276402,37.2409571424915,8.075216080272519,-12,-6,-6,0.01,-0.15,0.16
48,26,-15,39,16,-2,19.666666666666668,17.666666666666668,2.0,26.106618998935033,16.77961726487096,9.327001734064073,-15,-2,-13,-0.35,0.15,-0.5
70,58,-22,86,16,-2,35.333333333333336,33.333333333333336,2.0,40.83571421630281,37.959042254631356,2.8766719616714553,-22,-2,-20,-0.66,0.59,-1.25
69,60,-26,61,48,-12,34.333333333333336,32.333333333333336,2.0,42.82003684673281,31.79447890576112,11.02555794097169,-26,-12,-14,-0.68,-0.62,-0.06000000000000005
99,35,-49,68,54,-43,28.333333333333332,26.333333333333332,2.0,60.6043636126054,49.358101890391026,11.24626172221437,-49,-43,-6,-0.16,-0.66,0.5
95,76,-18,88,61,-2,51.0,49.0,2.0,49.4031038161234,37.70941526992961,11.69368854619379,-18,-2,-16,-0.63,-0.45,-0.18
56,55,-17,57,33,-2,31.333333333333332,29.333333333333332,2.0,34.179265969622904,24.225789747475496,9.953476222147408,-17,-2,-15,-0.71,-0.22,-0.49
75,71,-20,76,55,-11,42.0,40.0,2.0,43.87102308661911,37.067505985701274,6.803517100917837,-20,-11,-9,-0.7,-0.54,-0.15999999999999992
50,30,-15,35,27,-3,21.666666666666668,19.666666666666668,2.0,27.18251071716682,16.35712552851373,10.82538518865309,-15,-3,-12,-0.43,-0.58,0.14999999999999997
49,1,-43,30,4,-33,2.3333333333333335,0.3333333333333333,2.0,37.57067414294765,25.84999462712173,11.720679515825921,-43,-33,-10,0.05,-0.21,0.26
86,44,-19,83,18,-2,37.0,33.0,4.0,43.15089802078283,36.2859017617954,6.864996258987432,-19,-2,-17,-0.24,0.55,-0.79
90,84,-15,99,49,-1,53.0,49.0,4.0,48.14561246884289,40.824829046386306,7.320783422456586,-15,-1,-14,-0.7,0.0,-0.7
73,24,-11,59,16,-1,28.666666666666668,24.666666666666668,4.0,34.451253807211266,25.249862485874164,9.201391321337102,-11,-1,-10,0.2,0.47,-0.26999999999999996
92,65,-22,85,45,-7,45.0,41.0,4.0,48.641546028061235,37.66519171153476,10.976354316526475,-22,-7,-15,-0.55,-0.16,-0.39
86,80,-17,97,42,-2,49.666666666666664,45.666666666666664,4.0,47.204048790566915,40.49965706301995,6.704391727546962,-17,-2,-15,-0.7,0.14,-0.84
91,70,-18,80,56,-5,47.666666666666664,43.666666666666664,4.0,47.21816976075582,35.78019315518325,11.437976605572572,-18,-5,-13,-0.6,-0.48,-0.12
65,62,-14,53,49,-1,37.666666666666664,33.666666666666664,4.0,36.55437350334734,24.567367696917707,11.987005806429636,-14,-1,-13,-0.7,-0.69,-0.010000000000000009
68,67,-17,85,22,-1,39.333333333333336,35.333333333333336,4.0,39.83577398380618,36.353205574688396,3.482568409117782,-17,-1,-16,-0.71,0.5,-1.21
87,78,-19,91,47,-4,48.666666666666664,44.666666666666664,4.0,47.98842453018111,38.818666758260626,9.169757771920487,-19,-4,-15,-0.69,-0.09,-0.6
89,82,-14,93,56,-4,52.333333333333336,48.333333333333336,4.0,46.99172503986444,39.96943276499625,7.022292274868192,-14,-4,-10,-0.7,-0.28,-0.41999999999999993
66,45,-84,48,39,-78,9.0,3.0,6.0,66.31741852635702,57.39337940912697,8.924039117230045,-84,-78,-6,-0.65,-0.69,0.039999999999999925
90,54,-22,75,41,-12,40.666666666666664,34.666666666666664,6.0,46.68571040003092,35.798820588890294,10.886889811140627,-22,-12,-10,-0.41,-0.26,-0.14999999999999997
92,52,-27,70,48,-19,39.0,33.0,6.0,49.44357052910587,37.85058343892029,11.59298709018558,-27,-19,-8,-0.38,-0.53,0.15000000000000002
95,74,-89,97,42,-77,26.666666666666668,20.666666666666668,6.0,82.23678549705653,72.61925058519645,9.617534911860076,-89,-77,-12,-0.67,-0.42,-0.25000000000000006
83,18,-77,70,5,-69,8.0,2.0,6.0,65.70134448142342,56.786148545808835,8.915195935614584,-77,-69,-8,-0.22,-0.08,-0.14
69,35,-58,68,14,-54,15.333333333333334,9.333333333333334,6.0,53.68012253670398,49.91548412622635,3.7646384104776303,-58,-54,-4,-0.5,-0.14,-0.36
87,27,-81,59,31,-75,11.0,5.0,6.0,69.51258878793107,57.71192828754439,11.800660500386677,-81,-75,-6,-0.33,-0.58,0.24999999999999994
84,42,-75,67,34,-68,17.0,11.0,6.0,67.27555276621665,57.463031594234565,9.812521171982084,-75,-68,-7,-0.51,-0.54,0.030000000000000027
90,69,-32,93,36,-20,42.333333333333336,36.333333333333336,6.0,53.25619421459088,46.13265895460852,7.123535259982354,-32,-20,-12,-0.63,0.01,-0.64
93,77,-26,99,47,-20,48.0,42.0,6.0,52.73202695389839,48.71002634639676,4.0220006075016315,-26,-20,-6,-0.66,-0.15,-0.51
