outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
73,-90,-126,81,-69,-146,-47.666666666666664,-44.666666666666664,-3.0,86.58072662101088,94.25615217174007,-7.675425550729187,-216,-215,-1,0.62,0.37,0.25
46,-122,-126,26,-58,-170,-67.33333333333333,-67.33333333333333,0.0,80.15540461434206,80.28836915906452,-0.132964544722455,-248,-228,-20,0.71,-0.17,0.88
61,-63,-105,55,-41,-121,-35.666666666666664,-35.666666666666664,0.0,70.47142841054254,71.95060033723756,-1.4791719266950167,-168,-162,-6,0.52,0.11,0.41000000000000003
97,-77,-134,74,-4,-184,-38.0,-38.0,0.0,98.25477087653302,108.03703068855604,-9.782259812023028,-211,-188,-23,0.53,-0.44,0.97
40,-66,-151,10,-2,-185,-59.0,-59.0,0.0,78.13236631938564,89.23003978481687,-11.097673465431228,-217,-187,-30,0.13,-0.7,0.83
31,-119,-148,13,-61,-188,-78.66666666666667,-78.66666666666667,0.0,78.44460182546378,83.0033466527438,-4.558744827280023,-267,-249,-18,0.64,-0.31,0.95
43,-76,-113,18,-28,-145,-48.666666666666664,-51.666666666666664,3.0,66.55490632219052,68.6164865190737,-2.0615801968831846,-189,-173,-16,0.55,-0.48,1.03
23,-65,-121,8,-5,-175,-54.333333333333336,-57.333333333333336,3.0,59.269628722380986,83.3719910334933,-24.102362311112316,-186,-180,-6,0.26,-0.69,0.95
35,-69,-137,1,-3,-178,-57.0,-60.0,3.0,70.72953178599917,83.45457846437586,-12.725046678376685,-206,-181,-25,0.25,-0.71,0.96
34,-62,-85,18,-10,-130,-37.666666666666664,-40.666666666666664,3.0,51.5385508354884,64.19414995845719,-12.655599122968788,-147,-140,-7,0.6,-0.61,1.21
72,-53,-166,62,-20,-198,-49.0,-52.0,3.0,97.20425230753368,108.52956586417669,-11.32531355664301,-219,-218,-1,0.06,-0.42,0.48
69,-141,-147,47,-85,-199,-73.0,-79.0,6.0,100.43903623591775,100.5186549850325,-0.07961874911474354,-288,-284,-4,0.71,0.09,0.62
69,-104,-121,48,-27,-195,-52.0,-58.0,6.0,85.84093817443205,101.59724405711013,-15.756305882678078,-225,-222,-3,0.69,-0.43,1.1199999999999999
55,-105,-112,30,-25,-185,-54.0,-60.0,6.0,77.12759990215349,91.19576013536302,-14.068160233209525,-217,-210,-7,0.7,-0.52,1.22
126,-51,-140,100,-4,-179,-21.666666666666668,-27.666666666666668,6.0,110.55717475084505,115.12408764266303,-4.566912891817978,-191,-183,-8,0.38,-0.3,0.6799999999999999
91,-93,-103,66,-24,-165,-35.0,-41.0,6.0,89.18893802858439,95.06839643120105,-5.879458402616663,-196,-189,-7,0.7,-0.26,0.96
119,-92,-126,75,-9,-192,-33.0,-42.0,9.0,108.37281331896236,111.47196957082978,-3.099156251867427,-218,-201,-17,0.66,-0.42,1.08
43,-60,-108,13,-7,-158,-41.666666666666664,-50.666666666666664,9.0,62.99382685805191,76.33406113190159,-13.340234273849681,-168,-165,-3,0.41,-0.67,1.08
64,-62,-136,36,-8,-189,-44.666666666666664,-53.666666666666664,9.0,82.56445293762255,97.3664327282366,-14.801979790614055,-198,-197,-1,0.31,-0.6,0.9099999999999999
88,-99,-115,55,-14,-194,-42.0,-51.0,9.0,92.15566540732407,104.96666137398103,-12.81099596665696,-214,-208,-6,0.69,-0.48,1.17
56,-91,-154,10,-30,-196,-63.0,-72.0,9.0,87.98863562983574,89.18893802858439,-1.2003023987486472,-245,-226,-19,0.45,-0.6,1.05
