outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
52,45,-43,79,10,-35,18.0,18.0,0.0,43.22807729551092,46.88283267892417,-3.654755383413246,-43,-35,-8,-0.69,0.25,-0.94
41,32,-42,64,5,-38,10.333333333333334,10.333333333333334,0.0,37.18721405118819,41.81174741890396,-4.62453336771577,-42,-38,-4,-0.68,0.19,-0.8700000000000001
51,45,-78,80,11,-73,6.0,6.0,0.0,59.447455790807396,62.56196927846821,-3.1145134876608154,-78,-73,-5,-0.7,-0.12,-0.58
64,41,-26,87,14,-22,26.333333333333332,26.333333333333332,0.0,38.177945931591914,45.345586579315764,-7.16764064772385,-26,-22,-4,-0.52,0.39,-0.91
73,53,-40,92,18,-33,28.666666666666668,25.666666666666668,3.0,49.23639123882072,51.31817958146562,-2.0817883426448986,-40,-33,-7,-0.62,0.22,-0.84
64,55,-60,94,8,-52,19.666666666666668,16.666666666666668,3.0,56.45253660278596,59.91846311632352,-3.4659265135375605,-60,-52,-8,-0.69,0.21,-0.8999999999999999
74,47,-15,86,19,-8,35.333333333333336,32.333333333333336,3.0,37.2588542795162,39.51652256405611,-2.2576682845399105,-15,-8,-7,-0.44,0.47,-0.9099999999999999
47,44,-9,67,8,-2,27.333333333333332,24.333333333333332,3.0,25.72072229848057,30.44484995674784,-4.724127658267271,-9,-2,-7,-0.7,0.65,-1.35
66,44,-27,85,4,-15,27.666666666666668,24.666666666666668,3.0,39.684869772860395,43.36152928832448,-3.676659515464088,-27,-15,-12,-0.55,0.61,-1.1600000000000001
68,40,-24,83,5,-13,28.0,25.0,3.0,38.505410875183074,41.66533331199932,-3.1599224368162453,-24,-13,-11,-0.44,0.61,-1.05
59,50,-48,83,10,-41,20.333333333333332,17.333333333333332,3.0,48.45845872726682,50.88767587103537,-2.429217143768547,-48,-41,-7,-0.69,0.21,-0.8999999999999999
57,54,-20,83,2,-3,30.333333333333332,27.333333333333332,3.0,35.612107803698194,39.41516910474387,-3.8030613010456733,-20,-3,-17,-0.7,0.7,-1.4
64,41,-14,77,10,-5,30.333333333333332,27.333333333333332,3.0,32.72443871006635,35.64952859280034,-2.9250898827339853,-14,-5,-9,-0.45,0.61,-1.06
49,34,-14,65,1,-6,23.0,20.0,3.0,26.870057685088806,31.94787421201396,-5.0778165269251545,-14,-6,-8,-0.55,0.68,-1.23
79,60,-16,98,12,-5,41.0,35.0,6.0,41.04469108991645,45.085104709500975,-4.040413619584527,-16,-5,-11,-0.6,0.63,-1.23
64,53,-37,92,1,-31,26.666666666666668,20.666666666666668,6.0,45.242556171030934,52.10459565996927,-6.862039488938336,-37,-31,-6,-0.68,0.51,-1.19
69,44,-23,81,8,-17,30.0,24.0,6.0,38.841558499456056,41.57723736212721,-2.7356788626711506,-23,-17,-6,-0.49,0.52,-1.01
63,56,-8,78,18,-3,37.0,31.0,6.0,31.94787421201396,34.322004603461025,-2.374130391447064,-8,-3,-5,-0.68,0.51,-1.19
69,68,-17,94,19,-11,40.0,34.0,6.0,40.307154038292836,44.15880433163923,-3.8516502933463954,-17,-11,-6,-0.71,0.47,-1.18
84,36,-9,88,6,-1,37.0,31.0,6.0,37.97367509209505,40.40627014049511,-2.43259504840006,-9,-1,-8,0.04,0.69,-0.6499999999999999
63,60,-7,87,12,-1,38.666666666666664,32.666666666666664,6.0,32.31442746239244,38.784303812524755,-6.469876350132317,-7,-1,-6,-0.7,0.65,-1.35
76,47,-63,93,8,-59,20.0,14.0,6.0,59.87208587202108,62.198606629623676,-2.3265207576025944,-63,-59,-4,-0.58,0.14,-0.72
83,49,-12,97,11,-6,40.0,34.0,6.0,39.30224760324359,45.085104709500975,-5.7828571062573815,-12,-6,-6,-0.33,0.63,-0.96
67,61,-10,90,14,-4,39.333333333333336,33.333333333333336,6.0,34.96982826507572,40.737642979872504,-5.767814714796785,-10,-4,-6,-0.69,0.6,-1.29
