outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
85,46,-44,91,30,-34,29.0,29.0,0.0,54.01851534427802,51.03593505234,2.982580291938021,-44,-34,-10,-0.44,-0.03,-0.41000000000000003
85,46,-21,61,59,-10,36.666666666666664,36.666666666666664,0.0,43.77467558100485,33.00841643513901,10.766259145865838,-21,-10,-11,-0.31,-0.71,0.39999999999999997
78,16,-89,64,15,-74,1.6666666666666667,1.6666666666666667,0.0,68.92669213656556,57.12170243339119,11.804989703174371,-89,-74,-15,-0.3,-0.34,0.040000000000000036
88,73,-20,82,65,-6,47.0,47.0,0.0,47.77028364998475,38.113864493995706,9.656419155989042,-20,-6,-14,-0.66,-0.6,-0.06000000000000005
97,12,-80,57,38,-66,9.666666666666666,9.666666666666666,0.0,72.27878127239157,54.06374837993467,18.215032892456897,-80,-66,-14,-0.05,-0.64,0.59
26,10,-29,24,3,-20,2.3333333333333335,2.3333333333333335,0.0,23.098821518760552,17.96910929592474,5.129712222835813,-29,-20,-9,-0.46,-0.06,-0.4
79,1,-63,52,21,-56,5.666666666666667,5.666666666666667,0.0,58.0650975677778,45.40435612973226,12.660741438045541,-63,-56,-7,0.12,-0.47,0.59
79,3,-56,39,31,-44,8.666666666666666,8.666666666666666,0.0,55.25898619731958,37.38389433373087,17.875091863588707,-56,-44,-12,0.15,-0.68,0.8300000000000001
51,35,-58,53,25,-50,9.333333333333334,9.333333333333334,0.0,48.05783552715993,43.48435223030106,4.573483296858868,-58,-50,-8,-0.65,-0.49,-0.16000000000000003
80,63,-19,86,51,-13,41.333333333333336,41.333333333333336,0.0,43.22293629801453,40.99051380773632,2.2324224902782106,-19,-13,-6,-0.63,-0.34,-0.29
98,17,-13,89,19,-6,34.0,34.0,0.0,46.88283267892417,40.2077936060494,6.6750390728747675,-13,-6,-7,0.5,0.51,-0.010000000000000009
96,49,-74,70,61,-60,23.666666666666668,23.666666666666668,0.0,71.67674347761313,59.275252471461954,12.401491006151176,-74,-60,-14,-0.49,-0.69,0.19999999999999996
52,1,-22,35,12,-16,10.333333333333334,10.333333333333334,0.0,30.922843048824312,20.853989759489405,10.068853289334907,-22,-16,-6,0.43,-0.12,0.55
89,85,-18,89,72,-5,52.0,52.0,0.0,49.52440475832765,40.89824772122476,8.626157037102885,-18,-5,-13,-0.7,-0.62,-0.07999999999999996
65,45,-74,49,48,-61,12.0,12.0,0.0,61.35687953821206,51.62040940041707,9.736470137794996,-74,-61,-13,-0.65,-0.71,0.05999999999999994
88,41,-28,79,40,-18,33.666666666666664,33.666666666666664,0.0,47.63985259796209,39.852505846210256,7.7873467517518336,-28,-18,-10,-0.23,-0.23,0.0
97,67,-49,80,79,-44,38.333333333333336,38.333333333333336,0.0,62.95677529508286,58.2198896903417,4.736885604741161,-49,-44,-5,-0.59,-0.71,0.12
86,11,-61,69,14,-47,12.0,12.0,0.0,60.01666435249463,47.37791327893902,12.63875107355561,-61,-47,-14,0.02,-0.06,0.08
92,58,-61,94,48,-53,29.666666666666668,29.666666666666668,0.0,65.59640911581128,61.39670639012777,4.199702725683515,-61,-53,-8,-0.57,-0.42,-0.14999999999999997
77,32,-56,63,31,-41,17.666666666666668,17.666666666666668,0.0,55.2348521215445,43.49201714746691,11.742834974077589,-56,-41,-15,-0.37,-0.43,0.06
46,11,-15,31,17,-9,14.0,13.0,1.0,24.99333244420733,16.57307052620807,8.420261917999259,-15,-9,-6,0.18,-0.35,0.53
84,20,-49,66,26,-40,18.333333333333332,17.333333333333332,1.0,54.309810859139944,43.70608907489003,10.603721784249913,-49,-40,-9,-0.05,-0.29,0.24
77,23,-72,54,35,-64,9.333333333333334,8.333333333333334,1.0,61.5918465022405,51.73221648278974,9.859630019450762,-72,-64,-8,-0.32,-0.64,0.32
95,35,-20,94,28,-15,36.666666666666664,35.666666666666664,1.0,46.96334267868457,44.82806660514767,2.1352760735369003,-20,-15,-5,0.05,0.25,-0.2
73,4,-14,56,12,-8,21.0,20.0,1.0,37.49666651850535,26.733250207684563,10.763416310820787,-14,-8,-6,0.59,0.42,0.16999999999999998
95,10,-30,57,35,-20,25.0,24.0,1.0,52.121652570372966,32.38312317653544,19.738529393837524,-30,-20,-10,0.41,-0.47,0.8799999999999999
64,45,-42,60,41,-37,22.333333333333332,21.333333333333332,1.0,46.147107770211946,41.97088938247027,4.176218387741677,-42,-37,-5,-0.62,-0.6,-0.020000000000000018
53,5,-49,31,17,-42,3.0,2.0,1.0,41.66533331199932,31.63331577098213,10.03201754101719,-49,-42,-7,-0.07,-0.6,0.53
85,60,-89,94,34,-75,18.666666666666668,17.666666666666668,1.0,76.81290400852075,69.95395310885266,6.858950899668088,-89,-75,-14,-0.65,-0.34,-0.31
93,53,-46,82,50,-35,33.333333333333336,32.333333333333336,1.0,58.4256412507005,49.37160677510462,9.054034475595884,-46,-35,-11,-0.47,-0.49,0.020000000000000018
89,2,-11,39,38,-3,26.666666666666668,24.666666666666668,2.0,44.39469437769438,19.567546828585563,24.827147549108815,-11,-3,-8,0.66,-0.71,1.37
74,30,-17,63,21,-3,29.0,27.0,2.0,37.15732319027659,27.27636339397171,9.880959796304882,-17,-3,-14,-0.04,0.32,-0.36
89,57,-29,82,43,-14,39.0,37.0,2.0,49.82636517614612,39.42080668885405,10.405558487292069,-29,-14,-15,-0.49,-0.22,-0.27
93,37,-63,65,50,-54,22.333333333333332,20.333333333333332,2.0,64.52561937366859,52.91712598225854,11.60849339141005,-63,-54,-9,-0.33,-0.66,0.33
82,16,-75,64,16,-63,7.666666666666667,5.666666666666667,2.0,64.36527704351849,52.35986588557648,12.005411157942007,-75,-63,-12,-0.19,-0.29,0.09999999999999998
96,62,-12,73,69,-2,48.666666666666664,46.666666666666664,2.0,45.087569117095775,34.451253807211266,10.636315309884509,-12,-2,-10,-0.42,-0.7,0.27999999999999997
68,32,-44,48,31,-29,18.666666666666668,16.666666666666668,2.0,46.68571040003093,33.02860712910687,13.657103270924061,-44,-29,-15,-0.41,-0.57,0.15999999999999998
96,18,-51,86,7,-36,21.0,19.0,2.0,60.049979184009715,50.52392172690741,9.526057457102304,-51,-36,-15,0.07,0.34,-0.27
78,37,-10,78,22,-1,35.0,33.0,2.0,35.95367389665021,33.1762967593833,2.7773771372669103,-10,-1,-9,-0.08,0.46,-0.54
88,32,-17,87,17,-7,34.333333333333336,32.333333333333336,2.0,42.89781139198388,39.87759047663515,3.0202209153487303,-17,-7,-10,0.08,0.52,-0.44
44,28,-63,34,18,-52,3.0,0.0,3.0,47.12395003251177,37.345236197762446,9.778713834749325,-63,-52,-11,-0.65,-0.61,-0.040000000000000036
92,55,-65,90,43,-60,27.333333333333332,24.333333333333332,3.0,67.01409470319575,62.64361278073146,4.370481922464293,-65,-60,-5,-0.55,-0.42,-0.13000000000000006
85,46,-93,75,37,-83,12.666666666666666,9.666666666666666,3.0,76.39517145881814,67.33663358248778,9.058537876330362,-93,-83,-10,-0.57,-0.54,-0.029999999999999916
52,9,-31,32,12,-23,10.0,7.0,3.0,33.891985286593446,22.73030282830976,11.161682458283686,-31,-23,-8,0.04,-0.32,0.36
40,9,-10,26,9,-5,13.0,10.0,3.0,20.607442021431645,12.675435561221029,7.932006460210616,-10,-5,-5,0.28,0.12,0.16000000000000003
76,64,-47,91,30,-37,31.0,28.0,3.0,55.37147279962851,52.2749143152494,3.0965584843791163,-47,-37,-10,-0.68,-0.06,-0.6200000000000001
92,54,-86,69,62,-80,20.0,17.0,3.0,76.54192750817468,68.64886500639808,7.893062501776598,-86,-80,-6,-0.58,-0.7,0.12
77,63,-21,84,41,-15,39.666666666666664,36.666666666666664,3.0,43.27688631231329,40.5325657822064,2.74432053010689,-21,-15,-6,-0.65,-0.16,-0.49
90,58,-71,89,44,-65,25.666666666666668,22.666666666666668,3.0,69.59086785555192,64.65463805654025,4.93622979901167,-71,-65,-6,-0.6,-0.46,-0.13999999999999996
37,32,-10,36,16,-2,19.666666666666668,16.666666666666668,3.0,21.076579946049648,15.520595635763755,5.5559843102858935,-10,-2,-8,-0.68,0.06,-0.74
67,53,-60,57,45,-54,20.0,16.0,4.0,56.85654462475421,49.73932046178355,7.117224162970658,-60,-54,-6,-0.68,-0.68,0.0
98,20,-55,54,46,-49,21.0,17.0,4.0,62.465990746965666,46.783187863447985,15.682802883517681,-55,-49,-6,0.02,-0.69,0.71
88,32,-75,67,36,-70,15.0,11.0,4.0,67.6214955961983,58.65719620529664,8.964299390901658,-75,-70,-5,-0.36,-0.56,0.20000000000000007
83,31,-52,87,5,-42,20.666666666666668,16.666666666666668,4.0,55.59576322786557,53.30624311987815,2.2895201079874212,-52,-42,-10,-0.27,0.32,-0.5900000000000001
76,4,-40,48,14,-34,13.333333333333334,9.333333333333334,4.0,47.81445620544295,33.6386021641143,14.175854041328648,-40,-34,-6,0.29,-0.21,0.5
83,23,-41,63,26,-36,21.666666666666668,17.666666666666668,4.0,50.63156678946007,40.84387618997764,9.787690599482424,-41,-36,-5,-0.04,-0.3,0.26
52,35,-30,40,29,-24,19.0,15.0,4.0,35.33647784749729,27.94041278626117,7.396065061236122,-30,-24,-6,-0.59,-0.63,0.040000000000000036
89,53,-62,95,24,-51,26.666666666666668,22.666666666666668,4.0,64.39634220115991,59.61170653114667,4.7846356700132375,-62,-51,-11,-0.55,-0.03,-0.52
84,39,-56,62,41,-48,22.333333333333332,18.333333333333332,4.0,58.35713800003865,47.68181577452305,10.6753222255156,-56,-48,-8,-0.41,-0.61,0.2
99,70,-80,81,71,-75,29.666666666666668,25.666666666666668,4.0,78.44460182546378,71.29905718560067,7.145544639863104,-80,-75,-5,-0.64,-0.7,0.05999999999999994
