outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
83,69,-27,75,68,-18,41.666666666666664,41.666666666666664,0.0,48.88989897946427,42.28737662970148,6.602522349762793,-27,-18,-9,-0.66,-0.69,0.029999999999999916
79,63,-99,74,58,-89,14.333333333333334,14.333333333333334,0.0,80.40453276332677,73.35908638713786,7.045446376188906,-99,-89,-10,-0.69,-0.68,-0.009999999999999898
82,35,-51,72,30,-36,22.0,22.0,0.0,55.06965286495518,44.45222154178574,10.617431323169441,-51,-36,-15,-0.34,-0.26,-0.08000000000000002
52,31,-87,44,34,-82,-1.3333333333333333,-1.3333333333333333,0.0,61.17915403868289,57.18585683735291,3.9932972013299803,-87,-82,-5,-0.65,-0.69,0.039999999999999925
42,38,-60,41,28,-49,6.666666666666667,6.666666666666667,0.0,47.168727870156616,39.71845358967989,7.450274280476727,-60,-49,-11,-0.7,-0.65,-0.04999999999999993
75,49,-73,69,48,-66,17.0,17.0,0.0,64.51873113032111,59.312730505347666,5.2060006249734485,-73,-66,-7,-0.62,-0.64,0.020000000000000018
87,17,-30,70,27,-23,24.666666666666668,24.666666666666668,0.0,48.07170569980733,38.00292386412159,10.06878183568574,-30,-23,-7,0.24,-0.09,0.32999999999999996
71,25,-61,66,22,-53,11.666666666666666,11.666666666666666,0.0,54.70730197047639,49.127950858503716,5.57935111197267,-61,-53,-8,-0.35,-0.31,-0.03999999999999998
88,25,-93,69,29,-78,6.666666666666667,6.666666666666667,0.0,75.02147840600199,62.055530687352025,12.965947718649964,-93,-78,-15,-0.35,-0.49,0.14
85,25,-71,55,44,-60,13.0,13.0,0.0,64.24951361683604,51.81376908377412,12.435744533061921,-71,-60,-11,-0.27,-0.68,0.41000000000000003
66,43,-41,51,48,-31,22.666666666666668,22.666666666666668,0.0,45.98792111945146,37.96782263385084,8.02009848560062,-41,-31,-10,-0.58,-0.7,0.12
66,29,-25,52,33,-15,23.333333333333332,23.333333333333332,0.0,37.366057086910075,28.193773938387334,9.172283148522741,-25,-15,-10,-0.22,-0.47,0.24999999999999997
73,35,-38,66,36,-32,23.333333333333332,23.333333333333332,0.0,46.060346889223005,40.99864496405813,5.061701925164876,-38,-32,-6,-0.36,-0.43,0.07
89,27,-12,61,46,-3,34.666666666666664,34.666666666666664,0.0,41.58792559812951,27.329267990359508,14.258657607770001,-12,-3,-9,0.27,-0.55,0.8200000000000001
45,6,-79,27,13,-68,-9.333333333333334,-9.333333333333334,0.0,51.770862676048026,41.87547678003864,9.895385896009387,-79,-68,-11,-0.42,-0.65,0.23000000000000004
94,57,-85,74,70,-78,22.0,22.0,0.0,77.15352659902635,70.72953178599917,6.4239948130271785,-85,-78,-7,-0.59,-0.71,0.12
45,27,-36,53,8,-25,12.0,12.0,0.0,34.72751070837067,31.96873472629156,2.7587759820791113,-36,-25,-11,-0.57,0.19,-0.76
80,25,-63,55,40,-53,14.0,14.0,0.0,58.89538748209971,47.77028364998475,11.12510383211496,-63,-53,-10,-0.27,-0.66,0.39
90,18,-55,72,29,-48,17.666666666666668,17.666666666666668,0.0,59.19647136630884,49.64093293061909,9.555538435689755,-55,-48,-7,-0.01,-0.33,0.32
31,28,-46,26,21,-34,4.333333333333333,4.333333333333333,0.0,35.6121078036982,27.18251071716682,8.42959708653138,-46,-34,-12,-0.7,-0.69,-0.010000000000000009
86,46,-75,89,30,-62,19.0,19.0,0.0,68.44462481938714,62.134263226231845,6.310361593155299,-75,-62,-13,-0.53,-0.26,-0.27
89,85,-79,96,73,-74,31.666666666666668,31.666666666666668,0.0,78.27018731434225,75.30530452025866,2.964882794083593,-79,-74,-5,-0.71,-0.66,-0.04999999999999993
84,25,-46,81,17,-35,21.0,21.0,0.0,53.147593234940246,47.44119166575252,5.706401569187726,-46,-35,-11,-0.11,0.13,-0.24
74,48,-73,81,31,-63,16.333333333333332,16.333333333333332,0.0,64.05379683429304,59.695523748063025,4.358273086230014,-73,-63,-10,-0.62,-0.35,-0.27
52,46,-47,49,36,-34,17.0,17.0,0.0,45.32107677449864,36.45088019056147,8.870196583937172,-47,-34,-13,-0.7,-0.64,-0.05999999999999994
79,24,-52,48,42,-39,17.0,17.0,0.0,53.70909296075169,39.67366884975475,14.035424110996942,-52,-39,-13,-0.19,-0.69,0.49999999999999994
94,44,-81,96,29,-68,19.0,19.0,0.0,73.59800721939872,67.32508200267317,6.272925216725554,-81,-68,-13,-0.47,-0.22,-0.24999999999999997
59,35,-6,56,33,-1,29.333333333333332,29.333333333333332,0.0,26.83695627716046,23.41414577178126,3.4228105053792,-6,-1,-5,-0.31,-0.23,-0.07999999999999999
97,17,-84,62,42,-74,10.0,10.0,0.0,74.05853540724841,59.95553908244564,14.102996324802774,-84,-74,-10,-0.14,-0.65,0.51
93,83,-77,85,82,-68,33.0,33.0,0.0,77.88880963698615,71.42828571371429,6.4605239232718645,-77,-68,-9,-0.7,-0.71,0.010000000000000009
75,1,-47,58,11,-40,9.666666666666666,9.666666666666666,0.0,50.18189137749017,40.0194397206602,10.162451656829965,-47,-40,-7,0.25,-0.05,0.3
98,76,-30,87,75,-18,48.0,48.0,0.0,55.88082557252234,46.92547282660026,8.955352745922077,-30,-18,-12,-0.63,-0.67,0.040000000000000036
74,49,-37,71,32,-23,28.666666666666668,26.666666666666668,2.0,47.541794478355804,38.56019824753095,8.981596230824856,-37,-23,-14,-0.56,-0.2,-0.36000000000000004
81,42,-92,89,18,-82,10.333333333333334,8.333333333333334,2.0,74.0915349790754,70.14429572119334,3.9472392578820603,-92,-82,-10,-0.56,-0.2,-0.36000000000000004
69,52,-78,61,44,-68,14.333333333333334,12.333333333333334,2.0,65.65735974655765,57.22664492077872,8.430714825778928,-78,-68,-10,-0.67,-0.66,-0.010000000000000009
76,20,-28,54,29,-21,22.666666666666668,20.666666666666668,2.0,42.49967320135794,31.18047822311618,11.319194978241764,-28,-21,-7,0.09,-0.38,0.47
89,48,-71,94,30,-64,22.0,20.0,2.0,67.85769423334885,64.88964991943374,2.968044313915115,-71,-64,-7,-0.52,-0.23,-0.29000000000000004
96,46,-54,69,52,-39,29.333333333333332,27.333333333333332,2.0,62.36095644623236,47.41542177627678,14.945534669955578,-54,-39,-15,-0.38,-0.64,0.26
79,31,-23,61,30,-10,29.0,27.0,2.0,41.66533331199932,29.06314963431642,12.602183677682898,-23,-10,-13,-0.07,-0.15,0.07999999999999999
97,36,-95,99,18,-85,12.666666666666666,10.666666666666666,2.0,80.1013247220183,75.2964511484808,4.804873573537506,-95,-85,-10,-0.41,-0.15,-0.26
95,17,-71,86,6,-57,13.666666666666666,11.666666666666666,2.0,67.8101926130742,58.516854172299986,9.293338440774207,-71,-57,-14,-0.07,0.14,-0.21000000000000002
80,61,-13,84,40,-2,42.666666666666664,40.666666666666664,2.0,40.119266637808266,35.11251755270318,5.006749085105085,-13,-2,-11,-0.59,0.03,-0.62
88,57,-75,96,31,-69,23.333333333333332,19.333333333333332,4.0,70.67452786463372,67.86424357167444,2.810284292959281,-75,-69,-6,-0.61,-0.25,-0.36
87,74,-43,76,62,-32,39.333333333333336,35.333333333333336,4.0,58.459862774005515,47.953681355611856,10.506181418393659,-43,-32,-11,-0.68,-0.66,-0.020000000000000018
65,23,-25,60,4,-13,21.0,17.0,4.0,36.76955262170047,31.187604375242845,5.581948246457625,-25,-13,-12,-0.08,0.55,-0.63
42,31,-70,36,12,-57,1.0,-3.0,4.0,50.40502620440412,39.42080668885405,10.984219515550073,-70,-57,-13,-0.68,-0.52,-0.16000000000000003
75,71,-67,94,30,-57,26.333333333333332,22.333333333333332,4.0,66.01683287027802,61.88340290866006,4.1334299616179635,-67,-57,-10,-0.71,-0.18,-0.53
63,38,-59,47,29,-46,14.0,10.0,4.0,52.61812108643434,40.27406113120453,12.34405995522981,-59,-46,-13,-0.59,-0.6,0.010000000000000009
58,35,-81,54,13,-67,4.0,0.0,4.0,60.83310502240262,50.24606120549815,10.587043816904469,-81,-67,-14,-0.63,-0.37,-0.26
44,37,-66,51,10,-58,5.0,1.0,4.0,50.2858495669176,44.95182606598609,5.334023500931508,-66,-58,-8,-0.7,-0.29,-0.41
72,20,-19,69,2,-10,24.333333333333332,20.333333333333332,4.0,37.276742823851386,34.75949110994323,2.517251713908159,-19,-10,-9,0.17,0.64,-0.47
99,66,-28,79,63,-17,45.666666666666664,41.666666666666664,4.0,53.80417166808619,41.994708661396324,11.809463006689867,-28,-17,-11,-0.51,-0.63,0.12
69,37,-27,59,14,-12,26.333333333333332,20.333333333333332,6.0,39.911012125588705,29.32954520994525,10.581466915643457,-27,-12,-15,-0.38,0.31,-0.69
75,71,-63,61,55,-51,27.666666666666668,21.666666666666668,6.0,64.1318087136866,51.44144459696114,12.690364116725455,-63,-51,-12,-0.71,-0.7,-0.010000000000000009
99,42,-33,96,16,-22,36.0,30.0,6.0,54.055527006958314,49.17994171068797,4.875585296270344,-33,-22,-11,-0.17,0.4,-0.5700000000000001
67,57,-32,75,24,-25,30.666666666666668,24.666666666666668,6.0,44.4996878890428,40.827550610940264,3.6721372781025323,-32,-25,-7,-0.68,0.02,-0.7000000000000001
89,41,-87,84,17,-76,14.333333333333334,8.333333333333334,6.0,74.28473747831531,65.6065714865685,8.678165991746809,-87,-76,-11,-0.49,-0.2,-0.29
80,73,-36,89,38,-28,39.0,33.0,6.0,53.10994884827763,47.89572005931219,5.214228788965443,-36,-28,-8,-0.7,-0.16,-0.5399999999999999
51,40,-93,49,16,-85,-0.6666666666666666,-6.666666666666667,6.0,65.44378418833135,57.00487308604024,8.438911102291108,-93,-85,-8,-0.69,-0.53,-0.15999999999999992
70,25,-50,60,8,-41,15.0,9.0,6.0,49.49747468305833,41.23913998456644,8.258334698491886,-50,-41,-9,-0.29,0.04,-0.32999999999999996
92,69,-41,83,53,-34,40.0,34.0,6.0,58.04021594262608,49.61854492022111,8.421671022404965,-41,-34,-7,-0.62,-0.52,-0.09999999999999998
54,34,-42,36,22,-30,15.333333333333334,9.333333333333334,6.0,41.354833118055524,28.394052585395805,12.960780532659719,-42,-30,-12,-0.59,-0.58,-0.010000000000000009
