outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
620,430,-580,980,20,-470,156.66666666666666,176.66666666666666,-20.0,277355.55555555556,362688.88888888893,-85333.33333333337,-580,-470,-110,-0.64,0.37,-1.01
670,340,-170,870,50,-20,280.0,300.0,-20.0,119400.0,163266.66666666666,-43866.66666666666,-170,-20,-150,-0.26,0.69,-0.95
810,100,-320,870,20,-240,196.66666666666666,216.66666666666666,-20.0,217488.88888888888,224688.88888888888,-7200.0,-320,-240,-80,0.3,0.55,-0.25000000000000006
650,580,-940,890,350,-890,96.66666666666666,116.66666666666666,-20.0,538155.5555555556,555288.8888888889,-17133.333333333256,-940,-890,-50,-0.7,-0.44,-0.25999999999999995
330,290,-830,520,140,-810,-70.0,-50.0,-20.0,289066.6666666667,312866.6666666667,-23800.0,-830,-810,-20,-0.7,-0.47,-0.22999999999999998
820,670,-410,840,700,-400,360.0,380.0,-20.0,300200.0,307466.6666666667,-7266.666666666686,-410,-400,-10,-0.67,-0.67,0.0
730,440,-600,930,210,-510,190.0,210.0,-20.0,326066.6666666667,345600.0,-19533.333333333314,-600,-510,-90,-0.57,0.0,-0.57
560,460,-860,790,240,-810,53.33333333333333,73.33333333333333,-20.0,418755.55555555556,440555.55555555556,-21800.0,-860,-810,-50,-0.69,-0.36,-0.32999999999999996
740,390,-190,980,70,-80,313.3333333333333,323.3333333333333,-10.0,147088.8888888889,219355.5555555556,-72266.66666666669,-190,-80,-110,-0.29,0.65,-0.94
530,230,-180,620,140,-150,193.33333333333331,203.33333333333331,-10.0,84688.88888888889,100822.2222222222,-16133.333333333314,-180,-150,-30,-0.19,0.29,-0.48
580,550,-610,910,90,-450,173.33333333333331,183.33333333333331,-10.0,306955.55555555556,312622.22222222225,-5666.666666666686,-610,-450,-160,-0.71,0.25,-0.96
440,300,-150,660,20,-60,196.66666666666666,206.66666666666666,-10.0,63355.55555555554,103822.22222222223,-40466.66666666669,-150,-60,-90,-0.55,0.67,-1.2200000000000002
450,320,-330,560,200,-290,146.66666666666666,156.66666666666666,-10.0,116422.2222222222,121355.55555555555,-4933.333333333343,-330,-290,-40,-0.63,-0.18,-0.45
740,580,-430,970,250,-300,296.66666666666663,306.66666666666663,-10.0,268288.88888888893,270422.22222222225,-2133.333333333314,-430,-300,-130,-0.66,0.16,-0.8200000000000001
410,370,-480,440,360,-470,100.0,110.0,-10.0,168466.66666666666,169266.66666666666,-800.0,-480,-470,-10,-0.7,-0.69,-0.010000000000000009
730,210,-320,860,80,-290,206.66666666666666,216.66666666666666,-10.0,183755.5555555556,229755.55555555553,-45999.99999999994,-320,-290,-30,-0.01,0.4,-0.41000000000000003
500,360,-130,560,300,-100,243.33333333333331,253.33333333333331,-10.0,72955.55555555556,73688.88888888889,-733.3333333333285,-130,-100,-30,-0.57,-0.25,-0.31999999999999995
410,200,-350,560,50,-320,86.66666666666666,96.66666666666666,-10.0,102688.88888888888,130155.55555555555,-27466.66666666667,-350,-320,-30,-0.49,0.19,-0.6799999999999999
790,240,-950,860,180,-930,26.666666666666664,36.666666666666664,-10.0,527355.5555555556,544288.8888888889,-16933.333333333256,-950,-930,-20,-0.42,-0.28,-0.13999999999999996
490,220,-530,700,20,-510,60.0,70.0,-10.0,186200.0,245266.66666666666,-59066.66666666666,-530,-510,-20,-0.51,0.15,-0.66
370,340,-400,570,90,-320,103.33333333333333,113.33333333333333,-10.0,126822.22222222223,132288.88888888888,-5466.666666666642,-400,-320,-80,-0.7,0.1,-0.7999999999999999
740,510,-140,990,180,-30,370.0,380.0,-10.0,138866.66666666666,193400.0,-54533.33333333334,-140,-30,-110,-0.51,0.59,-1.1
780,430,-240,960,150,-110,323.3333333333333,333.3333333333333,-10.0,179088.88888888888,207622.22222222225,-28533.333333333372,-240,-110,-130,-0.36,0.54,-0.9
710,410,-190,970,10,-20,310.0,320.0,-10.0,140000.0,211400.0,-71400.0,-190,-20,-170,-0.38,0.7,-1.08
370,300,-830,590,60,-780,-53.33333333333333,-43.33333333333333,-10.0,302422.2222222222,318155.55555555556,-15733.333333333372,-830,-780,-50,-0.7,-0.27,-0.42999999999999994
800,180,-310,840,120,-260,223.33333333333331,233.33333333333331,-10.0,206288.88888888888,208088.88888888888,-1800.0,-310,-260,-50,0.14,0.36,-0.21999999999999997
710,470,-520,980,130,-420,220.0,230.0,-10.0,283400.0,331666.6666666667,-48266.666666666686,-520,-420,-100,-0.6,0.26,-0.86
610,540,-430,850,250,-350,240.0,250.0,-10.0,225266.66666666666,240000.0,-14733.333333333343,-430,-350,-80,-0.7,0.0,-0.7
700,100,-200,730,40,-170,200.0,200.0,0.0,140000.0,147800.0,-7800.0,-200,-170,-30,0.38,0.55,-0.17000000000000004
740,90,-740,770,50,-730,30.0,30.0,0.0,366866.6666666667,375200.0,-8333.333333333314,-740,-730,-10,-0.15,-0.05,-0.09999999999999999
870,490,-940,960,390,-930,140.0,140.0,0.0,607266.6666666666,626600.0,-19333.333333333372,-940,-930,-10,-0.58,-0.44,-0.13999999999999996
580,570,-970,960,170,-950,60.0,60.0,0.0,530466.6666666666,614066.6666666666,-83600.0,-970,-950,-20,-0.71,-0.21,-0.5
470,400,-750,680,140,-700,40.0,40.0,0.0,312866.6666666667,322400.0,-9533.333333333314,-750,-700,-50,-0.7,-0.26,-0.43999999999999995
650,350,-120,920,60,-100,293.3333333333333,293.3333333333333,0.0,100422.22222222223,200622.22222222225,-100200.00000000001,-120,-100,-20,-0.26,0.64,-0.9
570,350,-640,770,30,-520,93.33333333333333,93.33333333333333,0.0,276955.55555555556,279355.55555555556,-2400.0,-640,-520,-120,-0.62,0.18,-0.8
760,550,-240,990,100,-20,356.66666666666663,356.66666666666663,0.0,185355.5555555556,202955.5555555555,-17599.999999999913,-240,-20,-220,-0.58,0.67,-1.25
650,250,-800,810,10,-720,33.33333333333333,33.33333333333333,0.0,373888.88888888893,390422.2222222222,-16533.333333333256,-800,-720,-80,-0.49,0.06,-0.55
960,90,-230,980,40,-200,273.3333333333333,273.3333333333333,0.0,252822.22222222225,259288.8888888889,-6466.666666666657,-230,-200,-30,0.5,0.59,-0.08999999999999997
700,240,-150,870,50,-130,263.3333333333333,263.3333333333333,0.0,120688.88888888888,189422.22222222225,-68733.33333333337,-150,-130,-20,0.1,0.62,-0.52
770,530,-580,980,250,-510,240.0,240.0,0.0,345800.0,370066.6666666667,-24266.666666666686,-580,-510,-70,-0.62,-0.02,-0.6
530,480,-210,920,40,-160,266.66666666666663,266.66666666666663,0.0,114022.2222222222,220088.88888888888,-106066.66666666667,-210,-160,-50,-0.7,0.61,-1.31
740,650,-380,970,350,-310,336.66666666666663,336.66666666666663,0.0,258155.5555555556,273155.55555555556,-14999.99999999997,-380,-310,-70,-0.69,-0.04,-0.6499999999999999
880,270,-270,950,180,-250,293.3333333333333,293.3333333333333,0.0,220688.8888888889,246422.22222222222,-25733.333333333314,-270,-250,-20,0.07,0.33,-0.26
570,450,-860,840,150,-830,53.33333333333333,53.33333333333333,0.0,419488.88888888893,469488.88888888893,-50000.0,-860,-830,-30,-0.69,-0.21,-0.48
620,440,-250,990,20,-200,270.0,270.0,0.0,140600.0,267266.6666666667,-126666.66666666669,-250,-200,-50,-0.59,0.61,-1.2
280,270,-350,400,140,-340,66.66666666666666,66.66666666666666,0.0,86822.22222222222,93955.55555555555,-7133.3333333333285,-350,-340,-10,-0.71,-0.35,-0.36
370,330,-310,580,20,-210,130.0,130.0,0.0,97066.66666666667,110066.66666666667,-13000.0,-310,-210,-100,-0.7,0.46,-1.16
850,340,-430,970,210,-420,253.33333333333331,253.33333333333331,0.0,276822.22222222225,322955.55555555556,-46133.333333333314,-430,-420,-10,-0.24,0.11,-0.35
700,370,-720,910,20,-580,116.66666666666666,116.66666666666666,0.0,368155.5555555555,374688.88888888893,-6533.33333333343,-720,-580,-140,-0.55,0.23,-0.78
590,540,-580,830,250,-530,183.33333333333331,183.33333333333331,0.0,291755.55555555556,310488.88888888893,-18733.333333333372,-580,-530,-50,-0.7,-0.18,-0.52
560,400,-710,790,140,-680,83.33333333333333,83.33333333333333,0.0,318955.55555555556,361755.55555555556,-42800.0,-710,-680,-30,-0.66,-0.14,-0.52
540,490,-210,860,70,-110,273.3333333333333,273.3333333333333,0.0,117222.22222222223,177488.8888888889,-60266.66666666667,-210,-110,-100,-0.7,0.61,-1.31
540,320,-320,670,140,-270,180.0,180.0,0.0,133066.66666666666,148066.66666666666,-15000.0,-320,-270,-50,-0.52,0.15,-0.67
600,540,-310,960,50,-180,276.66666666666663,276.66666666666663,0.0,172688.8888888889,242288.88888888888,-69599.99999999997,-310,-180,-130,-0.7,0.59,-1.29
830,260,-220,910,140,-180,290.0,290.0,0.0,184200.0,209266.66666666666,-25066.666666666657,-220,-180,-40,0.1,0.46,-0.36
340,320,-820,480,160,-800,-53.33333333333333,-53.33333333333333,0.0,293955.55555555556,295822.2222222222,-1866.6666666666279,-820,-800,-20,-0.71,-0.53,-0.17999999999999994
600,340,-360,860,70,-350,193.33333333333331,193.33333333333331,0.0,164355.55555555556,251622.22222222222,-87266.66666666666,-360,-350,-10,-0.5,0.35,-0.85
410,210,-200,570,40,-190,140.0,140.0,0.0,64466.666666666664,101266.66666666667,-36800.00000000001,-200,-190,-10,-0.39,0.44,-0.8300000000000001
710,430,-340,850,190,-240,266.66666666666663,266.66666666666663,0.0,197088.8888888889,200955.55555555553,-3866.666666666628,-340,-240,-100,-0.5,0.25,-0.75
570,520,-510,860,190,-470,193.33333333333331,193.33333333333331,0.0,247755.55555555553,294822.22222222225,-47066.666666666715,-510,-470,-40,-0.7,0.01,-0.71
330,200,-360,460,10,-300,56.666666666666664,56.666666666666664,0.0,89622.22222222223,97355.55555555555,-7733.333333333314,-360,-300,-60,-0.61,0.22,-0.83
660,380,-370,910,40,-280,223.33333333333331,223.33333333333331,0.0,189088.8888888889,252822.22222222225,-63733.33333333334,-370,-280,-90,-0.49,0.5,-0.99
560,410,-150,900,60,-140,273.3333333333333,273.3333333333333,0.0,93355.55555555556,203022.22222222225,-109666.66666666669,-150,-140,-10,-0.58,0.6,-1.18
520,290,-260,750,30,-230,183.33333333333331,183.33333333333331,0.0,107088.88888888889,171822.22222222222,-64733.33333333333,-260,-230,-30,-0.45,0.5,-0.95
690,280,-200,840,10,-80,256.66666666666663,256.66666666666663,0.0,132288.88888888888,171488.88888888885,-39199.99999999997,-200,-80,-120,-0.1,0.68,-0.78
590,280,-320,720,20,-190,183.33333333333331,183.33333333333331,0.0,142688.8888888889,151355.55555555556,-8666.666666666657,-320,-190,-130,-0.37,0.56,-0.93
630,470,-970,940,150,-960,43.33333333333333,43.33333333333333,0.0,517688.88888888893,607355.5555555555,-89666.66666666657,-970,-960,-10,-0.68,-0.2,-0.48000000000000004
850,300,-960,980,160,-950,63.33333333333333,63.33333333333333,0.0,574022.2222222222,625488.8888888889,-51466.66666666663,-960,-950,-10,-0.44,-0.18,-0.26
660,500,-790,930,110,-670,123.33333333333333,123.33333333333333,0.0,421355.55555555556,426755.5555555555,-5399.999999999942,-790,-670,-120,-0.68,0.03,-0.7100000000000001
680,330,-70,980,10,-50,313.3333333333333,313.3333333333333,0.0,93888.88888888889,222822.22222222225,-128933.33333333336,-70,-50,-20,-0.08,0.7,-0.7799999999999999
660,330,-300,860,50,-220,230.0,230.0,0.0,158600.0,210600.0,-52000.0,-300,-220,-80,-0.36,0.53,-0.89
680,300,-930,880,60,-890,16.666666666666664,16.666666666666664,0.0,472155.55555555556,523088.8888888888,-50933.333333333256,-930,-890,-40,-0.55,-0.09,-0.4600000000000001
800,580,-870,970,400,-860,170.0,170.0,0.0,548866.6666666666,584600.0,-35733.33333333337,-870,-860,-10,-0.66,-0.42,-0.24000000000000005
520,440,-480,680,240,-440,160.0,160.0,0.0,205866.66666666666,212266.66666666666,-6400.0,-480,-440,-40,-0.69,-0.26,-0.42999999999999994
530,420,-620,720,220,-610,110.0,110.0,0.0,268466.6666666667,300866.6666666667,-32400.0,-620,-610,-10,-0.68,-0.29,-0.39000000000000007
490,370,-920,780,20,-860,-20.0,-20.0,0.0,407400.0,449066.6666666667,-41666.666666666686,-920,-860,-60,-0.69,-0.09,-0.6
370,260,-200,510,40,-120,143.33333333333331,143.33333333333331,0.0,60955.55555555556,71488.88888888889,-10533.333333333328,-200,-120,-80,-0.6,0.52,-1.12
640,420,-170,920,30,-60,296.66666666666663,296.66666666666663,0.0,116955.55555555555,195622.22222222216,-78666.66666666661,-170,-60,-110,-0.49,0.69,-1.18
560,370,-350,710,210,-340,193.33333333333331,193.33333333333331,0.0,153622.22222222222,183888.88888888888,-30266.666666666657,-350,-340,-10,-0.58,-0.06,-0.52
620,410,-540,750,250,-510,163.33333333333331,163.33333333333331,0.0,254688.8888888889,268355.55555555556,-13666.666666666657,-540,-510,-30,-0.62,-0.25,-0.37
600,340,-800,860,70,-790,46.666666666666664,46.666666666666664,0.0,369688.8888888888,454022.2222222222,-84333.33333333337,-800,-790,-10,-0.61,-0.05,-0.5599999999999999
650,530,-380,890,140,-230,266.66666666666663,266.66666666666663,0.0,211488.8888888889,217088.88888888885,-5599.999999999942,-380,-230,-150,-0.67,0.39,-1.06
600,560,-800,970,60,-670,120.0,120.0,0.0,423466.6666666667,450066.6666666667,-26600.0,-800,-670,-130,-0.71,0.13,-0.84
800,440,-740,970,210,-680,166.66666666666666,166.66666666666666,0.0,432622.22222222225,454688.8888888888,-22066.66666666657,-740,-680,-60,-0.55,-0.1,-0.45000000000000007
750,460,-330,990,10,-120,293.3333333333333,293.3333333333333,0.0,208288.88888888885,245488.8888888889,-37200.00000000006,-330,-120,-210,-0.5,0.67,-1.17
700,680,-500,840,530,-490,293.3333333333333,293.3333333333333,0.0,314755.5555555555,322822.22222222225,-8066.666666666744,-500,-490,-10,-0.71,-0.55,-0.15999999999999992
520,320,-720,750,80,-710,40.0,40.0,0.0,295466.6666666667,356066.6666666667,-60600.0,-720,-710,-10,-0.64,-0.1,-0.54
520,340,-470,680,100,-390,130.0,130.0,0.0,185400.0,191266.66666666666,-5866.666666666657,-470,-390,-80,-0.62,0.1,-0.72
730,510,-200,970,130,-60,346.66666666666663,346.66666666666663,0.0,157488.8888888889,200288.88888888885,-42799.99999999994,-200,-60,-140,-0.55,0.61,-1.1600000000000001
610,560,-380,780,370,-360,263.3333333333333,263.3333333333333,0.0,207355.55555555553,222288.88888888885,-14933.333333333314,-380,-360,-20,-0.7,-0.33,-0.36999999999999994
430,370,-280,540,250,-270,173.33333333333331,173.33333333333331,0.0,103355.55555555556,112288.88888888888,-8933.333333333314,-280,-270,-10,-0.69,-0.33,-0.35999999999999993
400,280,-70,630,40,-60,203.33333333333331,203.33333333333331,0.0,39755.55555555556,92688.88888888888,-52933.333333333314,-70,-60,-10,-0.52,0.65,-1.17
690,230,-450,790,60,-380,156.66666666666666,156.66666666666666,0.0,219288.88888888888,232822.22222222225,-13533.333333333372,-450,-380,-70,-0.23,0.29,-0.52
530,470,-200,750,160,-110,266.66666666666663,266.66666666666663,0.0,109488.88888888888,128955.55555555555,-19466.66666666667,-200,-110,-90,-0.69,0.42,-1.1099999999999999
870,590,-60,910,540,-50,466.66666666666663,466.66666666666663,0.0,151755.5555555556,156288.8888888889,-4533.333333333314,-60,-50,-10,-0.44,-0.27,-0.16999999999999998
900,260,-350,980,30,-200,270.0,270.0,0.0,260466.66666666666,260866.66666666666,-400.0,-350,-200,-150,0.03,0.6,-0.57
620,510,-860,900,200,-830,90.0,90.0,0.0,453266.6666666667,504866.6666666667,-51600.0,-860,-830,-30,-0.69,-0.23,-0.45999999999999996
690,410,-760,890,200,-750,113.33333333333333,113.33333333333333,0.0,394422.2222222222,452022.2222222222,-57600.0,-760,-750,-10,-0.6,-0.19,-0.41
650,480,-390,870,220,-350,246.66666666666666,246.66666666666666,0.0,207488.88888888888,248422.22222222225,-40933.33333333337,-390,-350,-40,-0.63,0.08,-0.71
560,520,-500,970,100,-490,193.33333333333331,193.33333333333331,0.0,240622.22222222225,359622.2222222222,-118999.99999999994,-500,-490,-10,-0.7,0.23,-0.9299999999999999
660,310,-750,820,140,-740,73.33333333333333,73.33333333333333,0.0,359355.55555555556,407822.2222222222,-48466.66666666663,-750,-740,-10,-0.53,-0.16,-0.37
620,570,-720,980,200,-710,156.66666666666666,156.66666666666666,0.0,384688.8888888888,476955.5555555555,-92266.66666666669,-720,-710,-10,-0.7,-0.09,-0.61
600,540,-740,840,290,-730,133.33333333333331,133.33333333333331,0.0,381955.5555555555,423088.88888888893,-41133.33333333343,-740,-730,-10,-0.7,-0.35,-0.35
820,240,-50,850,180,-20,336.66666666666663,336.66666666666663,0.0,130822.2222222222,138422.2222222222,-7599.999999999985,-50,-20,-30,0.38,0.56,-0.18000000000000005
660,460,-210,890,160,-140,303.3333333333333,303.3333333333333,0.0,138422.2222222222,187088.8888888889,-48666.666666666715,-210,-140,-70,-0.56,0.46,-1.02
490,250,-360,670,60,-350,126.66666666666666,126.66666666666666,0.0,128022.2222222222,175622.22222222225,-47600.000000000044,-360,-350,-10,-0.48,0.23,-0.71
270,120,-920,360,10,-900,-176.66666666666666,-176.66666666666666,0.0,280022.2222222222,282022.22222222225,-2000.0000000000582,-920,-900,-20,-0.66,-0.48,-0.18000000000000005
680,290,-710,780,180,-700,86.66666666666666,86.66666666666666,0.0,342688.88888888893,369422.22222222225,-26733.333333333314,-710,-700,-10,-0.48,-0.23,-0.24999999999999997
790,170,-300,810,100,-280,220.0,210.0,10.0,199266.66666666666,204066.66666666666,-4800.0,-300,-280,-20,0.17,0.35,-0.17999999999999997
600,400,-140,840,70,-80,286.66666666666663,276.66666666666663,10.0,97688.88888888889,162422.22222222222,-64733.33333333333,-140,-80,-60,-0.5,0.63,-1.13
570,560,-800,1000,70,-770,110.0,100.0,10.0,414066.6666666667,522600.0,-108533.33333333331,-800,-770,-30,-0.71,0.06,-0.77
700,680,-330,990,340,-310,350.0,340.0,10.0,231266.66666666666,281666.6666666667,-50400.00000000003,-330,-310,-20,-0.71,0.0,-0.71
660,540,-490,990,170,-480,236.66666666666666,226.66666666666666,10.0,266422.22222222225,361755.55555555556,-95333.33333333331,-490,-480,-10,-0.68,0.14,-0.8200000000000001
730,460,-830,950,120,-740,120.0,110.0,10.0,463400.0,476066.6666666667,-12666.666666666686,-830,-740,-90,-0.62,-0.02,-0.6
770,610,-240,1000,220,-110,380.0,370.0,10.0,196466.66666666666,216600.0,-20133.333333333343,-240,-110,-130,-0.64,0.45,-1.09
720,310,-250,920,50,-220,260.0,250.0,10.0,158066.66666666666,236600.0,-78533.33333333334,-250,-220,-30,-0.19,0.55,-0.74
540,370,-80,680,190,-70,276.66666666666663,266.66666666666663,10.0,68422.22222222223,96688.88888888889,-28266.666666666657,-80,-70,-10,-0.49,0.35,-0.84
560,490,-100,730,250,-60,316.66666666666663,306.66666666666663,10.0,87622.2222222222,105622.22222222223,-18000.00000000003,-100,-60,-40,-0.68,0.26,-0.9400000000000001
710,680,-760,940,380,-720,210.0,200.0,10.0,470600.0,475466.6666666667,-4866.666666666686,-760,-720,-40,-0.71,-0.37,-0.33999999999999997
790,460,-680,940,210,-610,190.0,180.0,10.0,396600.0,400866.6666666667,-4266.666666666686,-680,-610,-70,-0.56,-0.07,-0.49000000000000005
780,760,-110,990,480,-70,476.66666666666663,466.66666666666663,10.0,172155.5555555556,187355.55555555553,-15199.999999999942,-110,-70,-40,-0.71,-0.05,-0.6599999999999999
750,730,-60,1000,440,-50,473.3333333333333,463.3333333333333,10.0,142288.88888888888,184022.22222222222,-41733.33333333334,-60,-50,-10,-0.71,0.08,-0.7899999999999999
600,440,-390,730,270,-380,216.66666666666666,206.66666666666666,10.0,188288.88888888888,207355.5555555556,-19066.666666666715,-390,-380,-10,-0.64,-0.21,-0.43000000000000005
750,700,-390,970,380,-320,353.3333333333333,343.3333333333333,10.0,276688.8888888889,278022.2222222222,-1333.333333333314,-390,-320,-70,-0.7,-0.1,-0.6
720,430,-360,860,240,-340,263.3333333333333,253.33333333333331,10.0,208288.88888888885,240088.88888888888,-31800.00000000003,-360,-340,-20,-0.5,0.04,-0.54
480,280,-90,600,90,-50,223.33333333333331,213.33333333333331,10.0,55755.555555555555,78022.22222222223,-22266.66666666668,-90,-50,-40,-0.35,0.58,-0.9299999999999999
480,370,-600,650,130,-560,83.33333333333333,73.33333333333333,10.0,235488.8888888889,245622.22222222225,-10133.333333333343,-600,-560,-40,-0.68,-0.17,-0.51
820,230,-660,950,20,-610,130.0,120.0,10.0,370066.6666666667,410600.0,-40533.333333333314,-660,-610,-50,-0.24,0.23,-0.47
760,420,-320,900,40,-140,286.66666666666663,266.66666666666663,20.0,203288.8888888889,205955.55555555553,-2666.666666666628,-320,-140,-180,-0.42,0.62,-1.04
620,420,-780,890,40,-730,86.66666666666666,66.66666666666666,20.0,382222.2222222222,437755.55555555556,-55533.33333333337,-780,-730,-50,-0.65,0.06,-0.71
550,420,-700,790,100,-680,90.0,70.0,20.0,314866.6666666667,360600.0,-45733.333333333314,-700,-680,-20,-0.68,-0.07,-0.6100000000000001
490,480,-980,820,30,-920,-3.333333333333333,-23.333333333333332,20.0,476955.5555555555,506022.2222222222,-29066.666666666686,-980,-920,-60,-0.71,-0.11,-0.6
710,390,-420,840,130,-350,226.66666666666666,206.66666666666666,20.0,226155.5555555556,238955.5555555556,-12800.0,-420,-350,-70,-0.47,0.23,-0.7
590,480,-140,730,170,-30,310.0,290.0,20.0,103266.66666666667,103466.66666666667,-200.0,-140,-30,-110,-0.65,0.51,-1.1600000000000001
360,230,-130,440,40,-80,153.33333333333331,133.33333333333331,20.0,42955.55555555556,49422.22222222222,-6466.666666666657,-130,-80,-50,-0.5,0.56,-1.06
830,230,-730,900,70,-700,110.0,90.0,20.0,412800.0,426866.6666666667,-14066.666666666686,-730,-700,-30,-0.27,0.05,-0.32
760,380,-850,840,220,-830,96.66666666666666,76.66666666666666,20.0,472155.55555555556,475088.8888888888,-2933.3333333332557,-850,-830,-20,-0.55,-0.3,-0.25000000000000006
710,510,-480,870,230,-420,246.66666666666666,226.66666666666666,20.0,270688.8888888889,277355.55555555556,-6666.666666666686,-480,-420,-60,-0.63,-0.01,-0.62
760,420,-640,940,120,-580,180.0,160.0,20.0,355466.6666666667,385866.6666666667,-30400.0,-640,-580,-60,-0.54,0.1,-0.64
690,610,-390,940,250,-340,303.3333333333333,283.3333333333333,20.0,241422.22222222216,273622.2222222222,-32200.00000000003,-390,-340,-50,-0.69,0.1,-0.7899999999999999
580,500,-90,860,110,-40,330.0,310.0,20.0,89266.66666666667,155000.0,-65733.33333333333,-90,-40,-50,-0.67,0.63,-1.3
530,460,-920,840,60,-890,23.333333333333332,3.333333333333333,20.0,445755.55555555556,500422.2222222222,-54666.66666666663,-920,-890,-30,-0.7,-0.12,-0.58
370,230,-150,470,20,-100,150.0,130.0,20.0,48266.666666666664,60200.0,-11933.333333333336,-150,-100,-50,-0.5,0.58,-1.08
620,380,-390,840,80,-370,203.33333333333331,183.33333333333331,20.0,185622.22222222225,249355.55555555553,-63733.333333333285,-390,-370,-20,-0.55,0.3,-0.8500000000000001
450,340,-220,600,40,-130,190.0,170.0,20.0,86066.66666666667,97266.66666666667,-11200.0,-220,-130,-90,-0.63,0.55,-1.1800000000000002
640,380,-40,740,210,-30,326.66666666666663,306.66666666666663,20.0,78488.88888888889,103488.88888888888,-24999.999999999985,-40,-30,-10,-0.28,0.42,-0.7
580,390,-160,800,70,-120,270.0,250.0,20.0,98466.66666666667,157266.66666666666,-58799.999999999985,-160,-120,-40,-0.52,0.59,-1.1099999999999999
780,590,-750,940,350,-730,206.66666666666666,186.66666666666666,20.0,463622.2222222222,478155.5555555555,-14533.333333333314,-750,-730,-20,-0.67,-0.34,-0.33
