agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,slider.response,slider.rt,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,check_correctness.started,check_correctness.stopped,failed_questions.started,failed_questions.stopped,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.25555555555555554],[-0.09027777777777778],[1],[0],[0],[3.7208999999985224],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,4,4,153,1,86,80,-10,84,66,-3,52,49,3,43.9089968,37.49666652,6.412330282,-10,-3,-7,-0.7,-0.59,-0.11,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2375],[-0.075],[1],[0],[0],[3.4948999999985233],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,5,5,146,1,90,19,-42,81,3,-35,22.33333333,16.33333333,6,53.94029621,48.2861839,5.654112314,-42,-35,-7,0.09,0.39,-0.3,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.27847222222222223],[-0.06180555555555556],[1],[0],[0],[5.212499999999977],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,6,6,52,1,61,43,-79,96,2,-73,8.333333333,8.333333333,0,62.18967403,69.13915115,-6.949477127,-79,-73,-6,-0.66,0.14,-0.8,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.3090277777777778],[-0.013194444444444444],[1],[0],[0],[35.31800000000001],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,7,7,164,1,78,18,-86,77,22,-71,3.333333333,9.333333333,-6,67.75117875,61.08100268,6.670176067,-86,-71,-15,-0.31,-0.3,-0.01,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2881944444444444],[-0.024305555555555556],[1],[0],[0],[3.6697000000029902],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,8,8,91,1,76,48,-37,99,1,-31,29,23,6,48.04858652,55.30521374,-7.256627218,-37,-31,-6,-0.53,0.53,-1.06,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2361111111111111],[-0.03680555555555556],[1],[0],[0],[3.0332000000029495],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,9,9,89,1,76,64,-21,97,15,-11,39.66666667,33.66666667,6,43.17663977,46.02414825,-2.847508476,-21,-11,-10,-0.67,0.54,-1.21,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.20972222222222223],[-0.04722222222222222],[1],[0],[0],[4.2421000000014715],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,10,10,41,1,72,34,-68,95,3,-57,12.66666667,13.66666667,-1,59.11194653,62.51044357,-3.398497045,-68,-57,-11,-0.49,0.25,-0.74,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.19791666666666666],[-0.06597222222222222],[1],[0],[0],[2.288900000005924],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,11,11,98,1,85,48,-45,99,2,-40,29.33333333,20.33333333,9,54.68901982,58.20843772,-3.519417903,-45,-40,-5,-0.47,0.44,-0.91,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2965277777777778],[-0.050694444444444445],[1],[0],[0],[2.3149999999999977],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,12,12,210,1,91,73,-19,96,36,-14,48.33333333,39.33333333,9,48.17560471,44.96912521,3.206479496,-19,-14,-5,-0.63,0.11,-0.74,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.2534722222222222],[-0.06319444444444444],[1],[0],[0],[9.378400000005968],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,174,1,85,31,-13,81,32,-1,34.33333333,37.33333333,-3,40.07770231,33.68811198,6.389590326,-13,-1,-12,0.12,0.23,-0.11,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.21736111111111112],[-0.07083333333333333],[1],[0],[0],[3.852100000001485],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,14,14,118,1,65,54,-20,73,59,-6,33,42,-9,37.74475681,34.41898701,3.325769802,-20,-6,-14,-0.66,-0.62,-0.04,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2722222222222222],[-0.05347222222222222],[1],[0],[0],[9.197499999999991],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,15,15,130,1,57,56,-92,65,49,-84,7,10,-3,70.00476174,66.78822251,3.216539228,-92,-84,-8,-0.71,-0.68,-0.03,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.22916666666666666],[-0.025],[1],[0],[0],[6.733500000000049],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,16,16,194,1,53,43,-8,49,31,-1,29.33333333,26.33333333,3,26.71246068,20.67741656,6.035044121,-8,-1,-7,-0.63,-0.33,-0.3,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.25069444444444444],[-0.04375],[1],[0],[0],[17.461800000004473],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,117,1,73,68,-84,83,63,-71,19,25,-6,72.86059749,68.37153404,4.489063453,-84,-71,-13,-0.7,-0.66,-0.04,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.29097222222222224],[-0.06666666666666667],[1],[0],[0],[6.467999999999961],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,152,1,82,64,-15,78,50,-6,43.66666667,40.66666667,3,42.1294302,34.92213561,7.207294589,-15,-6,-9,-0.61,-0.38,-0.23,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.27361111111111114],[-0.04652777777777778],[1],[0],[0],[6.274000000000001],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,19,19,92,1,83,40,-8,91,7,-1,38.33333333,32.33333333,6,37.16928242,41.61196409,-4.442681672,-8,-1,-7,-0.07,0.69,-0.76,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.3576388888888889],[-0.03819444444444445],[1],[0],[0],[35.88730000000447],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,20,20,179,1,96,61,-17,93,41,-3,46.66666667,43.66666667,3,47.23228651,39.23717059,7.995115924,-17,-3,-14,-0.43,0.1,-0.53,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.3215277777777778],[-0.029861111111111113],[1],[0],[0],[22.044799999997053],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,21,21,211,1,91,75,-12,94,55,-4,51.33333333,48.33333333,3,45.25728916,40.28509512,4.97219404,-12,-4,-8,-0.64,-0.24,-0.4,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.23402777777777778],[-0.027777777777777776],[1],[0],[0],[6.183899999998516],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,22,22,94,1,72,70,-17,94,24,-11,41.66666667,35.66666667,6,41.49163236,43.65266951,-2.161037156,-17,-11,-6,-0.71,0.38,-1.09,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2875],[-0.025],[1],[0],[0],[10.268200000002935],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,11,1,74,33,-32,94,35,-27,25,34,-9,43.64248694,49.40310382,-5.760616872,-32,-27,-5,-0.27,-0.03,-0.24,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.30486111111111114],[-0.027083333333333334],[1],[0],[0],[6.8700000000000045],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,24,24,67,1,47,39,-49,72,3,-41,12.33333333,11.33333333,1,43.49201715,46.50686927,-3.014852118,-49,-41,-8,-0.69,0.26,-0.95,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.2701388888888889],[-0.06666666666666667],[1],[0],[0],[4.5563999999985185],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,25,25,87,1,82,49,-56,98,10,-51,25,19,6,58.83876273,61.16098975,-2.322227012,-56,-51,-5,-0.54,0.22,-0.76,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.25277777777777777],[-0.059722222222222225],[1],[0],[0],[2.738700000003007],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,26,26,46,1,57,37,-65,85,1,-54,9.666666667,10.66666667,-1,53.42492136,57.15670467,-3.731783312,-65,-54,-11,-0.63,0.25,-0.88,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.2847222222222222],[-0.04583333333333333],[1],[0],[0],[8.453400000006013],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,27,27,95,1,77,49,-72,97,6,-67,18,12,6,64.65807503,67.08700818,-2.42893315,-72,-67,-5,-0.61,0.13,-0.74,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.29097222222222224],[-0.020833333333333332],[1],[0],[0],[3.639100000001463],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,28,28,62,1,71,48,-19,96,7,-6,33.33333333,32.33333333,1,38.17794593,45.33088229,-7.152936355,-19,-6,-13,-0.52,0.66,-1.18,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.21597222222222223],[-0.03958333333333333],[1],[0],[0],[4.315399999998533],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,29,29,126,1,79,27,-34,70,26,-24,24,24,0,46.18080409,38.40138886,7.779415229,-34,-24,-10,-0.1,-0.08,-0.02,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.2611111111111111],[-0.06944444444444445],[1],[0],[0],[4.020700000002989],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,30,30,188,1,92,55,-16,86,47,-5,43.66666667,42.66666667,1,44.8131925,37.27674282,7.536449678,-16,-5,-11,-0.36,-0.17,-0.19,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.10416666666666667],[-0.043055555555555555],[1],[0],[0],[7.898100000001477],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,31,31,61,1,58,54,-47,89,7,-34,21.66666667,20.66666667,1,48.58211834,51.13598429,-2.553865948,-47,-34,-13,-0.7,0.38,-1.08,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.21041666666666667],[-0.05625],[1],[0],[0],[2.621500000000026],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,32,32,175,1,67,65,-84,92,13,-75,16,10,6,70.71539201,68.21045863,2.504933376,-84,-75,-9,-0.71,-0.07,-0.64,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.32569444444444445],[-0.06805555555555555],[1],[0],[0],[14.350999999999999],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,33,33,119,1,80,73,-34,85,63,-29,39.66666667,39.66666667,0,52.16853032,49.37835783,2.790172486,-34,-29,-5,-0.7,-0.6,-0.1,confounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.31805555555555554],[-0.09583333333333334],[1],[0],[0],[6.980399999998497],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,34,34,72,1,78,35,-19,87,10,-12,31.33333333,28.33333333,3,39.68486977,42.44473531,-2.759865537,-19,-12,-7,-0.14,0.57,-0.71,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.3388888888888889],[-0.052083333333333336],[1],[0],[0],[3.9546000000015056],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,35,35,81,1,64,56,-58,94,9,-50,20.66666667,17.66666667,3,55.72152985,59.10630724,-3.384777389,-58,-50,-8,-0.7,0.22,-0.92,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[-0.20902777777777778],[-0.05486111111111111],[1],[0],[0],[6.618499999999983],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,36,36,70,1,73,50,-46,98,7,-31,25.66666667,24.66666667,1,51.53855084,54.12536887,-2.586818037,-46,-31,-15,-0.6,0.45,-1.05,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.1875],[-0.041666666666666664],[1],[0],[0],[7.1650000000000205],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,37,37,64,1,67,36,-51,86,5,-42,17.33333333,16.33333333,1,49.94886274,52.8667087,-2.917845962,-51,-42,-9,-0.51,0.31,-0.82,unconfounded,FALSE,,,,
,,,,,,31,male,Dietitian,2025-08-14_12h48.46.280,lotterie_task,2024.2.4,Win32,172.4137931,6669df2f25867bc36bb36c7d,68947058ad5ea3fc73912f3f,689dbf42ce27b43851567aaf,,,,,,,,,,,,,,,,,,,,,[0.21875],[0.008333333333333333],[1],[0],[0],[2.583099999994033],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,38,38,112,1,62,49,-44,69,55,-30,22.33333333,31.33333333,-9,47.20404879,43.74420597,3.459842825,-44,-30,-14,-0.67,-0.65,-0.02,confounded,FALSE,,,,
