agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.19924188523065475],[-0.01716093517485119],[1],[0],[0],[5.396500000000003],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,3,3,16,1,58,37,-21,83,16,-7,24.66666667,30.66666667,-6,33.40991204,38.17794593,-4.768033896,-21,-7,-14,-0.5,0.52,-1.02,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.1691110374813988],[-0.047436116536458336],[1],[0],[0],[3.543500000000023],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,4,4,142,1,52,14,-16,53,17,-2,16.66666667,22.66666667,-6,27.82484901,22.80838053,5.01646848,-16,-2,-14,0.14,0.36,-0.22,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16863932291666667],[-0.04755440848214286],[1],[0],[0],[3.082099999904642],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,5,5,11,1,74,33,-32,94,35,-27,25,34,-9,43.64248694,49.40310382,-5.760616872,-32,-27,-5,-0.27,-0.03,-0.24,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16863932291666667],[-0.04803059895833333],[1],[0],[0],[1.8468999999761593],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,6,6,63,1,66,36,-14,80,11,-6,29.33333333,28.33333333,1,32.99831646,37.18721405,-4.188897596,-14,-6,-8,-0.29,0.6,-0.89,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16863932291666667],[-0.04803059895833333],[1],[0],[0],[7.274399999976168],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,7,7,18,1,48,36,-33,76,20,-27,17,23,-6,35.6931366,42.10304819,-6.409911592,-33,-27,-6,-0.65,0.11,-0.76,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16863932291666667],[-0.04803059895833333],[1],[0],[0],[2.428899999976153],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,8,8,156,1,82,57,-23,90,38,-9,38.66666667,39.66666667,-1,44.78342948,40.43375927,4.349670203,-23,-9,-14,-0.55,0.06,-0.61,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16863932291666667],[-0.048234049479166666],[1],[0],[0],[2.896000000000015],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,9,9,139,1,61,33,-71,68,40,-58,7.666666667,16.66666667,-9,56.78810517,54.02057221,2.767532958,-71,-58,-13,-0.58,-0.57,-0.01,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.2194341750372024],[-0.06596964518229166],[1],[0],[0],[2.128799999952321],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,10,10,135,1,77,61,-18,90,60,-3,40,49,-9,41.52910626,38.75564475,2.773461509,-18,-3,-15,-0.63,-0.4,-0.23,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.22159563337053573],[-0.012226039341517857],[1],[0],[0],[2.395100000023831],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,11,11,120,1,67,51,-70,80,45,-59,16,22,-6,61.16098975,59.03106527,2.129924478,-70,-59,-11,-0.67,-0.53,-0.14,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.3018525623139881],[-0.009205322265625],[1],[0],[0],[3.4957000000476626],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,12,12,81,1,64,56,-58,94,9,-50,20.66666667,17.66666667,3,55.72152985,59.10630724,-3.384777389,-58,-50,-8,-0.7,0.22,-0.92,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.2994828869047619],[-0.006700788225446429],[1],[0],[0],[4.762400000095369],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,197,1,97,65,-14,96,44,-1,49.33333333,46.33333333,3,46.64999702,39.63444069,7.015556332,-14,-1,-13,-0.47,0.09,-0.56,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.17048444475446428],[0.012928437732514881],[1],[0],[0],[10.095799999952334],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,14,14,36,1,57,52,-69,95,11,-63,13.33333333,14.33333333,-1,58.25423208,64.54627969,-6.29204761,-69,-63,-6,-0.7,0.08,-0.78,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.1750955054873512],[0.00019973028273809524],[1],[0],[0],[1.8951999999284794],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,15,15,182,1,81,74,-67,96,32,-58,29.33333333,23.33333333,6,68.17787194,63.16820579,5.009666154,-67,-58,-9,-0.7,-0.2,-0.5,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17596028645833334],[-0.0016092936197916667],[1],[0],[0],[7.0625],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,16,16,200,1,75,56,-40,78,43,-30,30.33333333,30.33333333,0,50.33443707,44.99135719,5.343079879,-40,-30,-10,-0.63,-0.4,-0.23,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.1764364769345238],[-0.0020854840959821427],[1],[0],[0],[2.761399999976163],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,97,1,77,67,-13,98,10,-4,43.66666667,34.66666667,9,40.27681991,45.14667454,-4.86985463,-13,-4,-9,-0.67,0.66,-1.33,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.1916691662016369],[-0.006526808965773809],[1],[0],[0],[4.32860000002384],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,17,1,49,31,-74,83,4,-63,2,8,-6,54.24020649,59.67132198,-5.431115489,-74,-63,-11,-0.65,0.1,-0.75,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.4284291003999256],[0.023344900948660714],[1],[0],[0],[11.795999999999992],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,19,19,86,1,80,45,-79,99,3,-74,15.33333333,9.333333333,6,68.2169741,70.76879413,-2.551820026,-79,-74,-5,-0.57,0.13,-0.7,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.22950102306547618],[-0.028183768136160713],[1],[0],[0],[5.562299999952302],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,20,20,127,1,93,87,-40,99,80,-30,46.66666667,49.66666667,-3,61.33152171,56.86436103,4.467160681,-40,-30,-10,-0.7,-0.65,-0.05,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.22855160667782737],[-0.029336751302083332],[1],[0],[0],[4.2973999999761645],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,21,21,8,1,67,30,-64,98,12,-50,11,20,-9,55.14224031,60.68497892,-5.542738609,-64,-50,-14,-0.48,0.2,-0.68,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.22807989211309523],[-0.029540318080357144],[1],[0],[0],[4.763100000023854],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,22,22,12,1,65,27,-35,83,18,-26,19,25,-6,41.21488404,44.77350407,-3.558620027,-35,-26,-9,-0.28,0.23,-0.51,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17168881370907738],[-0.057878301711309525],[1],[0],[0],[5.9950000000000045],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,87,1,82,49,-56,98,10,-51,25,19,6,58.83876273,61.16098975,-2.322227012,-56,-51,-5,-0.54,0.22,-0.76,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.21400285993303572],[-0.03152337937127976],[1],[0],[0],[3.8283999999761704],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,168,1,95,75,-28,96,64,-15,47.33333333,48.33333333,-1,53.89083616,46.64999702,7.240839139,-28,-15,-13,-0.63,-0.47,-0.16,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17196277436755952],[-0.041490304129464285],[1],[0],[0],[5.463200000047664],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,25,25,57,1,39,29,-22,58,1,-13,15.33333333,15.33333333,0,26.71246068,30.70649587,-3.994035195,-22,-13,-9,-0.63,0.6,-1.23,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17291073753720237],[-0.04356921968005952],[1],[0],[0],[2.6958999999761772],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,122,1,48,42,-20,63,30,-5,23.33333333,29.33333333,-6,30.73904502,27.7648859,2.974159125,-20,-5,-15,-0.69,-0.04,-0.65,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17240216936383929],[-0.04503394717261905],[1],[0],[0],[3.0304000000953693],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,27,27,192,1,84,56,-46,86,24,-34,31.33333333,25.33333333,6,55.86491644,48.9988662,6.86605024,-46,-34,-12,-0.58,0.04,-0.62,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17240216936383929],[-0.04503394717261905],[1],[0],[0],[13.396500000000003],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,28,28,196,1,80,54,-23,85,21,-13,37,31,6,43.73404471,40.62839729,3.105647416,-23,-13,-10,-0.52,0.35,-0.87,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17240216936383929],[-0.04503394717261905],[1],[0],[0],[9.462099999904638],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,29,29,38,1,52,25,-28,65,9,-22,16.33333333,17.33333333,-1,33.22983933,36.00308629,-2.773246953,-28,-22,-6,-0.37,0.33,-0.7,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.17240216936383929],[-0.04503394717261905],[1],[0],[0],[3.0291000000238455],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,6,1,61,53,-62,85,48,-54,17.33333333,26.33333333,-9,56.19213073,58.77830288,-2.586172149,-62,-54,-8,-0.7,-0.5,-0.2,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.1743079775855655],[-0.04386323474702381],[1],[0],[0],[2.1966999999284553],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,31,31,96,1,66,61,-25,89,4,-18,34,25,9,41.76920716,46.13747573,-4.368268571,-25,-18,-7,-0.7,0.59,-1.29,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.26754313151041664],[-0.05469406854538691],[1],[0],[0],[3.9295000000000186],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,31,1,55,19,-13,73,1,-4,20.33333333,23.33333333,-3,27.77688887,35.17890782,-7.402018947,-13,-4,-9,0.07,0.7,-0.63,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.26801932198660716],[-0.05860578264508928],[1],[0],[0],[2.363100000023792],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,85,1,89,46,-17,99,10,-9,39.33333333,33.33333333,6,43.53032149,47.07676945,-3.546447966,-17,-9,-8,-0.23,0.62,-0.85,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.17309547061011904],[-0.014243280319940476],[1],[0],[0],[11.863499999999988],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,34,34,206,1,55,43,-60,58,7,-54,12.66666667,3.666666667,9,51.61610429,45.78451946,5.831584831,-60,-54,-6,-0.68,-0.11,-0.57,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.15291835239955356],[-0.01291195824032738],[1],[0],[0],[4.561899999976163],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,37,1,62,50,-83,92,15,-75,9.666666667,10.66666667,-1,65.70810875,68.24628602,-2.53817727,-83,-75,-8,-0.69,-0.09,-0.6,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.14917230515252977],[-0.018375476655505953],[1],[0],[0],[4.428699999928483],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,94,1,72,70,-17,94,24,-11,41.66666667,35.66666667,6,41.49163236,43.65266951,-2.161037156,-17,-11,-6,-0.71,0.38,-1.09,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.21033703031994047],[-0.08171607607886905],[1],[0],[0],[3.694999999999993],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,37,37,34,1,58,40,-41,89,8,-31,19,22,-3,43.05810028,49.979996,-6.921895715,-41,-31,-10,-0.62,0.4,-1.02,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.16285359700520832],[-0.013285435267857143],[1],[0],[0],[4.83010000002389],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,38,38,109,1,96,51,-91,99,54,-79,18.66666667,24.66666667,-6,79.69246444,75.57042337,4.122041069,-91,-79,-12,-0.54,-0.52,-0.02,confounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[-0.1593841843377976],[-0.01976742699032738],[1],[0],[0],[4.7964999999999804],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,39,39,95,1,77,49,-72,97,6,-67,18,12,6,64.65807503,67.08700818,-2.42893315,-72,-67,-5,-0.61,0.13,-0.74,unconfounded,FALSE,,,,
,,,,,,23,female,assistant psychologist,2025-08-07_10h38.24.061,lotterie_task,2024.2.4,MacIntel,62.11180124,67059d99d1093140330a3926,68947058ad5ea3fc73912f3f,6894722b65e92e06895f25a1,,,,,,,,,,,,,,,,[0.3794222005208333],[0.036417178199404765],[1],[0],[0],[6.594600000023831],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,40,40,133,1,80,61,-49,77,57,-42,30.66666667,30.66666667,0,56.86436103,52.02777036,4.836590669,-49,-42,-7,-0.65,-0.63,-0.02,confounded,FALSE,,,,
