agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10462962962962963],[0.007407407407407408],[1],[0],[0],[1.4636999998092506],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,1,1,67,1,74,38,-25,94,11,-18,29,29,0,40.91454509,47.46226571,-6.547720623,-25,-18,-7,-0.32,0.51,-0.83,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10648148148148148],[0.007407407407407408],[1],[0],[0],[3.724299999952308],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,2,2,60,1,91,16,-26,99,1,-19,27,27,0,48.39421453,51.5622601,-3.16804557,-26,-19,-7,0.33,0.63,-0.3,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2916666666666667],[0.010185185185185186],[1],[0],[0],[1.273399999856963],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,3,3,28,1,85,30,-10,93,17,-5,35,35,0,38.94440482,41.98412398,-3.039719165,-10,-5,-5,0.19,0.56,-0.37,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.13333333333333333],[0.019444444444444445],[1],[0],[0],[2.5734000000953756],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,4,4,50,1,60,39,-81,87,8,-77,6,6,0,62.11280061,66.96765388,-4.85485327,-81,-77,-4,-0.65,-0.04,-0.61,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2898148148148148],[0.03148148148148148],[1],[0],[0],[1.1552000000476994],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,5,5,16,1,69,48,-66,95,23,-58,17,20,-3,59.31273051,62.49799997,-3.185269463,-66,-58,-8,-0.64,-0.07,-0.57,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.1111111111111111],[-0.021296296296296296],[1],[0],[0],[4.050000000000011],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,6,6,79,1,64,41,-26,87,14,-22,26.33333333,26.33333333,0,38.17794593,45.34558658,-7.167640648,-26,-22,-4,-0.52,0.39,-0.91,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.07314814814814814],[-0.022222222222222223],[1],[0],[0],[3.425200000047681],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,7,7,44,1,69,51,-21,95,8,-4,33,33,0,38.88444419,44.11349,-5.22904581,-21,-4,-17,-0.6,0.67,-1.27,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.12407407407407407],[0.000925925925925926],[1],[0],[0],[3.629299999952309],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,8,8,86,1,59,50,-48,83,10,-41,20.33333333,17.33333333,3,48.45845873,50.88767587,-2.429217144,-48,-41,-7,-0.69,0.21,-0.9,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.14814814814814814],[0.017592592592592594],[1],[0],[0],[4.57660000014306],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,9,9,35,1,79,32,-39,94,13,-35,24,24,0,48.50429534,53.23532662,-4.731031274,-39,-35,-4,-0.24,0.3,-0.54,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.1287037037037037],[0.010185185185185186],[1],[0],[0],[5.960499999999996],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,10,10,38,1,50,30,-9,60,16,-5,23.66666667,23.66666667,0,24.4994331,27.08423075,-2.584797654,-9,-5,-4,-0.37,0.4,-0.77,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10462962962962963],[-0.004629629629629629],[1],[0],[0],[2.830999999999989],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,11,11,26,1,52,40,-47,82,1,-38,15,15,0,44.11349,49.979996,-5.866505998,-47,-38,-9,-0.67,0.4,-1.07,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10555555555555556],[-0.004629629629629629],[1],[0],[0],[6.466599999904616],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,12,12,8,1,63,50,-48,99,27,-43,21.66666667,27.66666667,-6,49.54683531,57.97317387,-8.426338566,-48,-43,-5,-0.67,0.02,-0.69,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10555555555555556],[-0.004629629629629629],[1],[0],[0],[2.3170999999046273],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,13,13,47,1,63,47,-15,89,7,-1,31.66666667,31.66666667,0,33.63860216,40.67213078,-7.033528616,-15,-1,-14,-0.59,0.69,-1.28,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11944444444444445],[0.002777777777777778],[1],[0],[0],[4.376000000000005],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,14,14,6,1,70,24,-76,92,8,-64,6,12,-6,60.94806532,63.7495098,-2.801444479,-76,-64,-12,-0.42,0.09,-0.51,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11666666666666667],[0.002777777777777778],[1],[0],[0],[2.424700000047693],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,15,15,30,1,59,49,-17,81,20,-10,30.33333333,30.33333333,0,33.71778298,37.86232369,-4.144540718,-17,-10,-7,-0.66,0.39,-1.05,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10092592592592593],[-0.005555555555555556],[1],[0],[0],[5.72790000009536],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,16,16,90,1,79,60,-16,98,12,-5,41,35,6,41.04469109,45.08510471,-4.04041362,-16,-5,-11,-0.6,0.63,-1.23,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13703703703703704],[-0.005555555555555556],[1],[0],[0],[4.632099999904625],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,17,17,42,1,73,38,-33,97,1,-20,26,26,0,44.09837488,50.93132631,-6.832951437,-33,-20,-13,-0.39,0.62,-1.01,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.17037037037037037],[0.002777777777777778],[1],[0],[0],[3.8790999999046107],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,18,18,69,1,61,45,-48,87,13,-42,19.33333333,19.33333333,0,48.05783553,52.85409687,-4.796261339,-48,-42,-6,-0.65,0.18,-0.83,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.15],[0.002777777777777778],[1],[0],[0],[3.011099999904644],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,19,19,63,1,56,54,-15,82,21,-8,31.66666667,31.66666667,0,33.00841644,37.50851755,-4.500101116,-15,-8,-7,-0.71,0.4,-1.11,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.3058201058201058],[-0.06825396825396825],[1],[0],[0],[94.17529999995236],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,20,20,22,1,85,18,-17,93,4,-11,28.66666667,28.66666667,0,42.31889518,45.90085935,-3.581964172,-17,-11,-6,0.36,0.65,-0.29,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18518518518518517],[-0.06507936507936508],[1],[0],[0],[2.4999000000954084],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,21,21,27,1,72,36,-85,88,16,-81,7.666666667,7.666666667,0,67.15322446,69.24513621,-2.09191175,-85,-81,-4,-0.56,-0.18,-0.38,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.328042328042328],[-0.13597883597883598],[1],[0],[0],[14.735099999904662],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,22,22,95,1,84,36,-9,88,6,-1,37,31,6,37.97367509,40.40627014,-2.432595048,-9,-1,-8,0.04,0.69,-0.65,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.344973544973545],[-0.05026455026455026],[1],[0],[0],[4.164299999952277],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,80,1,73,53,-40,92,18,-33,28.66666667,25.66666667,3,49.23639124,51.31817958,-2.081788343,-40,-33,-7,-0.62,0.22,-0.84,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10476190476190476],[-0.020634920634920634],[1],[0],[0],[1.059500000000014],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,33,1,46,39,-47,76,2,-40,12.66666667,12.66666667,0,42.28737663,47.95368136,-5.666304726,-47,-40,-7,-0.69,0.32,-1.01,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.12804232804232804],[-0.032275132275132276],[1],[0],[0],[1.6247999999523017],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,25,25,21,1,68,39,-23,88,15,-19,28,28,0,37.95611501,44.6392951,-6.683180086,-23,-19,-4,-0.41,0.41,-0.82,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08994708994708994],[-0.01746031746031746],[1],[0],[0],[3.163699999809239],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,72,1,66,50,-48,92,14,-38,22.66666667,22.66666667,0,50.39400317,53.42492136,-3.030918188,-48,-38,-10,-0.65,0.24,-0.89,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.14285714285714285],[-0.01746031746031746],[1],[0],[0],[2.081299999952364],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,27,27,36,1,73,32,-52,92,3,-42,17.66666667,17.66666667,0,52.02777036,55.67963921,-3.651868845,-52,-42,-10,-0.39,0.38,-0.77,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08253968253968254],[-0.01746031746031746],[1],[0],[0],[1.890400000095383],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,28,28,83,1,47,44,-9,67,8,-2,27.33333333,24.33333333,3,25.7207223,30.44484996,-4.724127658,-9,-2,-7,-0.7,0.65,-1.35,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08253968253968254],[-0.01746031746031746],[1],[0],[0],[3.191300000190722],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,29,29,1,1,38,33,-50,58,27,-46,7,13,-6,40.35674252,43.59663596,-3.239893438,-50,-46,-4,-0.7,-0.45,-0.25,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17989417989417988],[-0.01746031746031746],[1],[0],[0],[1.9413999998569125],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,30,30,96,1,63,60,-7,87,12,-1,38.66666667,32.66666667,6,32.31442746,38.78430381,-6.46987635,-7,-1,-6,-0.7,0.65,-1.35,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.07089947089947089],[-0.021693121693121695],[1],[0],[0],[2.047400000095365],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,31,31,46,1,77,47,-21,99,18,-14,34.33333333,34.33333333,0,40.99864496,47.55581516,-6.557170196,-21,-14,-7,-0.43,0.47,-0.9,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.061375661375661375],[0.026984126984126985],[1],[0],[0],[3.267499999999984],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,31,1,79,41,-38,99,6,-23,27.33333333,27.33333333,0,48.73283173,52.04058245,-3.30775072,-38,-23,-15,-0.4,0.55,-0.95,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.09735449735449736],[-0.011111111111111112],[1],[0],[0],[0.7925000000000182],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,99,1,67,61,-10,90,14,-4,39.33333333,33.33333333,6,34.96982827,40.73764298,-5.767814715,-10,-4,-6,-0.69,0.6,-1.29,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2222222222222222],[-0.0068783068783068784],[1],[0],[0],[3.165899999856947],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,34,34,78,1,51,45,-78,80,11,-73,6,6,0,59.44745579,62.56196928,-3.114513488,-78,-73,-5,-0.7,-0.12,-0.58,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1544973544973545],[-0.018518518518518517],[1],[0],[0],[2.093199999809258],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,61,1,88,22,-23,94,12,-19,29,29,0,45.58508528,47.67249382,-2.087408536,-23,-19,-4,0.23,0.49,-0.26,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07301587301587302],[-0.007936507936507936],[1],[0],[0],[2.1605999999046617],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,87,1,57,54,-20,83,2,-3,30.33333333,27.33333333,3,35.6121078,39.4151691,-3.803061301,-20,-3,-17,-0.7,0.7,-1.4,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.050793650793650794],[-0.013227513227513227],[1],[0],[0],[3.492200000047717],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,37,37,97,1,76,47,-63,93,8,-59,20,14,6,59.87208587,62.19860663,-2.326520758,-63,-59,-4,-0.58,0.14,-0.72,,,,
,,,,,,29,female,2025-04-02_09h43.10.994,lotterie_task,2024.2.4,Win32,59.88023952,5f40374ffc952914fc11ea4d,67ec14af82a94bf3ef3ef029,67ecf87c1f86f0db1b307ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20105820105820105],[-0.01216931216931217],[1],[0],[0],[2.2172999999523313],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,38,38,56,1,52,43,-65,75,16,-61,10,10,0,53.16013544,55.68363015,-2.52349471,-65,-61,-4,-0.69,-0.16,-0.53,,,,
