agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18703700878002025],[0.006481488545735677],[1],[0],[0],[10.040799999952299],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,1,1,47,1,63,47,-15,89,7,-1,31.66666667,31.66666667,0,33.63860216,40.67213078,-7.033528616,-15,-1,-14,-0.59,0.69,-1.28,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18703700878002025],[0.006481488545735677],[1],[0],[0],[6.095600000023865],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,2,2,88,1,64,41,-14,77,10,-5,30.33333333,27.33333333,3,32.72443871,35.64952859,-2.925089883,-14,-5,-9,-0.45,0.61,-1.06,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13148152386700665],[0.06296295589870876],[1],[0],[0],[5.7382999999522895],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,3,3,5,1,73,48,-72,98,34,-65,16.33333333,22.33333333,-6,63.28945849,67.05387552,-3.764417033,-72,-65,-7,-0.63,-0.26,-0.37,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1388888888888889],[-0.0018518589161060474],[1],[0],[0],[7.227100000023881],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,4,4,81,1,64,55,-60,94,8,-52,19.66666667,16.66666667,3,56.4525366,59.91846312,-3.465926514,-60,-52,-8,-0.69,0.21,-0.9,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1388888888888889],[-0.0018518589161060474],[1],[0],[0],[23.69319999992848],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,5,5,61,1,88,22,-23,94,12,-19,29,29,0,45.58508528,47.67249382,-2.087408536,-23,-19,-4,0.23,0.49,-0.26,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.35925928751627606],[0.029629636693883826],[1],[0],[0],[15.656999999999982],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,6,6,15,1,61,39,-94,93,10,-88,2,5,-3,68.47383929,73.97747405,-5.503634762,-94,-88,-6,-0.65,-0.1,-0.55,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.35925928751627606],[0.029629636693883826],[1],[0],[0],[11.059600000023806],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,7,7,0,1,32,20,-50,54,6,-40,0.666666667,6.666666667,-6,36.16013766,38.37823457,-2.218096913,-50,-40,-10,-0.65,0.03,-0.68,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.13611108285409432],[0.028703689575195312],[1],[0],[0],[14.871100000023887],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,8,8,45,1,53,44,-12,76,17,-8,28.33333333,28.33333333,0,28.75567577,35.21678893,-6.461113157,-12,-8,-4,-0.66,0.45,-1.11,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.08611113936812789],[0.012962941770200376],[1],[0],[0],[10.127600000023847],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,9,9,59,1,69,47,-23,96,10,-13,31,31,0,39.22584182,46.91126375,-7.685421928,-23,-13,-10,-0.54,0.58,-1.12,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.16851849026150173],[-0.056481502674244066],[1],[0],[0],[13.488400000095396],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,10,10,3,1,66,16,-25,85,5,-15,19,25,-6,37.21110945,43.20493799,-5.993828537,-25,-15,-10,0.12,0.6,-0.48,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18240744979293258],[0.013888888888888888],[1],[0],[0],[3.7887000000476974],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,11,11,84,1,66,44,-27,85,4,-15,27.66666667,24.66666667,3,39.68486977,43.36152929,-3.676659515,-27,-15,-12,-0.55,0.61,-1.16,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10648148148148148],[-0.020370377434624568],[1],[0],[0],[4.257399999976144],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,12,12,71,1,75,40,-15,94,14,-8,33.33333333,33.33333333,0,37.04351795,43.82794644,-6.784428486,-15,-8,-7,-0.26,0.58,-0.84,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10648148148148148],[-0.020370377434624568],[1],[0],[0],[3.6657999999522985],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,87,1,57,54,-20,83,2,-3,30.33333333,27.33333333,3,35.6121078,39.4151691,-3.803061301,-20,-3,-17,-0.7,0.7,-1.4,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11296300534848813],[-0.009259259259259259],[1],[0],[0],[7.6257000000476864],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,14,14,58,1,68,19,-54,79,4,-50,11,11,0,50.12650663,52.89612462,-2.769617994,-54,-50,-4,-0.24,0.2,-0.44,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05462964375813802],[-0.012037029972782842],[1],[0],[0],[8.060800000071538],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,15,15,36,1,73,32,-52,92,3,-42,17.66666667,17.66666667,0,52.02777036,55.67963921,-3.651868845,-52,-42,-10,-0.39,0.38,-0.77,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.1351851710566768],[0.041666666666666664],[1],[0],[0],[11.823600000023873],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,16,16,73,1,58,47,-74,97,2,-68,10.33333333,10.33333333,0,59.80152358,67.61820925,-7.816685673,-74,-68,-6,-0.69,0.18,-0.87,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.15833331920482493],[-0.0027777707135235824],[1],[0],[0],[4.402999999999963],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,9,1,47,30,-26,67,16,-14,17,23,-6,31.18760438,33.43650699,-2.248902619,-26,-14,-12,-0.55,0.3,-0.85,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.09351850439001012],[-0.020370377434624568],[1],[0],[0],[9.009799999952293],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,29,1,76,46,-41,95,20,-34,27,27,0,49.61854492,52.89612462,-3.277579702,-41,-34,-7,-0.52,0.2,-0.72,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.19444444444444445],[-0.038888895953143085],[1],[0],[0],[6.879000000000019],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,19,19,95,1,84,36,-9,88,6,-1,37,31,6,37.97367509,40.40627014,-2.432595048,-9,-1,-8,0.04,0.69,-0.65,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.19444444444444445],[-0.038888895953143085],[1],[0],[0],[10.94760000002384],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,20,20,72,1,66,50,-48,92,14,-38,22.66666667,22.66666667,0,50.39400317,53.42492136,-3.030918188,-48,-38,-10,-0.65,0.24,-0.89,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10092594005443432],[-0.015740747804994935],[1],[0],[0],[5.365799999952344],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,21,21,52,1,59,50,-96,98,6,-91,4.333333333,4.333333333,0,71.04145894,77.16792656,-6.126467612,-96,-91,-5,-0.7,-0.03,-0.67,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10925928751627605],[-0.050000014128508394],[1],[0],[0],[15.947200000047701],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,22,22,16,1,69,48,-66,95,23,-58,17,20,-3,59.31273051,62.49799997,-3.185269463,-66,-58,-8,-0.64,-0.07,-0.57,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.0787037037037037],[-0.03981480775056062],[1],[0],[0],[4.339699999928484],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,37,1,64,45,-19,85,10,-5,30,30,0,35.50586806,39.37003937,-3.86417131,-19,-5,-14,-0.56,0.63,-1.19,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.142592606721101],[-0.08055556261980976],[1],[0],[0],[2.709500000000048],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,63,1,56,54,-15,82,21,-8,31.66666667,31.66666667,0,33.00841644,37.50851755,-4.500101116,-15,-8,-7,-0.71,0.4,-1.11,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18333329094780815],[-0.03796298415572555],[1],[0],[0],[6.975600000023803],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,25,25,40,1,45,44,-23,80,3,-17,22,22,0,31.82242396,41.81706191,-9.994637949,-23,-17,-6,-0.71,0.59,-1.3,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2037037037037037],[-0.08425928045202184],[1],[0],[0],[5.230599999904712],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,31,1,79,41,-38,99,6,-23,27.33333333,27.33333333,0,48.73283173,52.04058245,-3.30775072,-38,-23,-15,-0.4,0.55,-0.95,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20555559794108072],[-0.050000014128508394],[1],[0],[0],[10.831300000071451],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,27,27,74,1,63,26,-14,81,1,-7,25,25,0,31.44307025,39.73243847,-8.28936822,-14,-7,-7,-0.05,0.69,-0.74,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.040740754869249135],[-0.03055554849130136],[1],[0],[0],[7.037500000000023],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,28,28,48,1,56,46,-28,85,8,-19,24.66666667,24.66666667,0,37.46405685,44.06308609,-6.599029239,-28,-19,-9,-0.67,0.51,-1.18,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.08981485720033999],[-0.04444443738019025],[1],[0],[0],[6.25],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,29,29,89,1,49,34,-14,65,1,-6,23,20,3,26.87005769,31.94787421,-5.077816527,-14,-6,-8,-0.55,0.68,-1.23,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11388891714590567],[-0.06296295589870876],[1],[0],[0],[6.858100000023796],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,1,1,38,33,-50,58,27,-46,7,13,-6,40.35674252,43.59663596,-3.239893438,-50,-46,-4,-0.7,-0.45,-0.25,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11388891714590567],[-0.06296295589870876],[1],[0],[0],[7.319099999904665],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,31,31,14,1,59,44,-37,88,14,-27,22,25,-3,42.16633728,47.58851402,-5.422176736,-37,-27,-10,-0.64,0.33,-0.97,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.09166668079517505],[-0.046296296296296294],[1],[0],[0],[5.861399999976129],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,25,1,65,47,-77,94,10,-69,11.66666667,11.66666667,0,63.12597634,66.55490632,-3.428929982,-77,-69,-8,-0.66,0.04,-0.7,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.09907411645959925],[-0.0712963033605505],[1],[0],[0],[9.752800000071602],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,28,1,85,30,-10,93,17,-5,35,35,0,38.94440482,41.98412398,-3.039719165,-10,-5,-5,0.19,0.56,-0.37,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.06296292057743778],[-0.05185187304461444],[1],[0],[0],[7.534699999928421],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,34,34,2,1,50,46,-84,74,36,-80,4,10,-6,62.24682053,65.50318058,-3.25636005,-84,-80,-4,-0.7,-0.53,-0.17,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17592592592592593],[-0.038888895953143085],[1],[0],[0],[10.376799999952368],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,10,1,60,24,-63,84,3,-57,7,10,-3,51.63332257,57.7754273,-6.142104729,-63,-57,-6,-0.46,0.18,-0.64,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10555556968406395],[-0.03981480775056062],[1],[0],[0],[14.008400000095321],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,36,36,92,1,69,44,-23,81,8,-17,30,24,6,38.8415585,41.57723736,-2.735678863,-23,-17,-6,-0.49,0.52,-1.01,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10555556968406395],[-0.03981480775056062],[1],[0],[0],[6.1196000000238655],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,37,37,42,1,73,38,-33,97,1,-20,26,26,0,44.09837488,50.93132631,-6.832951437,-33,-20,-13,-0.39,0.62,-1.01,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10555556968406395],[-0.03981480775056062],[1],[0],[0],[4.288899999976252],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,38,38,24,1,71,34,-28,85,10,-18,25.66666667,25.66666667,0,40.84387619,43.48435223,-2.64047604,-28,-18,-10,-0.3,0.49,-0.79,,,,
,,,,,,27,female,2025-04-02_10h45.11.633,lotterie_task,2024.2.4,Win32,142.8571429,6086846efe1bf3e6fff790db,67ec14af82a94bf3ef3ef029,67ecf8fa268dea770a79686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.09814813401963976],[-0.04907406700981988],[1],[0],[0],[10.559299999952259],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,39,39,69,1,61,45,-48,87,13,-42,19.33333333,19.33333333,0,48.05783553,52.85409687,-4.796261339,-48,-42,-6,-0.65,0.18,-0.83,,,,
