agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.30972222222222223],[-0.0375],[1],[0],[0],[6.646799999952293],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,1,1,62,1,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.30972222222222223],[-0.0375],[1],[0],[0],[7.207200000047692],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,2,2,22,1,92,37,-21,95,22,-9,36,36,0,46.13747573,43.59663596,2.540839773,-21,-9,-12,-0.03,0.45,-0.48,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.19027777777777777],[-0.06111111111111111],[1],[0],[0],[7.775000000000034],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,3,3,85,1,53,43,-8,49,31,-1,29.33333333,26.33333333,3,26.71246068,20.67741656,6.035044121,-8,-1,-7,-0.63,-0.33,-0.3,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.17291666666666666],[-0.07222222222222222],[1],[0],[0],[8.990299999952299],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,4,4,32,1,88,21,-90,58,41,-80,6.333333333,6.333333333,0,73.40451091,61.44012442,11.96438649,-90,-80,-10,-0.29,-0.67,0.38,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.11805555555555555],[-0.052083333333333336],[1],[0],[0],[10.04000000000002],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,5,5,51,1,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.23541666666666666],[-0.01875],[1],[0],[0],[4.508100000143031],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,6,6,39,1,70,13,-28,63,8,-16,18.33333333,18.33333333,0,40.18568015,33.06895153,7.116728613,-28,-16,-12,0.2,0.44,-0.24,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.26319444444444445],[-0.02013888888888889],[1],[0],[0],[6.624900000095238],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,7,7,95,1,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20902777777777778],[0.0020833333333333333],[1],[0],[0],[10.45390000009536],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,8,8,69,1,90,28,-61,83,25,-51,19,19,0,61.97311245,54.86954225,7.1035702,-61,-51,-10,-0.21,-0.16,-0.05,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.13541666666666666],[-0.04861111111111111],[1],[0],[0],[8.342200000047683],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,9,9,13,1,81,17,-68,69,21,-51,10,13,-3,61.03004724,49.31531202,11.71473522,-68,-51,-17,-0.17,-0.24,0.07,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.12291666666666666],[-0.04236111111111111],[1],[0],[0],[3.056500000000028],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,10,10,35,1,96,7,-31,90,8,-26,24,24,0,53.22280213,48.68949236,4.533309767,-31,-26,-5,0.45,0.46,-0.01,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.09930555555555555],[-0.034722222222222224],[1],[0],[0],[5.07560000014314],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,11,11,21,1,77,41,-37,76,27,-22,27,27,0,47.58150901,40.00833247,7.573176548,-37,-22,-15,-0.42,0,-0.42,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20902777777777778],[-0.021527777777777778],[1],[0],[0],[1.9088999998569989],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,12,12,81,1,89,74,-13,90,55,-4,50,47,3,44.96665431,38.79003308,6.176621228,-13,-4,-9,-0.65,-0.3,-0.35,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2548611111111111],[-0.05],[1],[0],[0],[2.342200000047683],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,23,1,83,77,-71,76,70,-57,29.66666667,29.66666667,0,71.22421561,61.33152171,9.892693895,-71,-57,-14,-0.7,-0.7,0,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20416666666666666],[-0.03819444444444445],[1],[0],[0],[7.942000000000007],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,14,14,16,1,37,20,-43,33,26,-36,4.666666667,7.666666667,-3,34.41253002,31.00895928,3.403570739,-43,-36,-7,-0.58,-0.68,0.1,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.15902777777777777],[-0.013888888888888888],[1],[0],[0],[11.707899999856863],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,15,15,52,1,36,7,-38,19,18,-32,1.666666667,1.666666667,0,30.44484996,23.80942857,6.635421386,-38,-32,-6,-0.26,-0.71,0.45,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.14305555555555555],[-0.029166666666666667],[1],[0],[0],[4.742700000047648],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,16,16,31,1,91,6,-27,80,2,-12,23.33333333,23.33333333,0,49.70803646,40.47495796,9.233078497,-27,-12,-15,0.48,0.64,-0.16,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.14305555555555555],[-0.029166666666666667],[1],[0],[0],[9.94229999995241],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,80,1,96,32,-13,92,15,-1,38.33333333,35.33333333,3,44.723844,40.59830319,4.125540807,-13,-1,-12,0.21,0.63,-0.42,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.12083333333333333],[0],[1],[0],[0],[15.809100000143076],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,60,1,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.19722222222222222],[0.017361111111111112],[1],[0],[0],[16.90920000004769],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,19,19,75,1,58,9,-18,53,10,-14,16.33333333,16.33333333,0,31.45720197,27.71682201,3.740379958,-18,-14,-4,0.34,0.33,0.01,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2777777777777778],[0.02847222222222222],[1],[0],[0],[3.9097999999523836],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,20,20,70,1,70,22,-42,58,18,-26,16.66666667,16.66666667,0,45.87906809,34.30581421,11.57325388,-42,-26,-16,-0.17,-0.06,-0.11,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08055555555555556],[-0.027777777777777776],[1],[0],[0],[10.608600000143042],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,21,21,88,1,89,46,-19,85,23,-1,38.66666667,35.66666667,3,44.39469438,36.23380864,8.160885733,-19,-1,-18,-0.24,0.48,-0.72,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.21944444444444444],[0.004861111111111111],[1],[0],[0],[1.2753999998569725],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,22,22,93,1,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.21944444444444444],[0.004861111111111111],[1],[0],[0],[4.176200000047629],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,38,1,83,69,-20,73,72,-13,44,44,0,45.61432524,40.30715404,5.307171197,-20,-13,-7,-0.66,-0.71,0.05,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18888888888888888],[-0.018055555555555554],[1],[0],[0],[1.7087000000476564],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,92,1,64,37,-54,65,7,-43,15.66666667,9.666666667,6,50.479919,44.13111777,6.348801231,-54,-43,-11,-0.56,0.09,-0.65,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11319444444444444],[-0.029166666666666667],[1],[0],[0],[12.909299999952282],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,25,25,9,1,89,61,-86,90,63,-71,21.33333333,27.33333333,-6,76.75212628,70.40044192,6.351684365,-86,-71,-15,-0.64,-0.63,-0.01,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08819444444444445],[-0.013888888888888888],[1],[0],[0],[3.892799999952331],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,26,26,27,1,76,15,-33,63,23,-28,19.33333333,19.33333333,0,44.60443426,37.24095714,7.363477116,-33,-28,-5,0.14,-0.15,0.29,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1763888888888889],[-0.03888888888888889],[1],[0],[0],[8.20959999990464],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,27,27,46,1,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.059027777777777776],[-0.03263888888888889],[1],[0],[0],[2.2084000000953665],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,28,28,28,1,72,17,-27,51,31,-20,20.66666667,20.66666667,0,40.49965706,29.89239963,10.60725743,-27,-20,-7,0.14,-0.48,0.62,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.15763888888888888],[-0.05],[1],[0],[0],[5.54070000004765],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,29,29,71,1,74,55,-56,64,61,-52,24.33333333,24.33333333,0,57.33139532,53.98971095,3.341684362,-56,-52,-4,-0.65,-0.71,0.06,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.21041666666666667],[-0.08611111111111111],[1],[0],[0],[3.324999999999932],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,44,1,96,4,-46,81,12,-39,18,18,0,58.81042991,49.17316341,9.637266501,-46,-39,-7,0.34,0.18,0.16,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.16111111111111112],[-0.08958333333333333],[1],[0],[0],[4.258599999904618],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,31,31,61,1,50,11,-57,35,13,-44,1.333333333,1.333333333,0,44.21412545,33.2899718,10.92415365,-57,-44,-13,-0.32,-0.48,0.16,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.28888888888888886],[-0.059722222222222225],[1],[0],[0],[4.0585999999045725],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,14,1,87,73,-46,79,78,-34,38,41,-3,59.67132198,53.03457991,6.636742064,-46,-34,-12,-0.68,-0.71,0.03,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.16805555555555557],[-0.030555555555555555],[1],[0],[0],[2.625300000190805],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,48,1,76,36,-11,65,40,-4,33.66666667,33.66666667,0,35.55590278,28.52289529,7.033007489,-11,-4,-7,-0.1,-0.32,0.22,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.10972222222222222],[-0.03819444444444445],[1],[0],[0],[3.6765000000000327],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,34,34,84,1,78,66,-11,64,61,-1,44.33333333,41.33333333,3,39.43207944,29.95923156,9.472847881,-11,-1,-10,-0.66,-0.7,0.04,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08194444444444444],[-0.03680555555555556],[1],[0],[0],[2.1097999999523154],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,35,35,79,1,78,23,-44,60,33,-36,19,19,0,49.88653793,40.42276586,9.463772067,-44,-36,-8,-0.12,-0.48,0.36,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08194444444444444],[-0.03680555555555556],[1],[0],[0],[2.542799999952308],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,47,1,51,40,-31,42,41,-23,20,20,0,36.34097779,30.40833219,5.932645598,-31,-23,-8,-0.66,-0.71,0.05,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08194444444444444],[-0.03680555555555556],[1],[0],[0],[1.6589999999999918],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,37,37,10,1,60,35,-20,63,33,-12,25,28,-3,33.41656276,30.82207001,2.594492745,-20,-12,-8,-0.42,-0.24,-0.18,,,,
,,,,,,23,female,2025-04-02_10h50.42.533,lotterie_task,2024.2.4,Win32,59.88023952,666ab7a55764ab9069edbf0e,67ec14af82a94bf3ef3ef029,67ecf8fc2de691c2a350e738,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08194444444444444],[-0.03680555555555556],[1],[0],[0],[1.42479999995237],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,38,38,50,1,77,55,-64,66,50,-48,22.66666667,22.66666667,0,61.93724423,50.39400317,11.54324105,-64,-48,-16,-0.64,-0.65,0.01,,,,
