agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2796296296296296],[0.03796296296296296],[1],[0],[0],[3.1462000000029775],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,4,4,60,1,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2972222222222222],[0.026851851851851852],[1],[0],[0],[6.462799999997031],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,5,5,95,1,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.30648148148148147],[-0.03333333333333333],[1],[0],[0],[11.996499999999997],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,6,6,26,1,78,21,-82,61,26,-70,5.666666667,5.666666667,0,66.21345952,55.37949881,10.83396071,-82,-70,-12,-0.33,-0.5,0.17,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2462962962962963],[-0.06296296296296296],[1],[0],[0],[3.9632999999970195],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,7,7,98,1,62,55,-47,57,37,-42,23.33333333,17.33333333,6,49.8152141,42.74212078,7.073093316,-47,-42,-5,-0.7,-0.59,-0.11,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.30833333333333335],[0.017592592592592594],[1],[0],[0],[6.312599999994063],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,8,8,45,1,67,50,-25,66,32,-6,30.66666667,30.66666667,0,39.96943276,29.40899333,10.56043943,-25,-6,-19,-0.61,-0.07,-0.54,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3055555555555556],[0.016666666666666666],[1],[0],[0],[3.2948000000119464],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,9,9,66,1,92,42,-56,66,60,-48,26,26,0,61.47086031,52.38320341,9.08765689,-56,-48,-8,-0.37,-0.7,0.33,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2796296296296296],[-0.009259259259259259],[1],[0],[0],[8.830199999988082],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,10,10,43,1,78,60,-46,63,61,-32,30.66666667,30.66666667,0,54.70730197,44.31954673,10.38775524,-46,-32,-14,-0.65,-0.71,0.06,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2796296296296296],[-0.009259259259259259],[1],[0],[0],[2.1805999999940298],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,11,11,2,1,55,29,-25,52,42,-17,19.66666667,25.66666667,-6,33.31999733,30.44484996,2.875147376,-25,-17,-8,-0.4,-0.65,0.25,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2796296296296296],[-0.009259259259259259],[1],[0],[0],[3.0805999999940354],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,12,12,64,1,95,25,-45,69,46,-40,25,25,0,57.15476066,46.91126375,10.24349691,-45,-40,-5,0,-0.58,0.58,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.47129629629629627],[-0.05],[1],[0],[0],[2.632599999994028],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,13,13,68,1,98,57,-67,91,49,-52,29.33333333,29.33333333,0,70.14429572,60.01296156,10.13133416,-67,-52,-15,-0.53,-0.46,-0.07,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.24722222222222223],[0.003703703703703704],[1],[0],[0],[15.751900000005975],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,14,14,7,1,83,39,-20,88,37,-5,34,40,-6,42.19794624,38.02630668,4.171639554,-20,-5,-15,-0.18,0.12,-0.3,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.29907407407407405],[0.007407407407407408],[1],[0],[0],[8.561200000002998],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,15,15,21,1,77,41,-37,76,27,-22,27,27,0,47.58150901,40.00833247,7.573176548,-37,-22,-15,-0.42,0,-0.42,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.23703703703703705],[-0.06944444444444445],[1],[0],[0],[3.996899999991058],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,16,16,54,1,62,43,-30,52,48,-25,25,25,0,39.65686153,35.39303133,4.263830204,-30,-25,-5,-0.59,-0.7,0.11,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18055555555555555],[-0.026851851851851852],[1],[0],[0],[6.662200000002969],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,17,17,75,1,58,9,-18,53,10,-14,16.33333333,16.33333333,0,31.45720197,27.71682201,3.740379958,-18,-14,-4,0.34,0.33,0.01,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.22314814814814815],[0.037037037037037035],[1],[0],[0],[14.980299999997015],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,18,18,53,1,63,24,-59,39,36,-47,9.333333333,9.333333333,0,50.87457344,39.85250585,11.02206759,-59,-47,-12,-0.41,-0.7,0.29,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.36944444444444446],[-0.062037037037037036],[1],[0],[0],[1.7135000000000105],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,19,19,19,1,94,31,-45,90,39,-40,26.66666667,29.66666667,-3,56.82917873,53.48104545,3.348133286,-45,-40,-5,-0.11,-0.26,0.15,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21203703703703702],[-0.03518518518518519],[1],[0],[0],[4.446900000005996],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,20,20,97,1,91,61,-33,66,59,-24,39.66666667,33.66666667,6,52.82255411,40.87650779,11.94604632,-33,-24,-9,-0.54,-0.69,0.15,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.11388888888888889],[0.020370370370370372],[1],[0],[0],[212.657799999997],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,21,21,17,1,73,41,-12,65,47,-1,34,37,-3,35.05234181,27.85677655,7.19556526,-12,-1,-11,-0.29,-0.49,0.2,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.262037037037037],[-0.04722222222222222],[1],[0],[0],[1.5637000000029957],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,22,22,74,1,81,41,-34,61,54,-27,29.33333333,29.33333333,0,47.66783215,39.93606001,7.731772147,-34,-27,-7,-0.35,-0.69,0.34,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.05092592592592592],[-0.07037037037037037],[1],[0],[0],[2.665700000002971],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,23,23,62,1,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.3416666666666667],[0],[1],[0],[0],[5.5136999999880345],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,24,24,58,1,88,18,-15,83,9,-1,30.33333333,30.33333333,0,42.94440851,37.46405685,5.480351661,-15,-1,-14,0.41,0.67,-0.26,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.39444444444444443],[-0.007407407407407408],[1],[0],[0],[2.913099999994074],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,25,25,76,1,62,22,-65,45,27,-53,6.333333333,6.333333333,0,53.01781671,42.59368759,10.42412913,-65,-53,-12,-0.42,-0.61,0.19,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.22592592592592592],[0.001851851851851852],[1],[0],[0],[2.1089000000059173],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,26,26,79,1,78,23,-44,60,33,-36,19,19,0,49.88653793,40.42276586,9.463772067,-44,-36,-8,-0.12,-0.48,0.36,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.22592592592592592],[0.001851851851851852],[1],[0],[0],[3.130599999994047],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,27,27,28,1,72,17,-27,51,31,-20,20.66666667,20.66666667,0,40.49965706,29.89239963,10.60725743,-27,-20,-7,0.14,-0.48,0.62,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.3101851851851852],[-0.013888888888888888],[1],[0],[0],[3.5473999999910575],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,28,28,40,1,84,75,-47,83,60,-31,37.33333333,37.33333333,0,59.74575764,49.22284926,10.52290838,-47,-31,-16,-0.7,-0.59,-0.11,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.49907407407407406],[0.04537037037037037],[1],[0],[0],[7.682700000002967],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,29,29,84,1,78,66,-11,64,61,-1,44.33333333,41.33333333,3,39.43207944,29.95923156,9.472847881,-11,-1,-10,-0.66,-0.7,0.04,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21388888888888888],[0.023148148148148147],[1],[0],[0],[2.3284999999999627],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,30,30,27,1,76,15,-33,63,23,-28,19.33333333,19.33333333,0,44.60443426,37.24095714,7.363477116,-33,-28,-5,0.14,-0.15,0.29,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.4148148148148148],[0.030555555555555555],[1],[0],[0],[14.071500000000015],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,31,31,3,1,87,30,-64,70,56,-55,17.66666667,23.66666667,-6,62.25931434,55.91859162,6.34072272,-64,-55,-9,-0.29,-0.67,0.38,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17222222222222222],[0.000925925925925926],[1],[0],[0],[8.75359999999398],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,32,32,0,1,75,73,-48,83,65,-30,33.33333333,39.33333333,-6,57.5171472,49.57373857,7.943408634,-48,-30,-18,-0.71,-0.64,-0.07,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2712962962962963],[-0.013888888888888888],[1],[0],[0],[3.9272999999969898],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,33,33,9,1,89,61,-86,90,63,-71,21.33333333,27.33333333,-6,76.75212628,70.40044192,6.351684365,-86,-71,-15,-0.64,-0.63,-0.01,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2712962962962963],[-0.013888888888888888],[1],[0],[0],[2.0915999999940595],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,34,34,22,1,92,37,-21,95,22,-9,36,36,0,46.13747573,43.59663596,2.540839773,-21,-9,-12,-0.03,0.45,-0.48,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.25277777777777777],[0.03888888888888889],[1],[0],[0],[21.054299999997056],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,35,35,88,1,89,46,-19,85,23,-1,38.66666667,35.66666667,3,44.39469438,36.23380864,8.160885733,-19,-1,-18,-0.24,0.48,-0.72,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2814814814814815],[-0.04814814814814815],[1],[0],[0],[8.187700000002906],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,36,36,51,1,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20925925925925926],[0.014814814814814815],[1],[0],[0],[3.026299999997036],"[""coins_b_3"",""coins_b_3""]",0,[],[],0,37,37,93,1,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32,,,,
,,,,,,36,female,2025-04-02_09h46.56.521,lotterie_task,2024.2.4,Win32,59.17159763,5a8e98daae9a0b0001aa430b,67ec14af82a94bf3ef3ef029,67ecf974a8d60a9e9ba1c690,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20925925925925926],[0.014814814814814815],[1],[0],[0],[3.0431999999881327],"[""coins_a_3"",""coins_a_3""]",0,[],[],0,38,38,46,1,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07,,,,
