agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3150245949074074],[-0.009895833333333333],[1],[0],[0],[6.995800000000713],"[""coins_a_3"",""coins_a_3""]",0,9,9,39,1,84,27,-36,73,4,-29,25,16,9,49.01020302,42.49705872,6.513144298,-36,-29,-7,-0.06,0.4,-0.46,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18856336805555557],[-0.014554398148148148],[1],[0],[0],[16.00400000000002],"[""coins_a_3"",""coins_a_3""]",0,10,10,26,1,93,58,-8,94,41,-1,47.66666667,44.66666667,3,41.87547678,38.87015422,3.005322563,-8,-1,-7,-0.36,0.14,-0.5,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2509078414351852],[-0.07464554398148149],[1],[0],[0],[4.229299999997011],"[""coins_b_3"",""coins_b_3""]",0,11,11,14,1,53,8,-34,41,23,-28,9,12,-3,35.52463934,29.22327839,6.301360944,-34,-28,-6,0.04,-0.51,0.55,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2053421585648148],[-0.029456018518518517],[1],[0],[0],[7.214100000001508],"[""coins_b_3"",""coins_b_3""]",0,12,12,9,1,83,23,-56,70,49,-51,16.66666667,22.66666667,-6,56.92294987,52.7909925,4.131957375,-56,-51,-5,-0.17,-0.62,0.45,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17226924189814816],[-0.04092158564814815],[1],[0],[0],[9.712899999998513],"[""coins_a_3"",""coins_a_3""]",0,13,13,28,1,83,50,-11,85,29,-1,40.66666667,37.66666667,3,38.93869826,35.64017708,3.298521182,-11,-1,-10,-0.35,0.35,-0.7,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.28105830439814816],[-0.03978949652777778],[1],[0],[0],[5.57920000000297],"[""coins_a_3"",""coins_a_3""]",0,14,14,41,1,91,54,-88,96,14,-80,19,10,9,77.1535266,71.90734779,5.246178806,-88,-80,-8,-0.59,-0.08,-0.51,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.16689814814814816],[0.057718460648148145],[1],[0],[0],[12.55389999999852],"[""coins_b_3"",""coins_b_3""]",0,15,15,17,1,99,35,-16,88,50,-11,39.33333333,42.33333333,-3,47.0484384,40.77853466,6.269903738,-16,-11,-5,0.14,-0.28,0.42,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2270435474537037],[-0.009830729166666666],[1],[0],[0],[4.97950000000003],"[""coins_b_3"",""coins_b_3""]",0,16,16,1,1,85,2,-81,57,52,-76,2,11,-9,67.76921622,61.55214591,6.217070303,-81,-76,-5,0,-0.7,0.7,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.20180483217592593],[0.004369212962962963],[1],[0],[0],[14.403999999999996],"[""coins_a_3"",""coins_a_3""]",0,17,17,12,1,98,41,-24,75,68,-19,38.33333333,41.33333333,-3,49.8419725,42.75771535,7.084257142,-24,-19,-5,-0.08,-0.69,0.61,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.23487413194444445],[-0.03625578703703704],[1],[0],[0],[14.2866000000015],"[""coins_b_3"",""coins_b_3""]",0,18,18,23,1,95,48,-30,71,67,-25,37.66666667,37.66666667,0,51.55148451,44.3421044,7.209380118,-30,-25,-5,-0.29,-0.7,0.41,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.15146484375],[-0.024967447916666666],[1],[0],[0],[13.679299999997],"[""coins_b_3"",""coins_b_3""]",0,19,19,6,1,80,10,-63,59,46,-60,9,15,-6,58.3837877,53.2979049,5.085882805,-63,-60,-3,-0.03,-0.68,0.65,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1251121238425926],[-0.04584780092592593],[1],[0],[0],[5.145999999999958],"[""coins_b_3"",""coins_b_3""]",0,20,20,42,1,39,22,-40,47,30,-33,7,14.67,7.67,1044.67,1036.22,-8.45,40,33,-7,0.05,0.1,0.05,old,true,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.08869719328703704],[-0.03343822337962963],[1],[0],[0],[17.38739999999848],"[""coins_a_3"",""coins_a_3""]",0,21,21,30,1,81,24,-16,74,4,-7,29.66666667,23.66666667,6,39.80228916,35.8732336,3.929055559,-16,-7,-9,0.21,0.66,-0.45,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17262008101851853],[-0.03608579282407407],[1],[0],[0],[22.87139999999846],"[""coins_a_3"",""coins_a_3""]",0,22,22,33,1,61,54,-82,79,11,-75,11,5,6,65.82299497,63.01322612,2.809768844,-82,-75,-7,-0.7,-0.14,-0.56,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.20559172453703703],[-0.08742042824074074],[1],[0],[0],[7.2964999999999804],"[""coins_a_3"",""coins_a_3""]",0,23,23,25,1,91,67,-10,95,46,-2,49.33333333,46.33333333,3,43.08389748,39.60078563,3.483111855,-10,-2,-8,-0.55,0.01,-0.56,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21666304976851852],[-0.06495587384259259],[1],[0],[0],[17.413300000000675],"[""coins_a_3"",""coins_a_3""]",0,24,24,40,1,97,58,-61,98,20,-51,31.33333333,22.33333333,9,67.20284386,60.85136719,6.351476665,-61,-51,-10,-0.53,0.06,-0.59,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2174515335648148],[-0.021260127314814813],[1],[0],[0],[12.345000000000027],"[""coins_a_3"",""coins_a_3""]",0,25,25,21,1,70,12,-66,45,34,-63,5.333333333,5.333333333,0,55.72152985,48.52719741,7.194332436,-66,-63,-3,-0.18,-0.68,0.5,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3226924189814815],[-0.009143518518518518],[1],[0],[0],[12.00460000000146],"[""coins_a_3"",""coins_a_3""]",0,26,26,34,1,94,70,-40,98,38,-30,41.33333333,35.33333333,6,58.33999962,52.2897908,6.050208816,-40,-30,-10,-0.62,-0.08,-0.54,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.05751953125],[0.026544415509259258],[1],[0],[0],[19.905000000000086],"[""coins_b_3"",""coins_b_3""]",0,27,27,29,1,80,72,-12,88,45,-2,46.66666667,43.66666667,3,41.61196409,36.7544404,4.857523695,-12,-2,-10,-0.69,-0.05,-0.64,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1881691261574074],[-0.04962745949074074],[1],[0],[0],[13.555400000002237],"[""coins_b_3"",""coins_b_3""]",0,28,28,13,1,53,9,-17,37,30,-13,15,18,-3,28.89059824,22.10580618,6.784792065,-17,-13,-4,0.3,-0.65,0.95,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1829463252314815],[-0.06818938078703704],[1],[0],[0],[30.90460000000155],"[""coins_b_3"",""coins_b_3""]",0,29,29,15,1,63,2,-47,49,23,-45,6,9,-3,44.99629614,39.63163719,5.36465895,-47,-45,-2,0.13,-0.49,0.62,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2107638888888889],[-0.09620949074074074],[1],[0],[0],[8.062699999999268],"[""coins_a_3"",""coins_a_3""]",0,30,30,32,1,93,64,-10,95,40,-6,49,43,6,43.36665386,41.28760912,2.079044738,-10,-6,-4,-0.48,0.11,-0.59,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.33259910300925927],[-0.007255497685185185],[1],[0],[0],[16.512800000000766],"[""coins_b_3"",""coins_b_3""]",0,31,31,7,1,93,31,-8,70,68,-4,38.66666667,44.66666667,-6,41.5879256,34.42221505,7.165710549,-8,-4,-4,0.27,-0.71,0.98,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10161675347222222],[-0.023585792824074074],[1],[0],[0],[12.954999999999927],"[""coins_a_3"",""coins_a_3""]",0,32,32,24,1,91,75,-12,94,55,-4,51.33333333,48.33333333,3,45.25728916,40.28509512,4.97219404,-12,-4,-8,-0.64,-0.24,-0.4,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.10161675347222222],[-0.023585792824074074],[1],[0],[0],[6.779600000001551],"[""coins_a_3"",""coins_a_3""]",0,33,33,38,1,90,44,-48,88,16,-45,28.66666667,19.66666667,9,57.37207993,54.3588897,3.013190235,-48,-45,-3,-0.38,0.1,-0.48,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.25128761574074077],[-0.07489149305555555],[1],[0],[0],[14.729700000002936],"[""coins_b_3"",""coins_b_3""]",0,34,34,22,1,66,31,-13,68,19,-3,28,28,0,32.3213036,29.67602849,2.645275119,-13,-3,-10,-0.14,0.43,-0.57,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2999457465277778],[-0.005345775462962963],[1],[0],[0],[3.238300000000663],"[""coins_a_3"",""coins_a_3""]",0,35,35,36,1,68,25,-12,60,2,-8,27,18,9,32.69046752,29.97776954,2.712697979,-12,-8,-4,0.09,0.65,-0.56,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18425202546296296],[-0.06813512731481482],[1],[0],[0],[2.3543999999984635],"[""coins_b_3"",""coins_b_3""]",0,36,36,3,1,75,4,-67,57,43,-61,4,13,-9,57.97125725,52.63712252,5.334134731,-67,-61,-6,0,-0.67,0.67,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20070529513888888],[-0.04998914930555556],[1],[0],[0],[2.7713000000006787],"[""coins_b_3"",""coins_b_3""]",0,37,37,0,1,67,11,-13,61,36,-5,21.66666667,30.66666667,-9,33.51948024,27.20702524,6.312455003,-13,-5,-8,0.45,-0.29,0.74,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20070529513888888],[-0.04998914930555556],[1],[0],[0],[2.5871999999992568],"[""coins_b_3"",""coins_b_3""]",0,38,38,2,1,88,17,-44,82,43,-37,20.33333333,29.33333333,-9,53.94029621,49.5333782,4.406918017,-44,-37,-7,0.09,-0.39,0.48,old,False,,,,,,,
,,,,,,31,female,manager,2025-05-14_16h12.48.211,lotterie_task,2024.2.4,MacIntel,120.4819277,6504602a870c824d03739550,682496798d2b39949583f61c,6824b02f1dfa216529e75286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20070529513888888],[-0.04998914930555556],[1],[0],[0],[2.9383000000007087],"[""coins_b_3"",""coins_b_3""]",0,39,39,11,1,88,33,-10,73,59,-3,37,43,-6,40.10818703,33.02524287,7.082944157,-10,-3,-7,0.15,-0.61,0.76,old,False,,,,,,,
