agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2828282828282828],[-0.08621934299424534],[1],[0],[0],[6.117000000000019],"[""coins_b_3"",""coins_b_3""]",0,1,1,10,1,67,19,-22,60,38,-16,21.33333333,27.33333333,-6,36.37153955,31.93048004,4.441059506,-22,-16,-6,0.1,-0.46,0.56,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.24719722009761072],[-0.07373179663218726],[1],[0],[0],[8.487200000047721],"[""coins_a_3"",""coins_a_3""]",0,2,2,19,1,92,60,-21,99,43,-11,43.66666667,43.66666667,0,47.55581516,44.90978611,2.646029045,-21,-11,-10,-0.47,0.02,-0.49,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.24397824397824397],[-0.08136308813799048],[1],[0],[0],[3.8659999999999854],"[""coins_b_3"",""coins_b_3""]",0,3,3,1,1,85,2,-81,57,52,-76,2,11,-9,67.76921622,61.55214591,6.217070303,-81,-76,-5,0,-0.7,0.7,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21528470173489705],[-0.07234430201959499],[1],[0],[0],[7.737699999988081],"[""coins_b_3"",""coins_b_3""]",0,4,4,22,1,66,31,-13,68,19,-3,28,28,0,32.3213036,29.67602849,2.645275119,-13,-3,-10,-0.14,0.43,-0.57,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.20210347920308858],[-0.0855255719757673],[1],[0],[0],[10.608899999976188],"[""coins_b_3"",""coins_b_3""]",0,5,5,18,1,77,25,-58,53,45,-54,14.66666667,14.66666667,0,55.59576323,48.66438351,6.93137972,-58,-54,-4,-0.27,-0.69,0.42,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2564657429159382],[-0.09593185270675506],[1],[0],[0],[9.730899999976145],"[""coins_a_3"",""coins_a_3""]",0,6,6,34,1,94,70,-40,98,38,-30,41.33333333,35.33333333,6,58.33999962,52.2897908,6.050208816,-40,-30,-10,-0.62,-0.08,-0.54,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2902097902097902],[-0.10564436241926477],[1],[0],[0],[7.3515999999642645],"[""coins_b_3"",""coins_b_3""]",0,7,7,8,1,69,24,-23,60,43,-15,23.33333333,29.33333333,-6,37.56180093,32.10745846,5.454342465,-23,-15,-8,-0.03,-0.56,0.53,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2902097902097902],[-0.10564436241926477],[1],[0],[0],[6.900000000000034],"[""coins_b_3"",""coins_b_3""]",0,8,8,4,1,80,2,-60,69,30,-50,7.333333333,16.33333333,-9,57.27904406,49.5333782,7.745665868,-60,-50,-10,0.14,-0.39,0.53,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.25507820087898214],[-0.06956931279441045],[1],[0],[0],[6.771000000000015],"[""coins_b_3"",""coins_b_3""]",0,9,9,6,1,80,10,-63,59,46,-60,9,15,-6,58.3837877,53.2979049,5.085882805,-63,-60,-3,-0.03,-0.68,0.65,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20582192872231936],[-0.08691306658835955],[1],[0],[0],[8.80430000001195],"[""coins_a_3"",""coins_a_3""]",0,10,10,31,1,74,43,-22,76,14,-13,31.66666667,25.66666667,6,40.00277768,37.25885428,2.743923402,-22,-13,-9,-0.4,0.44,-0.84,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.18822843822843824],[-0.06818181818181818],[1],[0],[0],[8.450900000035858],"[""coins_a_3"",""coins_a_3""]",0,11,11,40,1,97,58,-61,98,20,-51,31.33333333,22.33333333,9,67.20284386,60.85136719,6.351476665,-61,-51,-10,-0.53,0.06,-0.59,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.14521586811625875],[-0.06679432356922592],[1],[0],[0],[5.5526999999881355],"[""coins_a_3"",""coins_a_3""]",0,12,12,28,1,83,50,-11,85,29,-1,40.66666667,37.66666667,3,38.93869826,35.64017708,3.298521182,-11,-1,-10,-0.35,0.35,-0.7,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.30294702584741645],[-0.06263179230708528],[1],[0],[0],[17.650400000035802],"[""coins_a_3"",""coins_a_3""]",0,13,13,24,1,91,75,-12,94,55,-4,51.33333333,48.33333333,3,45.25728916,40.28509512,4.97219404,-12,-4,-8,-0.64,-0.24,-0.4,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.27910983330905204],[-0.059856803081900736],[1],[0],[0],[4.5999000000357455],"[""coins_a_3"",""coins_a_3""]",0,14,14,36,1,68,25,-12,60,2,-8,27,18,9,32.69046752,29.97776954,2.712697979,-12,-8,-4,0.09,0.65,-0.56,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.27910983330905204],[-0.059856803081900736],[1],[0],[0],[18.100800000011873],"[""coins_a_3"",""coins_a_3""]",0,15,15,33,1,61,54,-82,79,11,-75,11,5,6,65.82299497,63.01322612,2.809768844,-82,-75,-7,-0.7,-0.14,-0.56,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.22663449018429488],[-0.06401928691967755],[1],[0],[0],[5.719100000023786],"[""coins_b_3"",""coins_b_3""]",0,16,16,17,1,99,35,-16,88,50,-11,39.33333333,42.33333333,-3,47.0484384,40.77853466,6.269903738,-16,-11,-5,0.14,-0.28,0.42,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.21736596736596736],[-0.04528803851313617],[1],[0],[0],[11.860200000047712],"[""coins_a_3"",""coins_a_3""]",0,17,17,25,1,91,67,-10,95,46,-2,49.33333333,46.33333333,3,43.08389748,39.60078563,3.483111855,-10,-2,-8,-0.55,0.01,-0.56,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2869908140904235],[-0.059856803081900736],[1],[0],[0],[7.987999999999943],"[""coins_b_3"",""coins_b_3""]",0,18,18,11,1,88,33,-10,73,59,-3,37,43,-6,40.10818703,33.02524287,7.082944157,-10,-3,-7,0.15,-0.61,0.76,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.24952822242861306],[-0.07858805148844211],[1],[0],[0],[7.871299999952271],"[""coins_b_3"",""coins_b_3""]",0,19,19,12,1,98,41,-24,75,68,-19,38.33333333,41.33333333,-3,49.8419725,42.75771535,7.084257142,-24,-19,-5,-0.08,-0.69,0.61,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.28213455923416864],[-0.07928182250692016],[1],[0],[0],[6.503199999988169],"[""coins_a_3"",""coins_a_3""]",0,20,20,37,1,91,81,-24,99,44,-22,49.33333333,40.33333333,9,52.01495511,49.46603773,2.548917383,-24,-22,-2,-0.69,-0.11,-0.58,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.3071095571095571],[-0.07928182250692016],[1],[0],[0],[9.757600000023785],"[""coins_b_3"",""coins_b_3""]",0,21,21,42,1,39,22,-40,47,30,-33,7,14.67,7.67,1044.67,1036.22,-8.45,40,33,-7,0.05,0.1,0.05,old,true,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2849095484593531],[-0.07997559352539821],[1],[0],[0],[11.958300000011945],"[""coins_b_3"",""coins_b_3""]",0,22,22,16,1,55,15,-13,42,31,-7,19,22,-3,27.90459938,20.99206199,6.91253739,-13,-7,-6,0.21,-0.56,0.77,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.25160948805968336],[-0.07373179663218726],[1],[0],[0],[5.500800000011964],"[""coins_a_3"",""coins_a_3""]",0,23,23,30,1,81,24,-16,74,4,-7,29.66666667,23.66666667,6,39.80228916,35.8732336,3.929055559,-16,-7,-9,0.21,0.66,-0.45,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2627095398091492],[-0.07095680740700272],[1],[0],[0],[3.7322999999523745],"[""coins_b_3"",""coins_b_3""]",0,24,24,14,1,53,8,-34,41,23,-28,9,12,-3,35.52463934,29.22327839,6.301360944,-34,-28,-6,0.04,-0.51,0.55,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1951659587157634],[-0.06540682895663365],[1],[0],[0],[4.230400000035843],"[""coins_a_3"",""coins_a_3""]",0,25,25,41,1,91,54,-88,96,14,-80,19,10,9,77.1535266,71.90734779,5.246178806,-88,-80,-8,-0.59,-0.08,-0.51,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1951659587157634],[-0.06540682895663365],[1],[0],[0],[5.502000000000066],"[""coins_b_3"",""coins_b_3""]",0,26,26,9,1,83,23,-56,70,49,-51,16.66666667,22.66666667,-6,56.92294987,52.7909925,4.131957375,-56,-51,-5,-0.17,-0.62,0.45,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1951659587157634],[-0.06540682895663365],[1],[0],[0],[3.198100000023828],"[""coins_a_3"",""coins_a_3""]",0,27,27,26,1,93,58,-8,94,41,-1,47.66666667,44.66666667,3,41.87547678,38.87015422,3.005322563,-8,-1,-7,-0.36,0.14,-0.5,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.1951659587157634],[-0.06540682895663365],[1],[0],[0],[6.986399999976129],"[""coins_a_3"",""coins_a_3""]",0,28,28,32,1,93,64,-10,95,40,-6,49,43,6,43.36665386,41.28760912,2.079044738,-10,-6,-4,-0.48,0.11,-0.59,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.16949714239753302],[-0.06263179230708528],[1],[0],[0],[22.10450000000003],"[""coins_b_3"",""coins_b_3""]",0,29,29,20,1,64,24,-23,50,35,-20,21.66666667,21.66666667,0,35.55590278,30.09245014,5.463452634,-23,-20,-3,-0.1,-0.58,0.48,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.24883449883449885],[-0.05500054822564588],[1],[0],[0],[9.457600000023831],"[""coins_b_3"",""coins_b_3""]",0,30,30,21,1,70,12,-66,45,34,-63,5.333333333,5.333333333,0,55.72152985,48.52719741,7.194332436,-66,-63,-3,-0.18,-0.68,0.5,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.23262845552884615],[-0.07095680740700272],[1],[0],[0],[10.124599999964175],"[""coins_b_3"",""coins_b_3""]",0,31,31,13,1,53,9,-17,37,30,-13,15,18,-3,28.89059824,22.10580618,6.784792065,-17,-13,-4,0.3,-0.65,0.95,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2659285159285159],[-0.05569431924412393],[1],[0],[0],[12.125199999988126],"[""coins_a_3"",""coins_a_3""]",0,32,32,27,1,99,51,-13,95,36,-3,45.66666667,42.66666667,3,45.87906809,40.28509512,5.59397297,-13,-3,-10,-0.17,0.24,-0.41,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2659285159285159],[-0.05569431924412393],[1],[0],[0],[5.033200000047714],"[""coins_a_3"",""coins_a_3""]",0,33,33,35,1,56,42,-72,65,9,-66,8.666666667,2.666666667,6,57.32558087,53.66770185,3.657879018,-72,-66,-6,-0.68,-0.18,-0.5,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2543844772848679],[-0.06401928691967755],[1],[0],[0],[14.763900000035733],"[""coins_b_3"",""coins_b_3""]",0,34,34,23,1,95,48,-30,71,67,-25,37.66666667,37.66666667,0,51.55148451,44.3421044,7.209380118,-30,-25,-5,-0.29,-0.7,0.41,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.28768453768453767],[-0.0702630838128885],[1],[0],[0],[8.50489999997626],"[""coins_b_3"",""coins_b_3""]",0,35,35,0,1,67,11,-13,61,36,-5,21.66666667,30.66666667,-9,33.51948024,27.20702524,6.312455003,-13,-5,-8,0.45,-0.29,0.74,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.28768453768453767],[-0.0702630838128885],[1],[0],[0],[7.486399999976129],"[""coins_b_3"",""coins_b_3""]",0,36,36,2,1,88,17,-44,82,43,-37,20.33333333,29.33333333,-9,53.94029621,49.5333782,4.406918017,-44,-37,-7,0.09,-0.39,0.48,old,False,,,,,,,
,,,,,,55,male,Systems Administrator,2025-05-14_07h59.18.082,lotterie_task,2024.2.4,Win32,59.88023952,678f0bb28ec3307e4f1afb78,682496798d2b39949583f61c,6824afa5aa36cada4633f213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.20027195027195027],[-0.021006764231861888],[1],[0],[0],[22.43909999996424],"[""coins_a_3"",""coins_a_3""]",0,37,37,29,1,80,72,-12,88,45,-2,46.66666667,43.66666667,3,41.61196409,36.7544404,4.857523695,-12,-2,-10,-0.69,-0.05,-0.64,old,False,,,,,,,
