agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,age,sex,occupation,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,continue_button.numClicks,continue_button.timesOn,continue_button.timesOff,mouse_resp_3.x,mouse_resp_3.y,mouse_resp_3.leftButton,mouse_resp_3.midButton,mouse_resp_3.rightButton,mouse_resp_3.time,mouse_resp_3.clicked_name,questions_loop.thisRepN,questions_loop.thisTrialN,questions_loop.thisN,questions_loop.thisIndex,questions_loop.ran,text_response_box.text,submit_button.numClicks,submit_button.timesOn,submit_button.timesOff,questions_loop_2.thisRepN,questions_loop_2.thisTrialN,questions_loop_2.thisN,questions_loop_2.thisIndex,questions_loop_2.ran,continue_button_3.numClicks,continue_button_3.timesOn,continue_button_3.timesOff,block_init.started,block_init.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,lottery_type,sanity_check,continue_button_2.numClicks,continue_button_2.timesOn,continue_button_2.timesOff,bonus_payment,end_resp.keys,end_resp.rt,end_resp.duration
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.16388893127441406],[-0.025000007064254197],[1],[0],[0],[3.525499999999994],"[""coins_b_3"",""coins_b_3""]",0,1,1,5,1,76,3,-64,59,38,-55,5,14,-9,57.17225434,49.53786431,7.634390037,-64,-55,-9,0.05,-0.61,0.66,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.16388893127441406],[-0.025000007064254197],[1],[0],[0],[3.0282000000178755],"[""coins_a_3"",""coins_a_3""]",0,2,2,25,1,91,67,-10,95,46,-2,49.33333333,46.33333333,3,43.08389748,39.60078563,3.483111855,-10,-2,-8,-0.55,0.01,-0.56,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.36851851145426434],[-0.04259261378535518],[1],[0],[0],[6.218099999994024],"[""coins_a_3"",""coins_a_3""]",0,3,3,40,1,97,58,-61,98,20,-51,31.33333333,22.33333333,9,67.20284386,60.85136719,6.351476665,-61,-51,-10,-0.53,0.06,-0.59,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.36851851145426434],[-0.04259261378535518],[1],[0],[0],[2.5430000000000064],"[""coins_a_3"",""coins_a_3""]",0,4,4,19,1,92,60,-21,99,43,-11,43.66666667,43.66666667,0,47.55581516,44.90978611,2.646029045,-21,-11,-10,-0.47,0.02,-0.49,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3083333262690791],[0.010185171056676793],[1],[0],[0],[3.2432999999820993],"[""coins_b_3"",""coins_b_3""]",0,5,5,0,1,67,11,-13,61,36,-5,21.66666667,30.66666667,-9,33.51948024,27.20702524,6.312455003,-13,-5,-8,0.45,-0.29,0.74,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2629629770914714],[-0.005555576748318142],[1],[0],[0],[1.811900000005977],"[""coins_a_3"",""coins_a_3""]",0,6,6,37,1,91,81,-24,99,44,-22,49.33333333,40.33333333,9,52.01495511,49.46603773,2.548917383,-24,-22,-2,-0.69,-0.11,-0.58,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.38703702997278283],[-0.004629629629629629],[1],[0],[0],[2.5785000000000196],"[""coins_a_3"",""coins_a_3""]",0,7,7,30,1,81,24,-16,74,4,-7,29.66666667,23.66666667,6,39.80228916,35.8732336,3.929055559,-16,-7,-9,0.21,0.66,-0.45,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.38703702997278283],[-0.004629629629629629],[1],[0],[0],[4.5404000000059455],"[""coins_b_3"",""coins_b_3""]",0,8,8,23,1,95,48,-30,71,67,-25,37.66666667,37.66666667,0,51.55148451,44.3421044,7.209380118,-30,-25,-5,-0.29,-0.7,0.41,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.38703702997278283],[-0.004629629629629629],[1],[0],[0],[4.345800000011934],"[""coins_a_3"",""coins_a_3""]",0,9,9,35,1,56,42,-72,65,9,-66,8.666666667,2.666666667,6,57.32558087,53.66770185,3.657879018,-72,-66,-6,-0.68,-0.18,-0.5,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13611115349663627],[-0.018518518518518517],[1],[0],[0],[3.328199999988044],"[""coins_a_3"",""coins_a_3""]",0,10,10,32,1,93,64,-10,95,40,-6,49,43,6,43.36665386,41.28760912,2.079044738,-10,-6,-4,-0.48,0.11,-0.59,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13611115349663627],[-0.018518518518518517],[1],[0],[0],[4.028400000006002],"[""coins_a_3"",""coins_a_3""]",0,11,11,29,1,80,72,-12,88,45,-2,46.66666667,43.66666667,3,41.61196409,36.7544404,4.857523695,-12,-2,-10,-0.69,-0.05,-0.64,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.28518514279966],[-0.025000007064254197],[1],[0],[0],[3.244900000005998],"[""coins_b_3"",""coins_b_3""]",0,12,12,3,1,75,4,-67,57,43,-61,4,13,-9,57.97125725,52.63712252,5.334134731,-67,-61,-6,0,-0.67,0.67,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17777782016330296],[-0.03055554849130136],[1],[0],[0],[2.8760999999940395],"[""coins_a_3"",""coins_a_3""]",0,13,13,28,1,83,50,-11,85,29,-1,40.66666667,37.66666667,3,38.93869826,35.64017708,3.298521182,-11,-1,-10,-0.35,0.35,-0.7,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2842592310022425],[-0.026851865980360243],[1],[0],[0],[7.161000000000001],"[""coins_b_3"",""coins_b_3""]",0,14,14,42,1,39,22,-40,47,30,-33,7,14.67,7.67,1044.67,1036.22,-8.45,40,33,-7,0.05,0.1,0.05,old,true,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2842592310022425],[-0.026851865980360243],[1],[0],[0],[4.027900000005957],"[""coins_b_3"",""coins_b_3""]",0,15,15,18,1,77,25,-58,53,45,-54,14.66666667,14.66666667,0,55.59576323,48.66438351,6.93137972,-58,-54,-4,-0.27,-0.69,0.42,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3314814744172273],[-0.040740754869249135],[1],[0],[0],[4.3949000000059755],"[""coins_b_3"",""coins_b_3""]",0,16,16,11,1,88,33,-10,73,59,-3,37,43,-6,40.10818703,33.02524287,7.082944157,-10,-3,-7,0.15,-0.61,0.76,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.2250000282570168],[-0.04259261378535518],[1],[0],[0],[7.593599999994069],"[""coins_b_3"",""coins_b_3""]",0,17,17,16,1,55,15,-13,42,31,-7,19,22,-3,27.90459938,20.99206199,6.91253739,-13,-7,-6,0.21,-0.56,0.77,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.23425921687373408],[0.0009259117974175347],[1],[0],[0],[3.2620000000000005],"[""coins_b_3"",""coins_b_3""]",0,18,18,8,1,69,24,-23,60,43,-15,23.33333333,29.33333333,-6,37.56180093,32.10745846,5.454342465,-23,-15,-8,-0.03,-0.56,0.53,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.12685189423737703],[0.012037029972782842],[1],[0],[0],[3.4458000000119],"[""coins_a_3"",""coins_a_3""]",0,19,19,27,1,99,51,-13,95,36,-3,45.66666667,42.66666667,3,45.87906809,40.28509512,5.59397297,-13,-3,-10,-0.17,0.24,-0.41,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.26574071248372394],[0.008333312140570747],[1],[0],[0],[5.22760000002387],"[""coins_a_3"",""coins_a_3""]",0,20,20,24,1,91,75,-12,94,55,-4,51.33333333,48.33333333,3,45.25728916,40.28509512,4.97219404,-12,-4,-8,-0.64,-0.24,-0.4,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.12777780603479455],[-0.03518517812093099],[1],[0],[0],[2.9287000000178978],"[""coins_b_3"",""coins_b_3""]",0,21,21,6,1,80,10,-63,59,46,-60,9,15,-6,58.3837877,53.2979049,5.085882805,-63,-60,-3,-0.03,-0.68,0.65,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3361111040468569],[0.005555541427047165],[1],[0],[0],[2.1623000000118964],"[""coins_a_3"",""coins_a_3""]",0,22,22,31,1,74,43,-22,76,14,-13,31.66666667,25.66666667,6,40.00277768,37.25885428,2.743923402,-22,-13,-9,-0.4,0.44,-0.84,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3351851922494394],[0.005555541427047165],[1],[0],[0],[4.611799999982111],"[""coins_a_3"",""coins_a_3""]",0,23,23,41,1,91,54,-88,96,14,-80,19,10,9,77.1535266,71.90734779,5.246178806,-88,-80,-8,-0.59,-0.08,-0.51,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3351851922494394],[0.005555541427047165],[1],[0],[0],[4.295400000005941],"[""coins_a_3"",""coins_a_3""]",0,24,24,38,1,90,44,-48,88,16,-45,28.66666667,19.66666667,9,57.37207993,54.3588897,3.013190235,-48,-45,-3,-0.38,0.1,-0.48,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3351851922494394],[0.005555541427047165],[1],[0],[0],[5.277200000017899],"[""coins_a_3"",""coins_a_3""]",0,25,25,33,1,61,54,-82,79,11,-75,11,5,6,65.82299497,63.01322612,2.809768844,-82,-75,-7,-0.7,-0.14,-0.56,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.3351851922494394],[0.005555541427047165],[1],[0],[0],[6.294400000005965],"[""coins_a_3"",""coins_a_3""]",0,26,26,22,1,66,31,-13,68,19,-3,28,28,0,32.3213036,29.67602849,2.645275119,-13,-3,-10,-0.14,0.43,-0.57,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17777782016330296],[-0.03518517812093099],[1],[0],[0],[5.893700000017873],"[""coins_b_3"",""coins_b_3""]",0,27,27,12,1,98,41,-24,75,68,-19,38.33333333,41.33333333,-3,49.8419725,42.75771535,7.084257142,-24,-19,-5,-0.08,-0.69,0.61,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.09351850439001012],[-0.046296296296296294],[1],[0],[0],[6.294699999988097],"[""coins_b_3"",""coins_b_3""]",0,28,28,2,1,88,17,-44,82,43,-37,20.33333333,29.33333333,-9,53.94029621,49.5333782,4.406918017,-44,-37,-7,0.09,-0.39,0.48,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.09351850439001012],[-0.046296296296296294],[1],[0],[0],[1.512300000011919],"[""coins_a_3"",""coins_a_3""]",0,29,29,26,1,93,58,-8,94,41,-1,47.66666667,44.66666667,3,41.87547678,38.87015422,3.005322563,-8,-1,-7,-0.36,0.14,-0.5,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.26203699465151187],[0.012962941770200376],[1],[0],[0],[1.8618000000118968],"[""coins_b_3"",""coins_b_3""]",0,30,30,9,1,83,23,-56,70,49,-51,16.66666667,22.66666667,-6,56.92294987,52.7909925,4.131957375,-56,-51,-5,-0.17,-0.62,0.45,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.13425925925925927],[-0.036111125239619506],[1],[0],[0],[1.8444999999999823],"[""coins_a_3"",""coins_a_3""]",0,31,31,36,1,68,25,-12,60,2,-8,27,18,9,32.69046752,29.97776954,2.712697979,-12,-8,-4,0.09,0.65,-0.56,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.26111108285409435],[-0.012962977091471354],[1],[0],[0],[1.7960000000000491],"[""coins_b_3"",""coins_b_3""]",0,32,32,13,1,53,9,-17,37,30,-13,15,18,-3,28.89059824,22.10580618,6.784792065,-17,-13,-4,0.3,-0.65,0.95,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.2425925643355758],[-0.017592606721100985],[1],[0],[0],[2.844699999988052],"[""coins_b_3"",""coins_b_3""]",0,33,33,10,1,67,19,-22,60,38,-16,21.33333333,27.33333333,-6,36.37153955,31.93048004,4.441059506,-22,-16,-6,0.1,-0.46,0.56,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18240744979293258],[-0.04444443738019025],[1],[0],[0],[2.678799999982118],"[""coins_b_3"",""coins_b_3""]",0,34,34,21,1,70,12,-66,45,34,-63,5.333333333,5.333333333,0,55.72152985,48.52719741,7.194332436,-66,-63,-3,-0.18,-0.68,0.5,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18240744979293258],[-0.04444443738019025],[1],[0],[0],[1.9957999999821254],"[""coins_b_3"",""coins_b_3""]",0,35,35,17,1,99,35,-16,88,50,-11,39.33333333,42.33333333,-3,47.0484384,40.77853466,6.269903738,-16,-11,-5,0.14,-0.28,0.42,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.18240744979293258],[-0.04444443738019025],[1],[0],[0],[1.7597000000178582],"[""coins_b_3"",""coins_b_3""]",0,36,36,7,1,93,31,-8,70,68,-4,38.66666667,44.66666667,-6,41.5879256,34.42221505,7.165710549,-8,-4,-4,0.27,-0.71,0.98,old,False,,,,,,,
,,,,,,30,male,Revit technician,2025-05-14_15h56.30.805,lotterie_task,2024.2.4,Win32,59.88023952,5fff2877a99bcb65a14a223c,682496798d2b39949583f61c,6824af0439ddf10c0a5be508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.17777782016330296],[-0.04444443738019025],[1],[0],[0],[2.1285999999940373],"[""coins_a_3"",""coins_a_3""]",0,37,37,39,1,84,27,-36,73,4,-29,25,16,9,49.01020302,42.49705872,6.513144298,-36,-29,-7,-0.06,0.4,-0.46,old,False,,,,,,,
