outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
50,24,-56,83,8,-46,6.0,15.0,-9.0,45.10727953076606,52.896124621752776,-7.788845090986719,-56,-46,-10,-0.54,0.2,-0.74
61,29,-69,77,38,-67,7.0,16.0,-9.0,55.3052137385497,60.81118318204309,-5.505969443493385,-69,-67,-2,-0.53,-0.5,-0.030000000000000027
72,35,-48,99,28,-41,19.666666666666668,28.666666666666668,-9.0,50.1752484354144,57.156704671358455,-6.9814562359440515,-48,-41,-7,-0.43,0.02,-0.45
75,53,-16,91,62,-14,37.333333333333336,46.333333333333336,-9.0,38.76711091748892,44.274396915398206,-5.507285997909285,-16,-14,-2,-0.54,-0.49,-0.050000000000000044
73,14,-67,97,6,-56,6.666666666666667,15.666666666666666,-9.0,57.38950736463553,62.83488061755368,-5.445373252918152,-67,-56,-11,-0.19,0.23,-0.42000000000000004
78,23,-87,93,29,-81,4.666666666666667,13.666666666666666,-9.0,68.5970520908556,71.85788443556876,-3.2608323447131653,-87,-81,-6,-0.38,-0.31,-0.07
65,29,-44,81,35,-39,16.666666666666668,25.666666666666668,-9.0,45.345586579315764,49.43233309844434,-4.086746519128575,-44,-39,-5,-0.39,-0.28,-0.10999999999999999
74,13,-79,93,10,-68,2.6666666666666665,11.666666666666666,-9.0,62.88790733431101,65.73853934759697,-2.85063201328596,-79,-68,-11,-0.24,0.04,-0.27999999999999997
57,51,-55,73,59,-52,17.666666666666668,26.666666666666668,-9.0,51.44144459696114,55.91859162111372,-4.477147024152579,-55,-52,-3,-0.7,-0.67,-0.029999999999999916
56,33,-78,92,15,-69,3.6666666666666665,12.666666666666666,-9.0,58.50546033396275,65.7486797501584,-7.24321941619565,-78,-69,-9,-0.63,-0.05,-0.58
37,28,-57,82,3,-50,2.6666666666666665,11.666666666666666,-9.0,42.35039026450117,54.23610933276423,-11.885719068263057,-57,-50,-7,-0.68,0.24,-0.92
39,24,-13,52,32,-7,16.666666666666668,25.666666666666668,-9.0,21.853044537445015,24.499433100017278,-2.6463885625722625,-13,-7,-6,-0.47,-0.37,-0.09999999999999998
24,6,-19,42,7,-11,3.6666666666666665,12.666666666666666,-9.0,17.632041540584257,22.00504992546534,-4.373008384881082,-19,-11,-8,-0.2,0.37,-0.5700000000000001
62,46,-75,98,33,-71,11.0,20.0,-9.0,61.16098974564315,69.60363975157239,-8.442650005929238,-75,-71,-4,-0.67,-0.27,-0.4
61,46,-20,77,50,-13,29.0,38.0,-9.0,35.185224171518364,37.70941526992961,-2.5241910984112437,-20,-13,-7,-0.61,-0.45,-0.15999999999999998
61,53,-62,85,48,-54,17.333333333333332,26.333333333333332,-9.0,56.192130726246326,58.77830287520123,-2.586172148954901,-62,-54,-8,-0.7,-0.5,-0.19999999999999996
35,21,-17,63,7,-4,13.0,22.0,-9.0,21.96967607104544,29.337120967584166,-7.367444896538725,-17,-4,-13,-0.5,0.63,-1.13
67,30,-64,98,12,-50,11.0,20.0,-9.0,55.142240312365495,60.68497892120147,-5.542738608835975,-64,-50,-14,-0.48,0.2,-0.6799999999999999
48,22,-64,77,18,-62,2.0,11.0,-9.0,47.86090958879351,56.96197562116913,-9.10106603237562,-64,-62,-2,-0.55,-0.18,-0.37000000000000005
41,10,-44,70,4,-40,2.3333333333333335,11.333333333333334,-9.0,35.122009560324926,45.20570268843916,-10.083693128114234,-44,-40,-4,-0.32,0.24,-0.56
64,46,-29,93,41,-26,27.0,36.0,-9.0,40.27406113120453,48.71002634639676,-8.435965215192226,-29,-26,-3,-0.6,-0.15,-0.44999999999999996
78,25,-97,94,29,-90,2.0,11.0,-9.0,73.27118578722926,76.1883630659346,-2.9171772787053385,-97,-90,-7,-0.44,-0.34,-0.09999999999999998
28,22,-31,66,3,-23,6.333333333333333,15.333333333333334,-9.0,26.512051766864236,37.366057086910075,-10.85400532004584,-31,-23,-8,-0.68,0.46,-1.1400000000000001
71,9,-47,87,10,-37,11.0,20.0,-9.0,48.194052191807515,51.11425111127685,-2.9201989194693354,-47,-37,-10,0.06,0.29,-0.22999999999999998
74,59,-23,98,58,-19,36.666666666666664,45.666666666666664,-9.0,42.63279905841928,48.55466564147626,-5.921866583056982,-23,-19,-4,-0.64,-0.36,-0.28
40,33,-6,68,28,-2,22.333333333333332,31.333333333333332,-9.0,20.23747898221405,28.674417556808756,-8.436938574594706,-6,-2,-4,-0.64,0.17,-0.81
60,37,-46,84,35,-41,17.0,26.0,-9.0,45.526549030940906,51.4263227021597,-5.899773671218796,-46,-41,-5,-0.57,-0.26,-0.30999999999999994
57,23,-75,92,3,-63,1.6666666666666667,10.666666666666666,-9.0,55.96030339048883,63.51027913303133,-7.5499757425425,-75,-63,-12,-0.52,0.18,-0.7
39,22,-45,76,8,-41,5.333333333333333,14.333333333333334,-9.0,36.261396675926434,47.97453027967606,-11.713133603749625,-45,-41,-4,-0.59,0.2,-0.79
78,30,-21,95,36,-17,29.0,38.0,-9.0,40.422765862815474,45.745673748089736,-5.322907885274262,-21,-17,-4,-0.04,0.07,-0.11000000000000001
59,30,-88,92,14,-78,0.3333333333333333,9.333333333333334,-9.0,63.57322986568761,69.48061280354078,-5.907382937853171,-88,-78,-10,-0.6,-0.1,-0.5
45,38,-33,83,15,-21,16.666666666666668,25.666666666666668,-9.0,35.23571420527127,43.12256434345661,-7.886850138185338,-33,-21,-12,-0.69,0.36,-1.0499999999999998
63,36,-9,88,34,-5,30.0,39.0,-9.0,29.698484809834994,38.13135192987524,-8.432867120040243,-9,-5,-4,-0.29,0.19,-0.48
56,42,-77,80,41,-73,7.0,16.0,-9.0,59.67132197854063,64.91532946846992,-5.244007489929288,-77,-73,-4,-0.68,-0.52,-0.16000000000000003
52,27,-77,79,22,-72,0.6666666666666666,9.666666666666666,-9.0,55.8589493476401,62.25931434108653,-6.400364993446431,-77,-72,-5,-0.6,-0.29,-0.31
60,23,-21,90,10,-11,20.666666666666668,29.666666666666668,-9.0,33.10924677823738,43.51500379817926,-10.40575701994188,-21,-11,-10,-0.11,0.59,-0.7
72,62,-17,91,68,-15,39.0,48.0,-9.0,39.80787191833629,45.526549030940906,-5.718677112604617,-17,-15,-2,-0.67,-0.57,-0.10000000000000009
69,24,-25,91,21,-17,22.666666666666668,31.666666666666668,-9.0,38.38691906829143,44.731296525910004,-6.344377457618577,-25,-17,-8,-0.05,0.34,-0.39
64,28,-32,94,18,-25,20.0,29.0,-9.0,39.59797974644666,49.200271001963664,-9.602291255517002,-32,-25,-7,-0.29,0.32,-0.61
44,34,-67,58,45,-65,3.6666666666666665,12.666666666666666,-9.0,50.135372298962295,55.174470747096635,-5.0390984481343395,-67,-65,-2,-0.69,-0.68,-0.009999999999999898
30,4,-11,52,6,-8,7.666666666666667,16.666666666666668,-9.0,16.937794687883336,25.62984371565478,-8.692049027771443,-11,-8,-3,0.31,0.55,-0.24000000000000005
44,17,-42,71,6,-31,6.333333333333333,15.333333333333334,-9.0,35.91038228083288,42.16106682183879,-6.25068454100591,-42,-31,-11,-0.42,0.32,-0.74
67,35,-80,88,39,-78,7.333333333333333,16.333333333333332,-9.0,63.1206956728316,69.63875038766531,-6.51805471483371,-80,-78,-2,-0.57,-0.45,-0.11999999999999994
63,28,-72,90,13,-57,6.333333333333333,15.333333333333334,-9.0,57.20334100576838,60.035174874586836,-2.831833868818457,-72,-57,-15,-0.51,0.06,-0.5700000000000001
28,12,-25,53,4,-15,5.0,14.0,-9.0,22.19609575278199,28.647280266487194,-6.451184513705204,-25,-15,-10,-0.44,0.48,-0.9199999999999999
39,13,-46,66,10,-43,2.0,11.0,-9.0,35.56215216584433,44.50468140169826,-8.942529235853925,-46,-43,-3,-0.43,0.03,-0.45999999999999996
60,53,-29,91,31,-20,28.0,34.0,-6.0,40.40627014049511,45.36518488885502,-4.958914748359909,-29,-20,-9,-0.69,0.1,-0.7899999999999999
34,12,-7,54,4,-1,13.0,19.0,-6.0,16.753109164172084,24.8327740429189,-8.079664878746815,-7,-1,-6,0.09,0.69,-0.6
81,13,-23,91,17,-19,23.666666666666668,29.666666666666668,-6.0,43.12256434345661,45.791799362865056,-2.669235019408447,-23,-19,-4,0.36,0.39,-0.030000000000000027
54,14,-60,80,2,-56,2.6666666666666665,8.666666666666666,-6.0,47.22522866246623,55.7215298505783,-8.49630118811207,-60,-56,-4,-0.35,0.18,-0.53
82,31,-23,99,22,-13,30.0,36.0,-6.0,42.871902220452036,46.783187863447985,-3.9112856429959493,-23,-13,-10,-0.03,0.42,-0.44999999999999996
59,21,-56,92,3,-53,8.0,14.0,-6.0,47.84001114827072,59.70482950873126,-11.86481836046054,-56,-53,-3,-0.39,0.27,-0.66
75,16,-13,99,4,-7,26.0,32.0,-6.0,36.615115275889366,47.588514020367,-10.973398744477635,-13,-7,-6,0.39,0.68,-0.29000000000000004
61,47,-48,95,17,-34,20.0,26.0,-6.0,48.42175819470692,53.04714883949938,-4.625390644792461,-48,-34,-14,-0.66,0.25,-0.91
57,28,-40,88,5,-30,15.0,21.0,-6.0,40.65300316909769,49.48400414948922,-8.831000980391536,-40,-30,-10,-0.45,0.45,-0.9
77,17,-76,92,18,-74,6.0,12.0,-6.0,62.94441992742486,67.90189000805992,-4.957470080635062,-76,-74,-2,-0.26,-0.13,-0.13
60,48,-50,72,51,-47,19.333333333333332,25.333333333333332,-6.0,49.27022991173834,51.86092513208336,-2.590695220345019,-50,-47,-3,-0.68,-0.62,-0.06000000000000005
76,42,-93,97,33,-87,8.333333333333334,14.333333333333334,-6.0,72.98553890250375,76.26853144573381,-3.2829925432300655,-93,-87,-6,-0.59,-0.35,-0.24
65,22,-36,81,20,-32,17.0,23.0,-6.0,41.38437708443449,46.180804092898455,-4.796427008463965,-36,-32,-4,-0.18,0.1,-0.28
48,36,-33,76,20,-27,17.0,23.0,-6.0,35.6931365951495,42.10304818735416,-6.409911592204665,-33,-27,-6,-0.65,0.11,-0.76
48,43,-39,83,17,-30,17.333333333333332,23.333333333333332,-6.0,39.88594851434385,46.34891824220089,-6.462969727857036,-39,-30,-9,-0.7,0.2,-0.8999999999999999
61,18,-37,77,14,-31,14.0,20.0,-6.0,40.10818702792071,44.294469180700204,-4.186282152779498,-37,-31,-6,-0.15,0.2,-0.35
45,14,-30,58,16,-27,9.666666666666666,15.666666666666666,-6.0,30.771559740918057,34.70190516703978,-3.9303454261217254,-30,-27,-3,-0.21,-0.01,-0.19999999999999998
56,30,-23,77,21,-17,21.0,27.0,-6.0,32.873494895837695,38.60915262818736,-5.735657732349665,-23,-17,-6,-0.39,0.23,-0.62
59,26,-25,89,10,-21,20.0,26.0,-6.0,34.55430508634199,46.31054595517814,-11.756240868836151,-25,-21,-4,-0.26,0.48,-0.74
58,10,-11,77,4,-6,19.0,25.0,-6.0,28.879058156387302,36.995495221265344,-8.116437064878042,-11,-6,-5,0.44,0.67,-0.23000000000000004
64,23,-82,89,11,-77,1.6666666666666667,7.666666666666667,-6.0,61.48351179155451,67.8101926130742,-6.32668082151968,-82,-77,-5,-0.48,-0.07,-0.41
61,26,-45,76,23,-39,14.0,20.0,-6.0,44.098374875574116,46.99645376692444,-2.8980788913503233,-45,-39,-6,-0.39,-0.1,-0.29000000000000004
43,5,-45,53,10,-42,1.0,7.0,-6.0,36.03701800463888,38.841558499456056,-2.804540494817175,-45,-42,-3,-0.17,-0.12,-0.05000000000000002
78,35,-56,96,32,-53,19.0,25.0,-6.0,55.86292748027682,61.030047244506264,-5.167119764229447,-56,-53,-3,-0.41,-0.17,-0.23999999999999996
73,27,-26,85,30,-23,24.666666666666668,30.666666666666668,-6.0,40.45024378445972,44.0933353492591,-3.643091564799377,-26,-23,-3,-0.09,0.02,-0.11
68,22,-89,79,27,-87,0.3333333333333333,6.333333333333333,-6.0,65.90059854727336,69.32692278056355,-3.426324233290188,-89,-87,-2,-0.46,-0.42,-0.040000000000000036
40,36,-74,68,18,-66,0.6666666666666666,6.666666666666667,-6.0,52.822554105440815,55.28913897764089,-2.466584872200073,-74,-66,-8,-0.7,-0.3,-0.39999999999999997
70,20,-31,87,7,-17,19.666666666666668,25.666666666666668,-6.0,41.23375100839387,44.46221866808818,-3.22846765969431,-31,-17,-14,-0.01,0.56,-0.5700000000000001
50,35,-30,88,3,-18,18.333333333333332,24.333333333333332,-6.0,34.721111093332766,45.82818152864264,-11.107070435309872,-30,-18,-12,-0.61,0.6,-1.21
62,41,-36,89,28,-32,22.333333333333332,28.333333333333332,-6.0,42.129430198958175,49.398605468395786,-7.269175269437611,-36,-32,-4,-0.58,0.01,-0.59
66,21,-58,95,3,-51,9.666666666666666,15.666666666666666,-6.0,51.253184182925544,60.2734509455771,-9.02026676265156,-58,-51,-7,-0.32,0.31,-0.63
57,33,-78,87,14,-71,4.0,10.0,-6.0,58.80476171195663,64.56521251158914,-5.760450799632508,-78,-71,-7,-0.62,-0.09,-0.53
57,30,-69,91,7,-62,6.0,12.0,-6.0,54.16641025580336,62.56196927846821,-8.395559022664848,-69,-62,-7,-0.58,0.12,-0.7
86,29,-46,98,30,-41,23.0,29.0,-6.0,54.055527006958314,56.75091776056724,-2.695390753608926,-46,-41,-5,-0.17,-0.03,-0.14
56,19,-22,76,11,-16,17.666666666666668,23.666666666666668,-6.0,31.857320805254307,38.61203036475664,-6.754709559502334,-22,-16,-6,-0.06,0.46,-0.52
72,16,-77,85,18,-74,3.6666666666666665,9.666666666666666,-6.0,61.45097413566544,65.17838769271776,-3.727413557052323,-77,-74,-3,-0.29,-0.19,-0.09999999999999998
68,23,-25,97,5,-18,22.0,28.0,-6.0,37.97367509209505,49.68567868779359,-11.71200359569854,-25,-18,-7,-0.04,0.6,-0.64
40,21,-32,59,10,-22,9.666666666666666,15.666666666666666,-6.0,30.466739606039603,33.30999182761166,-2.843252221572058,-32,-22,-10,-0.51,0.25,-0.76
57,28,-32,80,18,-27,17.666666666666668,23.666666666666668,-6.0,37.06151043273271,43.86595744107522,-6.804447008342507,-32,-27,-5,-0.4,0.19,-0.5900000000000001
55,21,-31,85,5,-27,15.0,21.0,-6.0,35.364765892999586,47.10272462041518,-11.737958727415595,-31,-27,-4,-0.25,0.47,-0.72
50,46,-36,75,30,-27,20.0,26.0,-6.0,39.6316371938716,41.737273509418415,-2.1056363155468176,-36,-27,-9,-0.7,-0.14,-0.5599999999999999
40,37,-17,61,28,-11,20.0,26.0,-6.0,26.19160170741759,29.427877939124322,-3.236276231706732,-17,-11,-6,-0.7,-0.1,-0.6
57,30,-17,72,31,-15,23.333333333333332,29.333333333333332,-6.0,30.575952787916336,35.537148012873644,-4.961195224957308,-17,-15,-2,-0.32,-0.07,-0.25
47,35,-53,79,9,-41,9.666666666666666,15.666666666666666,-6.0,44.58200932613464,49.21607686744467,-4.634067541310031,-53,-41,-12,-0.67,0.2,-0.8700000000000001
68,33,-32,97,12,-22,23.0,29.0,-6.0,41.432676315520176,50.04664490919113,-8.613968593670954,-32,-22,-10,-0.35,0.47,-0.82
57,32,-15,82,12,-2,24.666666666666668,30.666666666666668,-6.0,29.847761874031512,36.745370078721784,-6.897608204690272,-15,-2,-13,-0.35,0.63,-0.98
80,12,-21,93,11,-15,23.666666666666668,29.666666666666668,-6.0,42.05023450852828,46.02414825091522,-3.973913742386941,-21,-15,-6,0.39,0.54,-0.15000000000000002
71,36,-58,98,17,-48,16.333333333333332,22.333333333333332,-6.0,54.46915538989832,59.72343668015839,-5.254281290260074,-58,-48,-10,-0.49,0.13,-0.62
69,14,-25,89,2,-15,19.333333333333332,25.333333333333332,-6.0,38.56019824753095,45.55094827650561,-6.990750028974659,-25,-15,-10,0.2,0.63,-0.43
57,38,-71,95,12,-65,8.0,14.0,-6.0,56.39739946723312,65.33503399147097,-8.937634524237843,-71,-65,-6,-0.65,0.05,-0.7000000000000001
65,21,-62,97,1,-56,8.0,14.0,-6.0,52.65611708687479,63.13477647065839,-10.4786593837836,-62,-56,-6,-0.36,0.3,-0.6599999999999999
40,16,-8,64,6,-4,16.0,22.0,-6.0,19.595917942265423,29.97776954122282,-10.381851598957397,-8,-4,-4,0.0,0.65,-0.65
71,65,-7,92,58,-3,43.0,49.0,-6.0,35.4400902933387,39.30224760324359,-3.8621573099048945,-7,-3,-4,-0.69,-0.33,-0.35999999999999993
63,32,-59,96,5,-47,12.0,18.0,-6.0,51.77515491687752,59.098787353605374,-7.323632436727856,-59,-47,-12,-0.52,0.32,-0.8400000000000001
70,55,-15,99,30,-1,36.666666666666664,42.666666666666664,-6.0,37.04351795148812,41.79579989531112,-4.752281943823,-15,-1,-14,-0.62,0.43,-1.05
67,38,-48,98,19,-42,19.0,25.0,-6.0,48.83304891839815,57.312011539176204,-8.478962620778056,-48,-42,-6,-0.52,0.16,-0.68
68,44,-60,81,45,-56,17.333333333333332,23.333333333333332,-6.0,55.553777749332426,57.99042066487265,-2.436642915540226,-60,-56,-4,-0.61,-0.51,-0.09999999999999998
69,27,-34,94,15,-29,20.666666666666668,26.666666666666668,-6.0,42.28737662970148,50.88767587103537,-8.600299241333893,-34,-29,-5,-0.22,0.33,-0.55
69,17,-8,89,11,-4,26.0,32.0,-6.0,32.072833779799794,40.76763422127902,-8.694800441479224,-8,-4,-4,0.4,0.64,-0.24
48,28,-74,75,15,-70,0.6666666666666666,6.666666666666667,-6.0,53.42492135906446,59.48856099191582,-6.0636396328513555,-74,-70,-4,-0.63,-0.21,-0.42000000000000004
63,38,-25,92,18,-16,25.333333333333332,31.333333333333332,-6.0,37.025516726831626,45.087569117095775,-8.06205239026415,-25,-16,-9,-0.47,0.42,-0.8899999999999999
58,51,-22,84,32,-11,29.0,35.0,-6.0,36.175498153676706,38.841558499456056,-2.66606034577935,-22,-11,-11,-0.69,0.12,-0.8099999999999999
51,48,-71,84,26,-64,9.333333333333334,15.333333333333334,-6.0,56.81744645988784,60.889699913495676,-4.072253453607836,-71,-64,-7,-0.71,-0.26,-0.44999999999999996
39,25,-22,63,15,-18,14.0,20.0,-6.0,26.08958923913266,33.25657829663178,-7.166989057499119,-22,-18,-4,-0.56,0.22,-0.78
75,57,-22,99,45,-16,36.666666666666664,42.666666666666664,-6.0,42.12943019895817,46.97753600274166,-4.84810580378349,-22,-16,-6,-0.61,-0.07,-0.54
53,16,-24,73,9,-19,15.0,21.0,-6.0,31.44307024873154,38.505410875183074,-7.062340626451533,-24,-19,-5,-0.05,0.44,-0.49
76,16,-68,94,9,-61,8.0,14.0,-6.0,59.0592922409336,63.377177806105145,-4.317885565171544,-68,-61,-7,-0.2,0.12,-0.32
85,9,-64,99,5,-56,10.0,16.0,-6.0,60.83310502240262,63.75473838599502,-2.921633363592399,-64,-56,-8,0.02,0.25,-0.23
