outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
57,25,-79,66,29,-65,1.0,10.0,-9.0,58.057442818872644,55.142240312365495,2.91520250650715,-79,-65,-14,-0.55,-0.48,-0.07000000000000006
65,54,-20,73,59,-6,33.0,42.0,-9.0,37.74475681027322,34.418987008142274,3.3257698021309494,-20,-6,-14,-0.66,-0.62,-0.040000000000000036
84,12,-24,88,21,-10,24.0,33.0,-9.0,44.8998886412873,40.89824772122476,4.001640920062535,-24,-10,-14,0.38,0.41,-0.02999999999999997
68,51,-96,78,55,-83,7.666666666666667,16.666666666666668,-9.0,73.631213188128,71.0977417988004,2.5334713893276017,-96,-83,-13,-0.68,-0.65,-0.030000000000000027
84,73,-92,99,70,-77,21.666666666666668,30.666666666666668,-9.0,80.49982746703388,77.04688327390163,3.4529441931322538,-92,-77,-15,-0.7,-0.63,-0.06999999999999995
77,61,-18,90,60,-3,40.0,49.0,-9.0,41.52910625894406,38.7556447501522,2.7734615087918613,-18,-3,-15,-0.63,-0.4,-0.22999999999999998
81,20,-87,89,26,-74,4.666666666666667,13.666666666666666,-9.0,69.43742186714276,67.11350253281543,2.3239193343273286,-87,-74,-13,-0.32,-0.27,-0.04999999999999999
63,7,-25,69,16,-13,15.0,24.0,-9.0,36.368484525295614,33.95094500402996,2.4175395212656525,-25,-13,-12,0.32,0.34,-0.020000000000000018
82,79,-47,97,77,-33,38.0,47.0,-9.0,60.11655346075655,57.154760664940824,2.9617927958157253,-47,-33,-14,-0.71,-0.64,-0.06999999999999995
35,4,-21,41,13,-9,6.0,15.0,-9.0,22.90560339014597,20.46134567096374,2.444257719182229,-21,-9,-12,0.13,0.15,-0.01999999999999999
79,44,-75,90,46,-61,16.0,25.0,-9.0,65.91408549518583,63.40872705445731,2.5053584407285214,-75,-61,-14,-0.56,-0.46,-0.10000000000000003
73,70,-32,80,77,-19,37.0,46.0,-9.0,48.80573736764972,45.9782557302906,2.8274816373591207,-32,-19,-13,-0.71,-0.7,-0.010000000000000009
43,24,-17,52,28,-3,16.666666666666668,25.666666666666668,-9.0,25.037749277618566,22.51419305435771,2.523556223260858,-17,-3,-14,-0.41,-0.15,-0.26
66,61,-21,85,54,-6,35.333333333333336,44.333333333333336,-9.0,39.88594851434386,37.77418283548817,2.11176567885569,-21,-6,-15,-0.7,-0.37,-0.32999999999999996
65,46,-56,72,51,-41,18.333333333333332,27.333333333333332,-9.0,53.1308656892478,49.073640808709335,4.057224880538463,-56,-41,-15,-0.64,-0.61,-0.030000000000000027
48,37,-16,56,43,-3,23.0,32.0,-9.0,27.94041278626117,25.311394008759507,2.6290187775016634,-16,-3,-13,-0.63,-0.57,-0.06000000000000005
82,79,-44,99,74,-29,39.0,48.0,-9.0,58.70264048575669,55.395547354157145,3.3070931315995438,-44,-29,-15,-0.71,-0.6,-0.10999999999999999
70,44,-27,77,51,-14,29.0,38.0,-9.0,40.995934757810645,38.27096375408734,2.7249710037233044,-27,-14,-13,-0.5,-0.47,-0.030000000000000027
64,60,-70,76,62,-57,18.0,27.0,-9.0,62.24682053459973,59.67132197854063,2.5754985560590953,-70,-57,-13,-0.7,-0.68,-0.019999999999999907
60,33,-35,68,39,-22,19.333333333333332,28.333333333333332,-9.0,39.96943276499625,37.5085175512028,2.4609152137934487,-35,-22,-13,-0.47,-0.4,-0.06999999999999995
75,73,-37,93,68,-23,37.0,46.0,-9.0,52.33227175144097,49.846430831772366,2.485840919668604,-37,-23,-14,-0.71,-0.58,-0.13
50,32,-81,65,29,-66,0.3333333333333333,9.333333333333334,-9.0,57.978923373546316,55.25898619731957,2.7199371762267432,-81,-66,-15,-0.66,-0.49,-0.17000000000000004
49,11,-37,57,15,-22,7.666666666666667,16.666666666666668,-9.0,35.188381921057726,32.27313984655902,2.915242074498707,-37,-22,-15,-0.14,0.08,-0.22000000000000003
75,73,-80,89,71,-65,22.666666666666668,31.666666666666668,-9.0,72.60088765909745,68.74752520798273,3.8533624511147195,-80,-65,-15,-0.71,-0.67,-0.039999999999999925
79,54,-67,88,57,-52,22.0,31.0,-9.0,63.75473838599502,60.03887629417015,3.7158620918248673,-67,-52,-15,-0.63,-0.57,-0.06000000000000005
63,61,-25,73,65,-12,33.0,42.0,-9.0,41.02032016777376,38.32318706301274,2.697133104761022,-25,-12,-13,-0.71,-0.68,-0.029999999999999916
84,42,-62,97,41,-47,21.333333333333332,30.333333333333332,-9.0,61.369554521946974,59.26962872238098,2.0999257995659946,-62,-47,-15,-0.47,-0.26,-0.20999999999999996
39,30,-45,49,34,-32,8.0,17.0,-9.0,37.656340767525464,35.185224171518364,2.4711165960071,-45,-32,-13,-0.68,-0.61,-0.07000000000000006
65,30,-84,74,33,-69,3.6666666666666665,12.666666666666666,-9.0,63.615162413444246,60.123946052208595,3.491216361235651,-84,-69,-15,-0.55,-0.47,-0.08000000000000007
43,39,-46,60,35,-32,12.0,21.0,-9.0,41.04469108991645,38.841558499456056,2.203132590460392,-46,-32,-14,-0.7,-0.49,-0.20999999999999996
70,50,-24,80,53,-10,32.0,41.0,-9.0,40.431011200150145,37.70941526992961,2.7215959302205377,-24,-10,-14,-0.58,-0.45,-0.12999999999999995
60,35,-39,70,37,-24,18.666666666666668,27.666666666666668,-9.0,42.03437746522349,38.938698260499436,3.095679204724057,-39,-24,-15,-0.52,-0.35,-0.17000000000000004
54,37,-71,64,40,-57,6.666666666666667,15.666666666666666,-9.0,55.355417279813025,52.30891149911478,3.046505780698247,-71,-57,-14,-0.66,-0.6,-0.06000000000000005
56,53,-55,70,51,-40,18.0,27.0,-9.0,51.633322573702344,48.00694394217014,3.626378631532205,-55,-40,-15,-0.71,-0.62,-0.08999999999999997
89,38,-15,94,46,-1,37.333333333333336,46.333333333333336,-9.0,42.460439103816256,38.784303812524755,3.6761352912915015,-15,-1,-14,-0.02,0.01,-0.03
40,26,-63,51,28,-49,1.0,10.0,-9.0,45.614325235244536,42.7629122799964,2.8514129552481364,-63,-49,-14,-0.66,-0.56,-0.09999999999999998
61,33,-71,68,40,-58,7.666666666666667,16.666666666666668,-9.0,56.78810517079161,54.020572213021055,2.7675329577705554,-71,-58,-13,-0.58,-0.57,-0.010000000000000009
83,74,-95,92,77,-80,20.666666666666668,29.666666666666668,-9.0,81.87117251443813,77.78745971484665,4.083712799591481,-95,-80,-15,-0.7,-0.69,-0.010000000000000009
81,80,-40,91,85,-28,40.333333333333336,49.333333333333336,-9.0,56.80571176289308,54.73775865179559,2.067953111097495,-40,-28,-12,-0.71,-0.7,-0.010000000000000009
60,57,-67,82,47,-52,16.666666666666668,25.666666666666668,-9.0,59.173943214522694,56.74700187870918,2.426941335813517,-67,-52,-15,-0.71,-0.51,-0.19999999999999996
52,38,-24,62,40,-9,22.0,31.0,-9.0,33.0252428706689,29.676028485406647,3.3492143852622505,-24,-9,-15,-0.61,-0.43,-0.18
75,57,-18,89,55,-3,38.0,47.0,-9.0,40.27406113120453,37.98245208865097,2.29160904255356,-18,-3,-15,-0.6,-0.31,-0.29
36,25,-56,47,27,-42,1.6666666666666667,10.666666666666666,-9.0,41.023028762987366,38.12552367582058,2.8975050871667847,-56,-42,-14,-0.67,-0.56,-0.10999999999999999
39,12,-44,50,13,-29,2.3333333333333335,11.333333333333334,-9.0,34.56716489515576,32.27313984655902,2.294025048596744,-44,-29,-15,-0.4,-0.08,-0.32
91,51,-94,98,57,-80,16.0,25.0,-9.0,79.47746011710909,76.10957013849617,3.367889978612922,-94,-80,-14,-0.58,-0.56,-0.019999999999999907
72,68,-31,84,69,-17,36.333333333333336,45.333333333333336,-9.0,47.6398525979621,44.4996878890428,3.1401647089193006,-31,-17,-14,-0.7,-0.65,-0.04999999999999993
44,20,-37,51,28,-25,9.0,18.0,-9.0,33.97057550292606,31.822423959633664,2.1481515432923963,-37,-25,-12,-0.45,-0.44,-0.010000000000000009
80,59,-94,89,64,-81,15.0,24.0,-9.0,77.54998388136518,74.94442385305705,2.6055600283081333,-94,-81,-13,-0.67,-0.65,-0.020000000000000018
53,1,-35,58,10,-22,6.333333333333333,15.333333333333334,-9.0,36.12324582438418,32.87687468250121,3.2463711418829675,-35,-22,-13,0.22,0.24,-0.01999999999999999
67,46,-89,83,42,-74,8.0,17.0,-9.0,69.12307863514182,66.4880941723153,2.634984462826523,-89,-74,-15,-0.66,-0.51,-0.15000000000000002
89,32,-16,93,40,-1,35.0,44.0,-9.0,42.91852746774987,38.47943173523573,4.43909573251414,-16,-1,-15,0.1,0.15,-0.04999999999999999
60,15,-25,64,23,-10,16.666666666666668,25.666666666666668,-9.0,34.721111093332766,30.26916289265731,4.4519482006754565,-25,-10,-15,0.07,0.13,-0.06
64,41,-92,80,37,-77,4.333333333333333,13.333333333333334,-9.0,68.76206964760603,66.24365797736583,2.518411670240198,-92,-77,-15,-0.65,-0.49,-0.16000000000000003
62,49,-44,69,55,-30,22.333333333333332,31.333333333333332,-9.0,47.204048790566915,43.744205965539656,3.459842825027259,-44,-30,-14,-0.67,-0.65,-0.020000000000000018
62,30,-31,67,37,-16,20.333333333333332,29.333333333333332,-9.0,38.57748335781148,34.315529364349835,4.2619539934616455,-31,-16,-15,-0.36,-0.32,-0.03999999999999998
39,38,-67,60,29,-52,3.3333333333333335,12.333333333333334,-9.0,49.73485252371374,47.21816976075582,2.5166827629579203,-67,-52,-15,-0.71,-0.49,-0.21999999999999997
81,44,-24,88,51,-11,33.666666666666664,42.666666666666664,-9.0,43.48435223030106,40.843876189977635,2.6404760403234278,-24,-11,-13,-0.34,-0.3,-0.040000000000000036
83,55,-51,90,62,-38,29.0,38.0,-9.0,57.71192828754439,54.94239407476404,2.76953421278035,-51,-38,-13,-0.58,-0.57,-0.010000000000000009
34,6,-16,39,15,-3,8.0,17.0,-9.0,20.46134567096374,17.204650534085253,3.2566951368784878,-16,-3,-13,0.15,0.17,-0.020000000000000018
69,64,-75,93,52,-60,19.333333333333332,28.333333333333332,-9.0,66.7349650150171,64.66494843078092,2.0700165842361713,-75,-60,-15,-0.7,-0.5,-0.19999999999999996
75,40,-94,85,43,-80,7.0,16.0,-9.0,72.83314263895707,70.01428425685718,2.81885838209989,-94,-80,-14,-0.59,-0.52,-0.06999999999999995
93,1,-37,96,11,-23,19.0,28.0,-9.0,54.57716250105594,50.04664490919113,4.5305175918648075,-37,-23,-14,0.46,0.47,-0.009999999999999953
57,10,-45,62,17,-30,7.333333333333333,16.333333333333332,-9.0,41.6839963961657,37.56180092712394,4.122195469041763,-45,-30,-15,-0.1,-0.03,-0.07
67,34,-59,77,37,-45,14.0,23.0,-9.0,53.34791467339656,50.78057371344544,2.5673409599511174,-59,-45,-14,-0.51,-0.39,-0.12
89,87,-23,99,92,-11,51.0,60.0,-9.0,52.33227175144097,50.2858495669176,2.0464221845233723,-23,-11,-12,-0.71,-0.7,-0.010000000000000009
60,51,-55,75,48,-40,18.666666666666668,27.666666666666668,-9.0,52.21962168465881,49.100803342602134,3.1188183420566773,-55,-40,-15,-0.69,-0.55,-0.1399999999999999
85,77,-20,97,78,-6,47.333333333333336,56.333333333333336,-9.0,47.723742053149564,44.75364665464579,2.970095398503773,-20,-6,-14,-0.69,-0.61,-0.07999999999999996
69,37,-87,82,36,-72,6.333333333333333,15.333333333333334,-9.0,67.2772043282286,64.54627969311804,2.7309246351105685,-87,-72,-15,-0.59,-0.45,-0.13999999999999996
87,75,-65,98,77,-51,32.333333333333336,41.333333333333336,-9.0,68.99919484232326,65.8499978908293,3.1491969514939626,-65,-51,-14,-0.69,-0.65,-0.039999999999999925
90,29,-97,96,35,-82,7.333333333333333,16.333333333333332,-9.0,77.86455476588104,73.85721961249888,4.007335153382158,-97,-82,-15,-0.4,-0.36,-0.040000000000000036
43,10,-46,50,18,-34,2.3333333333333335,11.333333333333334,-9.0,36.736297521056144,34.61534662865912,2.120950892397026,-46,-34,-12,-0.3,-0.28,-0.019999999999999962
86,60,-50,99,59,-35,32.0,41.0,-9.0,58.94630324852159,56.166419386201454,2.7798838623201334,-50,-35,-15,-0.61,-0.45,-0.15999999999999998
87,17,-65,93,25,-52,13.0,22.0,-9.0,62.1181669615795,59.23399924592857,2.884167715650925,-65,-52,-13,-0.1,-0.08,-0.020000000000000004
86,78,-34,94,85,-22,43.333333333333336,52.333333333333336,-9.0,54.7803695577977,52.689868307125444,2.0905012506722542,-34,-22,-12,-0.7,-0.69,-0.010000000000000009
63,5,-52,69,11,-37,5.333333333333333,14.333333333333334,-9.0,46.949145063805176,43.33846123505336,3.6106838287518173,-52,-37,-15,0.01,0.11,-0.1
88,66,-90,97,70,-76,21.333333333333332,30.333333333333332,-9.0,79.23523346480543,75.99268970689805,3.2425437579073844,-90,-76,-14,-0.67,-0.64,-0.030000000000000027
82,64,-47,91,67,-32,33.0,42.0,-9.0,57.043842787806646,53.23532661682466,3.8085161709819886,-47,-32,-15,-0.65,-0.6,-0.050000000000000044
44,33,-27,52,38,-13,16.666666666666668,25.666666666666668,-9.0,31.201851796897497,27.932458220182166,3.2693935767153306,-27,-13,-14,-0.64,-0.58,-0.06000000000000005
37,35,-51,46,38,-36,7.0,16.0,-9.0,41.02032016777376,36.914315199752345,4.106004968021416,-51,-36,-15,-0.71,-0.68,-0.029999999999999916
62,57,-68,77,56,-55,17.0,26.0,-9.0,60.13872850889572,57.91372894228103,2.2249995666146845,-68,-55,-13,-0.7,-0.64,-0.05999999999999994
38,25,-47,44,31,-32,5.333333333333333,14.333333333333334,-9.0,37.38389433373087,33.189690501051004,4.194203832679868,-47,-32,-15,-0.64,-0.63,-0.010000000000000009
62,12,-59,72,14,-44,5.0,14.0,-9.0,49.64540932117154,47.35680169380811,2.288607627363433,-59,-44,-15,-0.21,0.0,-0.21
67,13,-31,72,20,-16,16.333333333333332,25.333333333333332,-9.0,40.07770230717103,36.12324582438418,3.9544564827868527,-31,-16,-15,0.12,0.22,-0.1
42,40,-31,59,28,-18,17.0,23.0,-6.0,33.95094500402996,31.63331577098213,2.317629233047832,-31,-18,-13,-0.71,-0.23,-0.48
70,12,-29,74,13,-16,17.666666666666668,23.666666666666668,-6.0,40.61472092179824,37.5085175512028,3.1062033705954377,-29,-16,-13,0.21,0.4,-0.19000000000000003
32,31,-59,42,24,-44,1.3333333333333333,7.333333333333333,-6.0,42.66406242052229,37.03451843288307,5.629543987639224,-59,-44,-15,-0.71,-0.58,-0.13
78,76,-70,95,66,-59,28.0,34.0,-6.0,69.30127463955239,66.81816120387231,2.4831134356800817,-70,-59,-11,-0.71,-0.61,-0.09999999999999998
89,51,-79,96,52,-69,20.333333333333332,26.333333333333332,-6.0,71.93206671730086,69.7630911649483,2.168975552352549,-79,-69,-10,-0.56,-0.5,-0.06000000000000005
89,32,-70,96,28,-55,17.0,23.0,-6.0,65.7723346096214,61.746794788609606,4.02553982101179,-70,-55,-15,-0.33,-0.12,-0.21000000000000002
68,63,-98,80,57,-86,11.0,17.0,-6.0,77.10166448700487,73.43477831835993,3.666886168644936,-98,-86,-12,-0.7,-0.66,-0.039999999999999925
48,37,-78,57,34,-66,2.3333333333333335,8.333333333333334,-6.0,56.98147847229737,53.39371581833286,3.5877626539645107,-78,-66,-12,-0.69,-0.61,-0.07999999999999996
76,54,-97,89,47,-85,11.0,17.0,-6.0,76.89386624865905,74.13501197140255,2.7588542772565035,-97,-85,-12,-0.66,-0.54,-0.12
77,48,-70,82,46,-55,18.333333333333332,24.333333333333332,-6.0,63.573229865687615,57.99042066487265,5.582809200814964,-70,-55,-15,-0.6,-0.51,-0.08999999999999997
84,73,-51,95,70,-41,35.333333333333336,41.333333333333336,-6.0,61.211836182954755,59.10630724005312,2.1055289429016355,-51,-41,-10,-0.69,-0.61,-0.07999999999999996
80,28,-35,84,31,-24,24.333333333333332,30.333333333333332,-6.0,47.02009026882965,44.0933353492591,2.9267549195705485,-35,-24,-11,-0.12,-0.02,-0.09999999999999999
30,2,-25,32,6,-13,2.3333333333333335,8.333333333333334,-6.0,22.45489305746572,18.445113776342563,4.0097792811231585,-25,-13,-12,0.02,0.19,-0.17
41,37,-21,47,34,-6,19.0,25.0,-6.0,28.331372481167705,22.55363976538303,5.777732715784676,-21,-6,-15,-0.7,-0.54,-0.15999999999999992
94,25,-20,97,28,-8,33.0,39.0,-6.0,46.88283267892417,43.56604182158393,3.316790857340237,-20,-8,-12,0.25,0.36,-0.10999999999999999
85,54,-21,88,55,-7,39.333333333333336,45.333333333333336,-6.0,44.4996878890428,39.38132665222045,5.118361236822345,-21,-7,-14,-0.46,-0.35,-0.11000000000000004
96,29,-65,99,34,-55,20.0,26.0,-6.0,66.03534407169138,63.12421616675067,2.911127904940713,-65,-55,-10,-0.2,-0.19,-0.010000000000000009
82,52,-85,84,55,-72,16.333333333333332,22.333333333333332,-6.0,72.69265590293301,67.74625860928082,4.946397293652197,-85,-72,-13,-0.62,-0.61,-0.010000000000000009
96,51,-91,99,54,-79,18.666666666666668,24.666666666666668,-6.0,79.69246444231028,75.57042337375708,4.122041068553202,-91,-79,-12,-0.54,-0.52,-0.020000000000000018
48,47,-69,70,30,-56,8.666666666666666,14.666666666666666,-6.0,54.92014404771916,52.56953067657687,2.3506133711422947,-69,-56,-13,-0.71,-0.41,-0.3
42,39,-79,60,25,-65,0.6666666666666666,6.666666666666667,-6.0,56.346152387619945,52.65189666310439,3.694255724515557,-79,-65,-14,-0.71,-0.48,-0.22999999999999998
81,63,-60,85,62,-45,28.0,34.0,-6.0,62.65780079128216,56.645093932896486,6.012706858385677,-60,-45,-15,-0.66,-0.62,-0.040000000000000036
60,45,-95,64,47,-83,3.3333333333333335,9.333333333333334,-6.0,69.80130530457308,65.65735974655765,4.143945558015432,-95,-83,-12,-0.68,-0.67,-0.010000000000000009
86,28,-54,92,26,-40,20.0,26.0,-6.0,57.43402011583959,53.88877434122992,3.5452457746096684,-54,-40,-14,-0.21,0.0,-0.21
38,18,-35,45,17,-23,7.0,13.0,-6.0,30.80043289739069,27.9045993819418,2.8958335154488886,-35,-23,-12,-0.49,-0.21,-0.28
39,29,-63,41,31,-49,1.6666666666666667,7.666666666666667,-6.0,45.90812080183152,40.2768199119819,5.631300889849619,-63,-49,-14,-0.68,-0.67,-0.010000000000000009
73,65,-89,85,60,-78,16.333333333333332,22.333333333333332,-6.0,74.55348564770276,71.67674347761313,2.876742170089628,-89,-78,-11,-0.7,-0.64,-0.05999999999999994
67,38,-30,75,37,-19,25.0,31.0,-6.0,40.65300316909769,38.60915262818736,2.043850540910327,-30,-19,-11,-0.45,-0.23,-0.22
77,52,-45,87,49,-34,28.0,34.0,-6.0,52.61812108643434,50.52392172690741,2.0941993595269324,-45,-34,-11,-0.59,-0.42,-0.16999999999999998
75,55,-79,78,56,-65,17.0,23.0,-6.0,68.37153403768755,62.8702367314349,5.501297306252653,-79,-65,-14,-0.66,-0.64,-0.020000000000000018
81,40,-65,84,42,-52,18.666666666666668,24.666666666666668,-6.0,61.48351179155451,56.85849882725439,4.625012964300126,-65,-52,-13,-0.48,-0.43,-0.04999999999999999
48,43,-64,54,44,-53,9.0,15.0,-6.0,51.65913923660233,48.25626038833372,3.4028788482686068,-64,-53,-11,-0.7,-0.68,-0.019999999999999907
80,74,-42,89,72,-31,37.333333333333336,43.333333333333336,-6.0,56.15059117132151,53.01781671182707,3.132774459494442,-42,-31,-11,-0.7,-0.65,-0.04999999999999993
23,6,-17,29,4,-3,4.0,10.0,-6.0,16.391054470858997,13.73559851869101,2.655455952167987,-17,-3,-14,-0.18,0.57,-0.75
73,63,-86,94,46,-72,16.666666666666668,22.666666666666668,-6.0,72.7109956532634,69.74875546480303,2.9622401884603704,-86,-72,-14,-0.7,-0.46,-0.23999999999999994
51,46,-20,59,44,-8,25.666666666666668,31.666666666666668,-6.0,32.355662392986005,28.709270666845967,3.6463917261400383,-20,-8,-12,-0.69,-0.57,-0.12
42,34,-31,55,26,-18,15.0,21.0,-6.0,32.69046751985457,30.011109054259666,2.6793584655949054,-31,-18,-13,-0.68,-0.25,-0.43000000000000005
66,47,-65,70,48,-52,16.0,22.0,-6.0,57.798500557252055,53.09111664550546,4.7073839117465965,-65,-52,-13,-0.65,-0.62,-0.030000000000000027
71,23,-29,78,21,-16,21.666666666666668,27.666666666666668,-6.0,40.83571421630281,38.66379299666406,2.1719212196387545,-29,-16,-13,-0.05,0.25,-0.3
88,81,-45,99,73,-30,41.333333333333336,47.333333333333336,-6.0,61.11373731730771,55.70358057512003,5.410156742187681,-45,-30,-15,-0.7,-0.59,-0.10999999999999999
67,30,-45,69,32,-31,17.333333333333332,23.333333333333332,-6.0,46.59279868057819,41.282226468811274,5.310572211766917,-45,-31,-14,-0.39,-0.31,-0.08000000000000002
70,67,-75,84,61,-65,20.666666666666668,26.666666666666668,-6.0,67.65763486522091,65.49469868283659,2.1629361823843283,-75,-65,-10,-0.71,-0.64,-0.06999999999999995
88,59,-40,95,58,-28,35.666666666666664,41.666666666666664,-6.0,54.7986212316413,51.52561391083942,3.273007320801881,-40,-28,-12,-0.56,-0.44,-0.12000000000000005
68,17,-80,75,15,-67,1.6666666666666667,7.666666666666667,-6.0,61.38584708401622,58.20271089524573,3.18313618877049,-80,-67,-13,-0.36,-0.19,-0.16999999999999998
67,51,-70,80,45,-59,16.0,22.0,-6.0,61.16098974564315,59.031065267930465,2.1299244777126844,-70,-59,-11,-0.67,-0.53,-0.14
51,45,-68,56,48,-58,9.333333333333334,15.333333333333334,-6.0,54.73775865179557,51.95724738239657,2.780511269399007,-68,-58,-10,-0.7,-0.69,-0.010000000000000009
53,50,-32,65,41,-17,23.666666666666668,29.666666666666668,-6.0,39.38132665222045,34.4222150491349,4.959111603085553,-32,-17,-15,-0.7,-0.46,-0.23999999999999994
80,19,-54,79,24,-40,15.0,21.0,-6.0,54.77834121864833,48.62783839187864,6.150502826769689,-54,-40,-14,-0.11,-0.09,-0.020000000000000004
78,58,-16,83,59,-4,40.0,46.0,-6.0,40.431011200150145,36.68787265568828,3.743138544461864,-16,-4,-12,-0.58,-0.49,-0.08999999999999997
68,62,-88,86,47,-73,14.0,20.0,-6.0,72.16647421067486,67.66091929614909,4.505554914525774,-88,-73,-15,-0.7,-0.54,-0.15999999999999992
78,60,-83,92,53,-72,18.333333333333332,24.333333333333332,-6.0,72.02931501980441,69.95395310885266,2.075361910951756,-83,-72,-11,-0.67,-0.55,-0.12
83,6,-82,91,1,-67,2.3333333333333335,8.333333333333334,-6.0,67.41084647311753,64.71132478597201,2.69952168714552,-82,-67,-15,-0.08,0.17,-0.25
88,59,-94,95,58,-82,17.666666666666668,23.666666666666668,-6.0,79.84290130555684,76.22918659469539,3.6137147108614442,-94,-82,-12,-0.64,-0.58,-0.06000000000000005
78,18,-86,77,22,-71,3.3333333333333335,9.333333333333334,-6.0,67.75117875153335,61.081002684049714,6.670176067483631,-86,-71,-15,-0.31,-0.3,-0.010000000000000009
51,27,-45,58,25,-32,11.0,17.0,-6.0,40.792156108742276,37.17526059088221,3.6168955178600655,-45,-32,-13,-0.53,-0.31,-0.22000000000000003
80,34,-88,86,31,-73,8.666666666666666,14.666666666666666,-6.0,70.88645067210581,65.93094030035435,4.955510371751458,-88,-73,-15,-0.49,-0.36,-0.13
52,9,-58,56,10,-45,1.0,7.0,-6.0,45.2621990922521,41.28760911782937,3.9745899744227273,-58,-45,-13,-0.26,-0.11,-0.15000000000000002
41,20,-59,44,23,-47,0.6666666666666666,6.666666666666667,-6.0,43.05293898859351,38.90444133457716,4.148497654016353,-59,-47,-12,-0.58,-0.56,-0.019999999999999907
44,41,-21,53,38,-9,21.333333333333332,27.333333333333332,-6.0,29.959231558161758,26.411277052720408,3.54795450544135,-21,-9,-12,-0.7,-0.54,-0.15999999999999992
55,32,-13,58,35,-1,24.666666666666668,30.666666666666668,-6.0,28.241026106633512,24.280765135299085,3.960260971334428,-13,-1,-12,-0.37,-0.26,-0.10999999999999999
60,7,-56,66,6,-43,3.6666666666666665,9.666666666666666,-6.0,47.41542177627678,44.574531841499905,2.8408899347768752,-56,-43,-13,-0.11,0.12,-0.22999999999999998
75,62,-17,91,49,-2,40.0,46.0,-6.0,40.65300316909769,38.02630668366309,2.6266964854346,-17,-2,-15,-0.65,-0.12,-0.53
69,14,-80,76,12,-67,1.0,7.0,-6.0,61.51964455900787,58.48646567084274,3.033178888165132,-80,-67,-13,-0.31,-0.13,-0.18
80,65,-38,96,53,-24,35.666666666666664,41.666666666666664,-6.0,52.44891694676725,49.64093293061908,2.8079840161481684,-38,-24,-14,-0.66,-0.33,-0.33
