outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
34,21,-44,58,18,-38,3.6666666666666665,12.666666666666666,-9.0,34.12070078738451,39.37286149395573,-5.252160706571225,-44,-38,-6,-0.63,-0.2,-0.43
55,37,-71,84,21,-57,7.0,16.0,-9.0,55.641710972974224,57.67148342118486,-2.029772448210636,-71,-57,-14,-0.65,-0.13,-0.52
53,30,-77,96,1,-64,2.0,11.0,-9.0,56.645093932896486,65.70134448142342,-9.056250548526933,-77,-64,-13,-0.62,0.22,-0.84
56,25,-58,85,20,-55,7.666666666666667,16.666666666666668,-9.0,48.12714641678044,57.20334100576839,-9.076194588987946,-58,-55,-3,-0.49,-0.09,-0.4
40,19,-35,67,15,-31,8.0,17.0,-9.0,31.591137997862628,40.033319456006474,-8.442181458143846,-35,-31,-4,-0.48,0.07,-0.55
36,24,-51,70,11,-45,3.0,12.0,-9.0,38.49675310984031,46.95387807909658,-8.45712496925627,-51,-45,-6,-0.66,0.03,-0.6900000000000001
52,51,-40,96,25,-31,21.0,30.0,-9.0,43.135445594854666,51.96793883411836,-8.832493239263691,-40,-31,-9,-0.71,0.14,-0.85
57,43,-33,90,25,-21,22.333333333333332,31.333333333333332,-9.0,39.541820336898446,45.536310297997964,-5.994489961099518,-33,-21,-12,-0.64,0.21,-0.85
38,31,-19,62,21,-6,16.666666666666668,25.666666666666668,-9.0,25.381533094401966,27.956315128349008,-2.5747820339470415,-19,-6,-13,-0.67,0.25,-0.92
31,8,-16,54,7,-11,7.666666666666667,16.666666666666668,-9.0,19.189117286165672,27.402351886086144,-8.213234599920472,-16,-11,-5,-0.03,0.49,-0.52
39,27,-18,60,21,-6,16.0,25.0,-9.0,24.535688292770594,27.09243436828813,-2.5567460755175375,-18,-6,-12,-0.58,0.22,-0.7999999999999999
42,39,-58,78,20,-48,7.666666666666667,16.666666666666668,-9.0,46.449494674921446,51.49325737954005,-5.043762704618601,-58,-48,-10,-0.7,-0.1,-0.6
66,27,-28,91,16,-15,21.666666666666668,30.666666666666668,-9.0,38.56019824753095,44.4996878890428,-5.939489641511848,-28,-15,-13,-0.2,0.46,-0.66
58,55,-64,94,35,-53,16.333333333333332,25.333333333333332,-9.0,56.81744645988785,60.40051508242477,-3.5830686225369206,-64,-53,-11,-0.71,-0.24,-0.47
51,42,-78,96,9,-63,5.0,14.0,-9.0,58.80476171195663,65.00769185258002,-6.202930140623394,-78,-63,-15,-0.69,0.11,-0.7999999999999999
59,45,-11,86,36,-2,31.0,40.0,-9.0,30.243456592570013,36.03701800463888,-5.793561412068868,-11,-2,-9,-0.6,0.17,-0.77
41,15,-54,69,11,-51,0.6666666666666666,9.666666666666666,-9.0,40.086018621071474,48.998866200034556,-8.912847578963081,-54,-51,-3,-0.49,-0.04,-0.45
58,53,-36,97,37,-32,25.0,34.0,-9.0,43.18178628387977,52.706735812417755,-9.524949528537988,-36,-32,-4,-0.7,-0.09,-0.61
67,49,-52,97,33,-39,21.333333333333332,30.333333333333332,-9.0,52.37259673616431,55.553777749332426,-3.181181013168114,-52,-39,-13,-0.64,-0.07,-0.5700000000000001
38,30,-18,70,13,-6,16.666666666666668,25.666666666666668,-9.0,24.72964932132188,32.293790252754306,-7.564140931432426,-18,-6,-12,-0.65,0.53,-1.1800000000000002
59,38,-33,85,28,-22,21.333333333333332,30.333333333333332,-9.0,39.364394515292055,43.71371511195186,-4.349320596659808,-33,-22,-11,-0.56,0.08,-0.64
54,27,-79,87,16,-74,0.6666666666666666,9.666666666666666,-9.0,57.40112271453311,65.88036294847063,-8.479240233937524,-79,-74,-5,-0.59,-0.14,-0.44999999999999996
42,33,-51,71,21,-41,8.0,17.0,-9.0,41.88078318274385,45.81120678029194,-3.930423597548092,-51,-41,-10,-0.68,-0.13,-0.55
39,11,-48,67,3,-41,0.6666666666666666,9.666666666666666,-9.0,36.261396675926434,44.34210439550904,-8.080707719582605,-48,-41,-7,-0.4,0.22,-0.62
66,33,-50,95,22,-41,16.333333333333332,25.333333333333332,-9.0,48.80118395649387,55.57177541002467,-6.770591453530798,-50,-41,-9,-0.47,0.09,-0.5599999999999999
54,23,-19,80,13,-8,19.333333333333332,28.333333333333332,-9.0,29.914693528246094,37.526287082819984,-7.61159355457389,-19,-8,-11,-0.18,0.54,-0.72
57,22,-52,85,14,-45,9.0,18.0,-9.0,45.43860326491855,53.147593234940246,-7.7089899700216975,-52,-45,-7,-0.41,0.11,-0.52
53,33,-81,93,12,-73,1.6666666666666667,10.666666666666666,-9.0,59.02165327704364,67.77577410517387,-8.754120828130226,-81,-73,-8,-0.65,-0.03,-0.62
42,36,-19,69,21,-4,19.666666666666668,28.666666666666668,-9.0,27.450966386551052,30.291179500896884,-2.8402131143458327,-19,-4,-15,-0.68,0.36,-1.04
66,30,-29,93,23,-22,22.333333333333332,31.333333333333332,-9.0,39.16063783387032,47.3168985552613,-8.156260721390979,-29,-22,-7,-0.29,0.26,-0.55
55,12,-28,72,10,-16,13.0,22.0,-9.0,33.891985286593446,36.914315199752345,-3.0223299131588988,-28,-16,-12,0.04,0.45,-0.41000000000000003
57,50,-53,89,32,-40,18.0,27.0,-9.0,50.2858495669176,52.78257288158659,-2.4967233146689907,-53,-40,-13,-0.7,-0.14,-0.5599999999999999
32,22,-42,64,6,-31,4.0,13.0,-9.0,32.78210894171799,39.098167049961134,-6.316058108243141,-42,-31,-11,-0.66,0.26,-0.92
34,5,-30,59,3,-26,3.0,12.0,-9.0,26.166135875720485,35.27983371087039,-9.113697835149907,-30,-26,-4,-0.11,0.37,-0.48
51,46,-19,80,29,-4,26.0,35.0,-9.0,31.88521078284832,34.55430508634199,-2.6690943034936723,-19,-4,-15,-0.69,0.26,-0.95
59,22,-51,80,15,-38,10.0,19.0,-9.0,45.70193285482209,48.25626038833372,-2.554327533511632,-51,-38,-13,-0.38,0.12,-0.5
48,27,-51,74,18,-41,8.0,17.0,-9.0,42.59107887809371,46.95387807909658,-4.362799201002872,-51,-41,-10,-0.58,-0.03,-0.5499999999999999
35,7,-12,55,4,-2,10.0,19.0,-9.0,19.30457631409368,25.573423705088842,-6.2688473909951625,-12,-2,-10,0.23,0.68,-0.45000000000000007
52,43,-47,90,18,-33,16.0,25.0,-9.0,44.69899327725402,50.457903246171455,-5.758909968917436,-47,-33,-14,-0.69,0.21,-0.8999999999999999
56,54,-53,98,24,-38,19.0,28.0,-9.0,50.91823510950342,55.59376463837169,-4.6755295288682674,-53,-38,-15,-0.71,0.11,-0.82
45,35,-31,80,14,-18,16.333333333333332,25.333333333333332,-9.0,33.717782977071444,40.80304999493161,-7.085267017860168,-31,-18,-13,-0.66,0.4,-1.06
36,22,-53,73,5,-46,1.6666666666666667,10.666666666666666,-9.0,39.075425639254256,48.74650984657489,-9.671084207320632,-53,-46,-7,-0.64,0.17,-0.81
10,2,-11,23,8,-3,0.3333333333333333,9.333333333333334,-9.0,8.65383665716478,10.656244908763853,-2.002408251599073,-11,-3,-8,-0.28,0.19,-0.47000000000000003
56,53,-48,99,31,-42,20.333333333333332,29.333333333333332,-9.0,48.334482744953654,57.57507176625044,-9.240589021296785,-48,-42,-6,-0.71,-0.04,-0.6699999999999999
33,8,-24,53,2,-11,5.666666666666667,14.666666666666666,-9.0,23.32857094256359,27.620443314488796,-4.291872371925205,-24,-11,-13,-0.15,0.59,-0.74
63,59,-11,98,42,-2,37.0,46.0,-9.0,33.980386499665755,40.92269134192748,-6.942304842261727,-11,-2,-9,-0.7,0.15,-0.85
38,14,-25,64,10,-20,9.0,18.0,-9.0,25.96150997149434,34.75629439396553,-8.794784422471192,-25,-20,-5,-0.28,0.33,-0.6100000000000001
72,17,-28,97,6,-15,20.333333333333332,29.333333333333332,-9.0,40.89281382128433,48.60955553066587,-7.7167417093815445,-28,-15,-13,0.12,0.61,-0.49
53,34,-29,80,26,-21,19.333333333333332,28.333333333333332,-9.0,35.046001515468525,41.26607430915726,-6.220072793688736,-29,-21,-8,-0.55,0.08,-0.63
41,29,-59,76,18,-56,3.6666666666666665,12.666666666666666,-9.0,44.58200932613463,54.020572213021055,-9.438562886886423,-59,-56,-3,-0.67,-0.15,-0.52
59,39,-40,84,30,-29,19.333333333333332,28.333333333333332,-9.0,42.74212078136611,46.14710777021194,-3.4049869888458275,-40,-29,-11,-0.59,-0.05,-0.5399999999999999
38,34,-21,68,23,-13,17.0,26.0,-9.0,26.919633479426622,33.13608305156178,-6.216449572135161,-21,-13,-8,-0.7,0.14,-0.84
61,41,-80,96,28,-75,7.333333333333333,16.333333333333332,-9.0,62.29142976543581,70.29619872763787,-8.004768962202064,-80,-75,-5,-0.65,-0.24,-0.41000000000000003
62,34,-35,95,20,-27,20.333333333333332,29.333333333333332,-9.0,40.762182909598394,50.24163833139025,-9.479455421791855,-35,-27,-8,-0.47,0.27,-0.74
59,31,-54,89,23,-49,12.0,21.0,-9.0,48.0485865210067,56.356011214421486,-8.307424693414788,-54,-49,-5,-0.53,-0.05,-0.48000000000000004
46,20,-24,66,15,-12,14.0,23.0,-9.0,28.890598240027266,32.341923257592455,-3.451325017565189,-24,-12,-12,-0.3,0.36,-0.6599999999999999
69,11,-60,94,1,-48,6.666666666666667,15.666666666666666,-9.0,52.75309364282714,58.89161419270338,-6.13852054987624,-60,-48,-12,-0.12,0.36,-0.48
38,17,-37,70,5,-30,6.0,15.0,-9.0,31.591137997862628,41.432676315520176,-9.841538317657548,-37,-30,-7,-0.48,0.35,-0.83
64,39,-37,94,24,-25,22.0,31.0,-9.0,42.949582846247374,48.83304891839815,-5.8834660721507746,-37,-25,-12,-0.53,0.21,-0.74
78,29,-54,99,21,-40,17.666666666666668,26.666666666666668,-9.0,54.48139335793664,56.88780380909622,-2.40641045115958,-54,-40,-14,-0.3,0.15,-0.44999999999999996
41,36,-23,75,20,-14,18.0,27.0,-9.0,29.06314963431642,36.669696844488186,-7.606547210171765,-23,-14,-9,-0.69,0.28,-0.97
42,29,-11,68,22,-3,20.0,29.0,-9.0,22.55363976538303,29.40521495698793,-6.851575191604901,-11,-3,-8,-0.54,0.34,-0.8800000000000001
72,17,-75,98,8,-65,4.666666666666667,13.666666666666666,-9.0,60.642852468824024,66.66499997916615,-6.02214751034213,-75,-65,-10,-0.3,0.13,-0.43
41,28,-36,77,8,-25,11.0,20.0,-9.0,33.65511352924941,42.49705872175156,-8.841945192502145,-36,-25,-11,-0.63,0.4,-1.03
57,33,-15,82,29,-9,25.0,34.0,-9.0,29.93325909419153,37.31844941401862,-7.3851903198270925,-15,-9,-6,-0.38,0.2,-0.5800000000000001
77,29,-54,99,20,-40,17.333333333333332,26.333333333333332,-9.0,54.11305038733468,56.92294987280809,-2.8098994854734087,-54,-40,-14,-0.31,0.17,-0.48
68,27,-29,94,24,-25,22.0,31.0,-9.0,39.75759885439093,48.83304891839815,-9.07545006400722,-29,-25,-4,-0.19,0.21,-0.4
67,20,-72,98,6,-62,5.0,14.0,-9.0,57.72925312756667,65.56421788343599,-7.834964755869315,-72,-62,-10,-0.37,0.18,-0.55
54,33,-23,81,21,-11,21.333333333333332,30.333333333333332,-9.0,32.49957264676294,38.134265722866914,-5.6346930761039715,-23,-11,-12,-0.49,0.35,-0.84
53,27,-31,71,25,-20,16.333333333333332,25.333333333333332,-9.0,35.11251755270318,37.15134213217905,-2.0388245794758717,-31,-20,-11,-0.43,0.01,-0.44
29,18,-43,51,12,-32,1.3333333333333333,10.333333333333334,-9.0,31.668421004036325,33.9050963065371,-2.236675302500771,-43,-32,-11,-0.64,-0.07,-0.5700000000000001
38,20,-35,64,17,-31,7.666666666666667,16.666666666666668,-9.0,31.051927834229907,38.784303812524755,-7.732375978294847,-35,-31,-4,-0.53,-0.01,-0.52
37,36,-59,78,12,-49,4.666666666666667,13.666666666666666,-9.0,45.02098276236192,51.86092513208336,-6.839942369721442,-59,-49,-10,-0.71,0.05,-0.76
32,18,-17,54,19,-13,11.0,20.0,-9.0,20.607442021431645,27.36177382164151,-6.754331800209865,-17,-13,-4,-0.47,0.05,-0.52
48,20,-41,75,13,-34,9.0,18.0,-9.0,37.15732319027659,44.63929509598765,-7.481971905711056,-41,-34,-7,-0.42,0.17,-0.59
59,34,-23,76,30,-18,23.333333333333332,29.333333333333332,-6.0,34.315529364349835,38.378234572331344,-4.062705207981509,-23,-18,-5,-0.44,-0.03,-0.41000000000000003
71,25,-35,99,4,-24,20.333333333333332,26.333333333333332,-6.0,43.39994879669279,52.63923336152312,-9.239284564830328,-35,-24,-11,-0.16,0.56,-0.7200000000000001
72,24,-26,91,16,-19,23.333333333333332,29.333333333333332,-6.0,40.01110956832975,45.88633299312068,-5.875223424790931,-26,-19,-7,-0.02,0.41,-0.43
76,31,-39,96,19,-29,22.666666666666668,28.666666666666668,-6.0,47.3168985552613,51.486783633170255,-4.169885077908958,-39,-29,-10,-0.26,0.28,-0.54
61,53,-16,93,28,-5,32.666666666666664,38.666666666666664,-6.0,34.56716489515576,40.71308825863687,-6.14592336348111,-16,-5,-11,-0.68,0.38,-1.06
56,49,-15,84,31,-7,30.0,36.0,-6.0,31.94787421201396,37.31844941401862,-5.370575202004662,-15,-7,-8,-0.68,0.2,-0.8800000000000001
53,37,-62,89,13,-56,9.333333333333334,15.333333333333334,-6.0,50.861467624213205,59.21899094791205,-8.357523323698842,-62,-56,-6,-0.65,0.06,-0.71
70,30,-19,97,8,-6,27.0,33.0,-6.0,36.39597047293377,45.614325235244536,-9.218354762310767,-19,-6,-13,-0.12,0.66,-0.78
52,35,-54,77,16,-42,11.0,17.0,-6.0,46.48297179254642,48.586692279539534,-2.1037204869931116,-54,-42,-12,-0.64,0.03,-0.67
34,28,-23,64,5,-12,13.0,19.0,-6.0,25.573423705088842,32.567877834864625,-6.994454129775782,-23,-12,-11,-0.68,0.57,-1.25
58,27,-28,78,17,-20,19.0,25.0,-6.0,35.56215216584433,40.40627014049511,-4.8441179746507785,-28,-20,-8,-0.33,0.29,-0.62
62,41,-30,88,24,-21,24.333333333333332,30.333333333333332,-6.0,39.364394515292055,44.72384400096018,-5.359449485668122,-30,-21,-9,-0.56,0.21,-0.77
52,42,-31,77,24,-20,21.0,27.0,-6.0,36.995495221265344,39.65686153324121,-2.6613663119758684,-31,-20,-11,-0.67,0.11,-0.78
75,61,-13,99,44,-2,41.0,47.0,-6.0,38.60915262818736,41.28760911782937,-2.6784564896420093,-13,-2,-11,-0.64,0.11,-0.75
62,44,-43,91,27,-37,21.0,27.0,-6.0,45.8475735453906,52.255781179374466,-6.408207633983864,-43,-37,-6,-0.63,0.0,-0.63
69,59,-15,95,38,-2,37.666666666666664,43.666666666666664,-6.0,37.464056848605644,39.802289158065044,-2.3382323094594,-15,-2,-13,-0.67,0.21,-0.88
44,31,-57,70,16,-50,6.0,12.0,-6.0,44.86275366789991,49.07137658554119,-4.208622917641279,-57,-50,-7,-0.66,-0.12,-0.54
64,31,-93,90,12,-82,0.6666666666666666,6.666666666666667,-6.0,67.58862494697036,70.31990393116936,-2.731278984199008,-93,-82,-11,-0.58,-0.11,-0.47
68,60,-38,99,37,-28,30.0,36.0,-6.0,48.194052191807515,51.85235449491823,-3.658302303110716,-38,-28,-10,-0.69,-0.03,-0.6599999999999999
59,30,-17,77,20,-7,24.0,30.0,-6.0,31.31559781748812,35.014282800023196,-3.6986849825350774,-17,-7,-10,-0.28,0.41,-0.69
43,31,-49,75,8,-40,8.333333333333334,14.333333333333334,-6.0,40.83571421630281,47.16166051171462,-6.325946295411811,-49,-40,-9,-0.66,0.2,-0.8600000000000001
69,25,-79,94,3,-64,5.0,11.0,-6.0,62.053740150507174,64.75080437080814,-2.697064220300966,-79,-64,-15,-0.45,0.18,-0.63
42,23,-11,63,18,-9,18.0,24.0,-6.0,21.924111536540465,29.698484809834994,-7.774373273294529,-11,-9,-2,-0.33,0.29,-0.62
62,31,-37,91,10,-27,18.666666666666668,24.666666666666668,-6.0,41.34677200889515,49.27699485786671,-7.93022284897156,-37,-27,-10,-0.42,0.42,-0.84
46,36,-11,73,24,-8,23.666666666666668,29.666666666666668,-6.0,24.85066509282107,33.30999182761166,-8.45932673479059,-11,-8,-3,-0.62,0.25,-0.87
69,40,-34,96,18,-21,25.0,31.0,-6.0,43.36665385600631,48.641546028061235,-5.274892172054926,-34,-21,-13,-0.48,0.38,-0.86
50,28,-42,84,1,-31,12.0,18.0,-6.0,39.22584182228174,48.46304433964778,-9.237202517366043,-42,-31,-11,-0.54,0.48,-1.02
58,44,-45,85,22,-32,19.0,25.0,-6.0,45.614325235244536,47.81213235152768,-2.197807116283144,-45,-32,-13,-0.66,0.09,-0.75
44,26,-60,74,5,-51,3.3333333333333335,9.333333333333334,-6.0,45.382326466980025,51.12294548982439,-5.740619022844363,-60,-51,-9,-0.62,0.13,-0.75
62,29,-31,90,11,-23,20.0,26.0,-6.0,38.49675310984031,47.33568069296845,-8.83892758312814,-31,-23,-8,-0.34,0.44,-0.78
48,35,-25,73,17,-14,19.333333333333332,25.333333333333332,-6.0,31.79447890576112,36.003086287459055,-4.208607381697934,-25,-14,-11,-0.62,0.33,-0.95
62,61,-56,98,35,-48,22.333333333333332,28.333333333333332,-6.0,55.39153565502786,59.79037455049842,-4.398838895470561,-56,-48,-8,-0.71,-0.17,-0.5399999999999999
63,43,-58,95,25,-54,16.0,22.0,-6.0,52.959103718498355,60.86597297888753,-7.906869260389172,-58,-54,-4,-0.63,-0.07,-0.56
64,50,-46,90,34,-38,22.666666666666668,28.666666666666668,-6.0,48.88989897946428,52.39168721170267,-3.5017882322383898,-46,-38,-8,-0.66,-0.15,-0.51
61,47,-24,87,26,-11,28.0,34.0,-6.0,37.2111094522411,40.40627014049511,-3.1951606882540133,-24,-11,-13,-0.63,0.29,-0.9199999999999999
74,31,-44,98,13,-32,20.333333333333332,26.333333333333332,-6.0,48.76018412142796,53.90320542932077,-5.143021307892809,-44,-32,-12,-0.32,0.36,-0.6799999999999999
61,41,-28,87,20,-15,24.666666666666668,30.666666666666668,-6.0,38.12552367582058,42.3188951756646,-4.1933714998440195,-28,-15,-13,-0.56,0.36,-0.92
50,41,-31,77,26,-25,20.0,26.0,-6.0,36.24913792078372,41.641325627314025,-5.392187706530308,-31,-25,-6,-0.67,0.0,-0.67
70,33,-26,89,27,-21,25.666666666666668,31.666666666666668,-6.0,39.53338954464807,45.02838610871542,-5.49499656406735,-26,-21,-5,-0.27,0.15,-0.42000000000000004
48,44,-27,80,23,-20,21.666666666666668,27.666666666666668,-6.0,34.451253807211266,40.95797304012438,-6.506719232913113,-27,-20,-7,-0.7,0.17,-0.87
71,57,-32,97,38,-21,32.0,38.0,-6.0,45.614325235244536,48.173298274735835,-2.558973039491299,-32,-21,-11,-0.66,0.0,-0.66
54,51,-46,96,23,-42,19.666666666666668,25.666666666666668,-6.0,46.44949467492144,56.36981067517928,-9.920316000257841,-46,-42,-4,-0.7,0.07,-0.77
68,45,-37,93,28,-27,25.333333333333332,31.333333333333332,-6.0,45.065384597148274,49.04646323187387,-3.9810786347255984,-37,-27,-10,-0.57,0.1,-0.6699999999999999
70,47,-52,96,26,-39,21.666666666666668,27.666666666666668,-6.0,52.92972279877872,55.126118028470756,-2.196395229692037,-52,-39,-13,-0.61,0.05,-0.66
63,59,-64,98,30,-52,19.333333333333332,25.333333333333332,-6.0,58.94818817308034,61.326086528400694,-2.3778983553203545,-64,-52,-12,-0.7,-0.11,-0.59
30,22,-19,56,2,-7,11.0,17.0,-6.0,21.463146709340332,27.820855486487112,-6.3577087771467795,-19,-7,-12,-0.63,0.65,-1.28
58,18,-40,80,10,-36,12.0,18.0,-6.0,40.2326567189723,47.69346566005312,-7.4608089410808205,-40,-36,-4,-0.22,0.25,-0.47
38,22,-59,64,2,-47,0.3333333333333333,6.333333333333333,-6.0,42.460439103816256,45.419036635411906,-2.9585975315956503,-59,-47,-12,-0.63,0.14,-0.77
54,33,-28,72,24,-19,19.666666666666668,25.666666666666668,-6.0,34.77866523539332,37.16928241916375,-2.3906171837704306,-28,-19,-9,-0.52,0.07,-0.5900000000000001
52,48,-26,90,20,-18,24.666666666666668,30.666666666666668,-6.0,35.86394041683404,44.731296525910004,-8.867356109075963,-26,-18,-8,-0.7,0.34,-1.04
48,25,-12,63,24,-8,20.333333333333332,26.333333333333332,-6.0,24.716166549222166,29.0325487838889,-4.316382234666733,-12,-8,-4,-0.28,0.12,-0.4
72,36,-56,99,14,-43,17.333333333333332,23.333333333333332,-6.0,53.89702115042063,58.345712972096095,-4.448691821675467,-56,-43,-13,-0.48,0.24,-0.72
61,47,-75,92,28,-69,11.0,17.0,-6.0,61.079183578913906,66.18660488850193,-5.107421309588027,-75,-69,-6,-0.68,-0.24,-0.44000000000000006
70,24,-52,96,2,-38,14.0,20.0,-6.0,50.30573194643595,56.166419386201454,-5.860687439765506,-52,-38,-14,-0.29,0.45,-0.74
60,48,-87,98,25,-84,7.0,13.0,-6.0,66.64833081180653,74.78413378963927,-8.13580297783274,-87,-84,-3,-0.69,-0.24,-0.44999999999999996
72,22,-89,96,7,-80,1.6666666666666667,7.666666666666667,-6.0,67.28215877102109,71.85324550003911,-4.57108672901802,-89,-80,-9,-0.43,0.01,-0.44
61,37,-96,95,14,-89,0.6666666666666666,6.666666666666667,-6.0,69.05231511124173,75.2964511484808,-6.244136037239073,-96,-89,-7,-0.64,-0.15,-0.49
68,30,-22,89,15,-10,25.333333333333332,31.333333333333332,-6.0,36.890227552685126,42.0343774652235,-5.144149912538374,-22,-10,-12,-0.19,0.52,-0.71
29,25,-36,51,18,-33,6.0,12.0,-6.0,29.743346594938952,34.55430508634199,-4.8109584914030386,-36,-33,-3,-0.7,-0.26,-0.43999999999999995
55,31,-77,88,13,-74,3.0,9.0,-6.0,57.41080037762929,66.19667665374146,-8.78587627611217,-77,-74,-3,-0.62,-0.09,-0.53
67,20,-83,91,3,-72,1.3333333333333333,7.333333333333333,-6.0,62.64361278073146,66.61497996363548,-3.971367182904018,-83,-72,-11,-0.42,0.1,-0.52
54,37,-62,90,14,-57,9.666666666666666,15.666666666666666,-6.0,51.14901975817545,60.02406924633558,-8.87504948816013,-62,-57,-5,-0.65,0.04,-0.6900000000000001
65,51,-49,95,30,-40,22.333333333333332,28.333333333333332,-6.0,50.76306618880393,55.126118028470756,-4.363051839666824,-49,-40,-9,-0.67,-0.05,-0.62
23,16,-14,39,15,-11,8.333333333333334,14.333333333333334,-6.0,16.048537489614297,20.417857108151406,-4.369319618537109,-14,-11,-3,-0.61,-0.05,-0.5599999999999999
37,33,-6,55,30,-3,21.333333333333332,27.333333333333332,-6.0,19.39644870130154,23.753362335093154,-4.3569136337916134,-6,-3,-3,-0.68,-0.17,-0.51
75,22,-26,94,7,-12,23.666666666666668,29.666666666666668,-6.0,41.24991582482994,46.14710777021194,-4.897191945381998,-26,-12,-14,0.06,0.62,-0.56
52,44,-89,91,20,-86,2.3333333333333335,8.333333333333334,-6.0,64.66494843078092,72.72933077896121,-8.064382348180288,-89,-86,-3,-0.7,-0.24,-0.45999999999999996
53,29,-17,81,8,-6,21.666666666666668,27.666666666666668,-6.0,29.044027881055953,38.14300576631172,-9.098977885255763,-17,-6,-11,-0.36,0.64,-1.0
56,36,-21,75,29,-15,23.666666666666668,29.666666666666668,-6.0,32.62241901242491,36.745370078721784,-4.122951066296871,-21,-15,-6,-0.51,0.03,-0.54
